"PROFICIENCIA_MT_SAEB","TX_RESP_Q10a_num","TX_RESP_Q21c_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q22g_num","TX_RESP_Q22h_num","TX_RESP_Q23a_num","TX_RESP_Q23b_num","TX_RESP_Q23e_num"
-1.14707110265922,-0.83452296039628,0.801336675953013,-0.393397896234721,-0.267261241912425,-0.185449546754729,0.240073880254174,-0.185449546754729,-1.292837411057,-0.370138274054947,-0.503236279740197,-0.393397896234721,-1.2719356603248
-1.16268695593357,1.11269728052837,0.801336675953013,0.983494740586804,0.979957887012223,1.11269728052837,0.240073880254174,1.11269728052837,0.718243006142779,1.3571736715348,1.84519969238072,2.36038737740833,1.46761806960554
1.2671776062008,-0.83452296039628,NA,-0.393397896234721,-0.267261241912425,-0.185449546754729,-0.880270894265305,-1.48359637403783,0.718243006142779,-0.370138274054947,-0.503236279740197,-0.393397896234721,1.46761806960554
0.0653918075601998,-0.83452296039628,-0.500835422470633,0.983494740586804,-0.267261241912425,-1.48359637403783,-0.880270894265305,-1.48359637403783,-1.292837411057,-0.370138274054947,1.84519969238072,-0.393397896234721,-1.2719356603248
0.164043746465246,-0.83452296039628,0.801336675953013,-0.393397896234721,-1.51448037083707,-0.185449546754729,-0.880270894265305,-0.185449546754729,0.718243006142779,-0.370138274054947,-0.503236279740197,-0.393397896234721,0.0978412046403697
0.508611793137841,1.11269728052837,-1.80300752089428,-1.77029053305625,-0.267261241912425,-1.48359637403783,-0.880270894265305,-1.48359637403783,0.718243006142779,-0.370138274054947,-0.503236279740197,-0.393397896234721,0.0978412046403697
0.571263196682051,-0.83452296039628,-0.500835422470633,-0.393397896234721,-1.51448037083707,-0.185449546754729,-0.880270894265305,-0.185449546754729,0.718243006142779,-0.370138274054947,-0.503236279740197,-0.393397896234721,0.0978412046403697
0.285773924410923,1.11269728052837,0.801336675953013,-1.77029053305625,-1.51448037083707,-0.185449546754729,-0.880270894265305,-0.185449546754729,0.718243006142779,-0.370138274054947,-0.503236279740197,-0.393397896234721,-1.2719356603248
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.43120628320452,-0.83452296039628,-0.500835422470633,-0.393397896234721,-0.267261241912425,-1.48359637403783,0.240073880254174,-0.185449546754729,-1.292837411057,-2.0974502196447,-0.503236279740197,-0.393397896234721,1.46761806960554
0.657378061605532,-0.83452296039628,-1.80300752089428,-0.393397896234721,0.979957887012223,1.11269728052837,1.36041865477365,1.11269728052837,-1.292837411057,-0.370138274054947,-0.503236279740197,-0.393397896234721,0.0978412046403697
0.791121996443738,1.11269728052837,0.801336675953013,0.983494740586804,0.979957887012223,-0.185449546754729,-0.880270894265305,-0.185449546754729,-1.292837411057,-0.370138274054947,-0.503236279740197,-0.393397896234721,0.0978412046403697
-1.76611602391456,1.11269728052837,-0.500835422470633,0.983494740586804,0.979957887012223,1.11269728052837,1.36041865477365,1.11269728052837,0.718243006142779,1.3571736715348,-0.503236279740197,-0.393397896234721,0.0978412046403697
-1.28873057832958,1.11269728052837,0.801336675953013,0.983494740586804,0.979957887012223,1.11269728052837,1.36041865477365,1.11269728052837,0.718243006142779,1.3571736715348,-0.503236279740197,-0.393397896234721,0.0978412046403697
-0.377363754873905,-0.83452296039628,0.801336675953013,0.983494740586804,0.979957887012223,1.11269728052837,1.36041865477365,1.11269728052837,0.718243006142779,1.3571736715348,1.84519969238072,2.36038737740833,-1.2719356603248
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
