"PROFICIENCIA_MT_SAEB","TX_RESP_Q21a_num","TX_RESP_Q22a_num","TX_RESP_Q23a_num","TX_RESP_Q23b_num","TX_RESP_Q23f_num","TX_RESP_Q19_num","TX_RESP_Q20_num"
-1.50904010409397,-1.58952689334935,0.96718899159086,-0.104746297470869,0.0455038186890175,-1.05603853684624,-0.724490058419616,-0.581675050747111
NA,NA,NA,NA,NA,NA,NA,NA
-0.167532752018052,-1.58952689334935,-0.552679423766206,-0.104746297470869,0.0455038186890175,-1.05603853684624,-0.724490058419616,-0.581675050747111
NA,NA,NA,NA,NA,NA,NA,NA
0.295947501999483,-0.317905378669871,0.96718899159086,-0.104746297470869,0.0455038186890175,-1.05603853684624,-0.724490058419616,NA
-0.139025497610085,-0.317905378669871,-0.552679423766206,-1.25695556965043,-0.955580192469368,NA,0.592764593252413,-0.581675050747111
1.1144864616242,2.2253376506891,-2.07254783912327,-0.104746297470869,1.0465878298474,0.117337615205138,-0.724490058419616,-0.581675050747111
-0.913805093558438,NA,-0.552679423766206,-0.104746297470869,1.0465878298474,0.117337615205138,NA,NA
-1.29617845278574,0.953716136009613,0.96718899159086,1.04746297470869,1.0465878298474,NA,1.91001924492444,1.62869014209191
2.48828454347161,0.953716136009613,0.96718899159086,-2.40916484182999,-1.95666420362775,1.29071376725652,-0.724490058419616,-0.581675050747111
-0.897792826373145,-0.317905378669871,0.96718899159086,-0.104746297470869,-0.955580192469368,-2.22941468889762,0.592764593252413,-0.581675050747111
NA,NA,NA,NA,NA,NA,NA,NA
0.178648177066062,0.953716136009613,-0.552679423766206,-0.104746297470869,0.0455038186890175,1.29071376725652,-0.724490058419616,-0.581675050747111
-0.24028181272956,-0.317905378669871,-2.07254783912327,-0.104746297470869,0.0455038186890175,0.117337615205138,-0.724490058419616,-0.581675050747111
1.72173883103713,-0.317905378669871,-0.552679423766206,-0.104746297470869,-0.955580192469368,0.117337615205138,-0.724490058419616,-0.581675050747111
-0.0736166177546373,0.953716136009613,0.96718899159086,1.04746297470869,1.0465878298474,1.29071376725652,-0.724490058419616,1.62869014209191
-0.343946386396224,-0.317905378669871,0.96718899159086,-0.104746297470869,0.0455038186890175,0.117337615205138,0.592764593252413,-0.581675050747111
NA,NA,NA,NA,NA,NA,NA,NA
-0.14989255260482,-0.317905378669871,0.96718899159086,1.04746297470869,1.0465878298474,1.29071376725652,0.592764593252413,1.62869014209191
-0.536547183943282,0.953716136009613,0.96718899159086,1.04746297470869,1.0465878298474,0.117337615205138,1.91001924492444,1.62869014209191
-0.175584053891164,-0.317905378669871,-0.552679423766206,1.04746297470869,1.0465878298474,1.29071376725652,1.91001924492444,-0.581675050747111
-1.22656708310352,-0.317905378669871,0.96718899159086,1.04746297470869,1.0465878298474,-1.05603853684624,0.592764593252413,1.62869014209191
NA,NA,NA,NA,NA,NA,NA,NA
1.39948885473916,0.953716136009613,-0.552679423766206,-2.40916484182999,-1.95666420362775,-1.05603853684624,-0.724490058419616,-0.581675050747111
-0.527482011497564,-1.58952689334935,-0.552679423766206,1.04746297470869,-0.955580192469368,0.117337615205138,-0.724490058419616,-0.581675050747111
NA,NA,NA,NA,NA,NA,NA,NA
0.306837613965709,NA,-0.552679423766206,-0.104746297470869,0.0455038186890175,0.117337615205138,NA,NA
0.691860444456854,-0.317905378669871,-0.552679423766206,-0.104746297470869,-0.955580192469368,0.117337615205138,-0.724490058419616,-0.581675050747111
