"PROFICIENCIA_MT_SAEB","TX_RESP_Q21b_num","TX_RESP_Q23g_num"
0.473993759452945,-1.11025783519831,1.4461828321264
1.82520890163138,1.16441675398847,-0.820806472287959
-0.744672412000632,-1.11025783519831,-1.95430112449514
0.125647107642515,-0.352032972136048,-0.820806472287959
1.55870305420446,1.16441675398847,-0.820806472287959
-0.400953619654195,-0.352032972136048,0.312688179919223
-0.638556690776528,-1.11025783519831,0.312688179919223
-0.829487173605701,0.406191890926209,0.312688179919223
-1.341044859964,-1.11025783519831,1.4461828321264
0.427865766523984,0.406191890926209,-0.820806472287959
-0.122712468420533,-1.11025783519831,0.312688179919223
0.113189036858836,-1.11025783519831,-0.820806472287959
-1.26793650765135,NA,0.312688179919223
-1.72208766409115,1.16441675398847,0.312688179919223
NA,NA,NA
NA,NA,NA
0.185072661393419,-1.11025783519831,1.4461828321264
0.708310421950672,1.16441675398847,-0.820806472287959
1.37525768745058,1.16441675398847,-0.820806472287959
0.531788019178916,0.406191890926209,0.312688179919223
-1.12892886086669,1.16441675398847,1.4461828321264
1.39074745958233,1.16441675398847,-1.95430112449514
-0.0362488336104931,-1.11025783519831,-0.820806472287959
2.07841092439061,1.16441675398847,0.312688179919223
-0.394836244609631,0.406191890926209,0.312688179919223
0.0266576447494943,-1.11025783519831,1.4461828321264
-0.435862054528427,-1.11025783519831,0.312688179919223
NA,NA,NA
-0.35623104063477,1.16441675398847,1.4461828321264
0.639513705920883,0.406191890926209,-0.820806472287959
-0.573109156535312,0.406191890926209,-0.820806472287959
-1.4676985639816,-1.11025783519831,0.312688179919223
