"PROFICIENCIA_LP_SAEB","TX_RESP_Q10a_num","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q23d_num","TX_RESP_Q23g_num","TX_RESP_Q23i_num","TX_RESP_Q19_num"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.715508167796875,0.540061724867322,0.377964473009227,0.801783725737273,-0.661437827766148,-1.40312152004023,0.195047374401374,0,0.682221028637269,-0.724568837309472,0.353553390593274,-2.47487373415292,-0.724568837309472,-0.544704779401922
-0.58518202106289,0.540061724867322,0.377964473009227,-1.0690449676497,0.661437827766148,1.40312152004023,0.195047374401374,-1.3228756555323,-1.50088626300199,-0.724568837309472,0.353553390593274,0.353553390593274,-0.724568837309472,-0.544704779401922
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.795158957552728,-1.62018517460197,0.377964473009227,-1.0690449676497,-1.98431348329844,-0.467707173346743,1.75542636961236,1.3228756555323,1.7737746744569,1.20761472884912,0.353553390593274,0.353553390593274,1.20761472884912,1.99725085780705
0.892880225159363,0.540061724867322,-2.26778683805536,-0.133630620956212,-0.661437827766148,-0.467707173346743,-1.36533162080961,0,-0.409332617182361,-0.724568837309472,-2.47487373415292,0.353553390593274,-0.724568837309472,-0.544704779401922
-0.316366633189891,-1.62018517460197,0.377964473009227,-0.133630620956212,0.661437827766148,1.40312152004023,0.195047374401374,0,-0.409332617182361,-0.724568837309472,0.353553390593274,0.353553390593274,1.20761472884912,-0.544704779401922
-0.701528072212038,0.540061724867322,NA,NA,0.661437827766148,-0.467707173346743,0.195047374401374,1.3228756555323,0.682221028637269,1.20761472884912,0.353553390593274,0.353553390593274,1.20761472884912,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.200006063201096,0.540061724867322,0.377964473009227,1.73719807243076,0.661437827766148,-0.467707173346743,-1.36533162080961,-1.3228756555323,-0.409332617182361,1.20761472884912,0.353553390593274,0.353553390593274,-0.724568837309472,0.726273039202563
2.02085756345396,0.540061724867322,0.377964473009227,-0.133630620956212,0.661437827766148,0.467707173346743,0.195047374401374,0,-0.409332617182361,-0.724568837309472,0.353553390593274,0.353553390593274,-0.724568837309472,-0.544704779401922
