"PROFICIENCIA_MT_SAEB","TX_RESP_Q10b_num","TX_RESP_Q10f_num","TX_RESP_Q21b_num","TX_RESP_Q23g_num","TX_RESP_Q19_num"
-0.41017941701361,-0.490653381462658,0.707974219804893,-1.05817029609526,0.400616808384888,2.40535117721182
-1.41451188355487,-0.490653381462658,0.707974219804893,-0.105817029609526,0.400616808384888,-0.400891862868636
NA,NA,NA,NA,NA,NA
0.295337567899591,0.981306762925316,0.707974219804893,0.846536236876207,-0.801233616769775,-0.400891862868636
2.35267073328138,-0.490653381462658,0.707974219804893,1.79888950336194,-0.801233616769775,-0.400891862868636
-0.274569778139857,-1.96261352585063,-1.921644310899,-1.05817029609526,0.400616808384888,-0.400891862868636
1.56982857082993,0.981306762925316,0.707974219804893,-0.105817029609526,-0.801233616769775,-0.400891862868636
NA,NA,NA,NA,NA,NA
0.124302276982017,0.981306762925316,-0.606835045547051,0.846536236876207,-0.801233616769775,-0.400891862868636
0.123474550938392,-1.96261352585063,-1.921644310899,-0.105817029609526,1.60246723353955,-0.400891862868636
-0.535952686455874,-0.490653381462658,0.707974219804893,-0.105817029609526,0.400616808384888,-0.400891862868636
-1.40183054845026,-0.490653381462658,0.707974219804893,0.846536236876207,0.400616808384888,2.40535117721182
0.308632960660414,0.981306762925316,0.707974219804893,-0.105817029609526,1.60246723353955,-0.400891862868636
-0.808167087233065,-0.490653381462658,-0.606835045547051,-1.05817029609526,0.400616808384888,-0.400891862868636
NA,NA,NA,NA,NA,NA
-0.0554777329889044,-1.96261352585063,0.707974219804893,-1.05817029609526,1.60246723353955,-0.400891862868636
-1.11876021820003,-0.490653381462658,-0.606835045547051,0.846536236876207,-0.801233616769775,2.40535117721182
0.863338389404755,0.981306762925316,-0.606835045547051,0.846536236876207,-2.00308404192444,-0.400891862868636
1.97099206221298,-0.490653381462658,0.707974219804893,1.79888950336194,-0.801233616769775,-0.400891862868636
0.898613388767532,-0.490653381462658,0.707974219804893,-0.105817029609526,0.400616808384888,-0.400891862868636
-1.03292073430086,0.981306762925316,NA,NA,NA,-0.400891862868636
-0.144567661914473,0.981306762925316,0.707974219804893,-1.05817029609526,-0.801233616769775,-0.400891862868636
0.747028162791465,0.981306762925316,0.707974219804893,1.79888950336194,-0.801233616769775,-0.400891862868636
0.193016597778837,0.981306762925316,0.707974219804893,0.846536236876207,1.60246723353955,-0.400891862868636
0.639621023651468,0.981306762925316,0.707974219804893,0.846536236876207,-2.00308404192444,-0.400891862868636
-0.981666278450289,NA,NA,-1.05817029609526,0.400616808384888,2.40535117721182
-0.261258930869176,-0.490653381462658,-1.921644310899,-1.05817029609526,0.400616808384888,-0.400891862868636
1.05454075621225,0.981306762925316,0.707974219804893,-0.105817029609526,-0.801233616769775,-0.400891862868636
-1.32758206210477,-0.490653381462658,-0.606835045547051,-1.05817029609526,0.400616808384888,-0.400891862868636
-0.722120360890224,-0.490653381462658,-1.921644310899,-1.05817029609526,0.400616808384888,-0.400891862868636
-0.651831660844753,0.981306762925316,-0.606835045547051,-1.05817029609526,0.400616808384888,-0.400891862868636
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
