"PROFICIENCIA_MT_SAEB","TX_RESP_Q21d_num","TX_RESP_Q21e_num","TX_RESP_Q22e_num","TX_RESP_Q23d_num","TX_RESP_Q23e_num"
-1.20190690868051,0.620496595994713,-0.131066403886608,-0.951212257595217,-2.49096694437956,0.267418371235137
-0.244842673497641,0.620496595994713,-2.1757023045177,1.9755946888516,1.34128989312745,1.57108293100643
-1.06142526621593,NA,NA,0.0243900578870568,0.0638709472917833,-1.03624618853615
-0.765483115269773,0.620496595994713,0.891251546428937,0.0243900578870568,-1.21354799854389,-1.03624618853615
-0.378058142912277,-1.72137765340469,-2.1757023045177,0.0243900578870568,-1.21354799854389,-1.03624618853615
0.314385048553312,0.620496595994713,0.891251546428937,-0.951212257595217,-1.21354799854389,-1.03624618853615
1.63792515443093,-1.72137765340469,0.891251546428937,-0.951212257595217,0.0638709472917833,-1.03624618853615
0.494395532804723,0.620496595994713,0.891251546428937,0.0243900578870568,1.34128989312745,0.267418371235137
1.86480532240158,-0.940752903604887,-0.131066403886608,-0.951212257595217,0.0638709472917833,0.267418371235137
1.49227142117507,0.620496595994713,-1.15338435420215,-0.951212257595217,0.0638709472917833,0.267418371235137
-0.525291948319797,0.620496595994713,0.891251546428937,-0.951212257595217,-2.49096694437956,-1.03624618853615
-0.236591002197273,0.620496595994713,-0.131066403886608,-0.951212257595217,0.0638709472917833,-1.03624618853615
-0.754068443908826,-1.72137765340469,0.891251546428937,0.999992373369331,0.0638709472917833,0.267418371235137
0.0177326786367311,-1.72137765340469,0.891251546428937,-0.951212257595217,0.0638709472917833,0.267418371235137
-0.384310967528624,-1.72137765340469,0.891251546428937,-0.951212257595217,0.0638709472917833,NA
0.081952057089669,-1.72137765340469,0.891251546428937,0.0243900578870568,-2.49096694437956,-1.03624618853615
-1.1423397945989,0.620496595994713,-1.15338435420215,0.999992373369331,0.0638709472917833,0.267418371235137
0.192472928365739,0.620496595994713,0.891251546428937,0.0243900578870568,0.0638709472917833,0.267418371235137
NA,NA,NA,NA,NA,NA
1.19157886212647,0.620496595994713,0.891251546428937,-0.951212257595217,1.34128989312745,0.267418371235137
0.0841354014123841,0.620496595994713,0.891251546428937,0.0243900578870568,0.0638709472917833,0.267418371235137
-0.623176879713184,0.620496595994713,-2.1757023045177,0.0243900578870568,0.0638709472917833,0.267418371235137
0.0703133266821293,-1.72137765340469,0.891251546428937,0.0243900578870568,0.0638709472917833,-1.03624618853615
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
-0.318852740617059,0.620496595994713,0.891251546428937,0.0243900578870568,0.0638709472917833,-1.03624618853615
2.54989598690965,-1.72137765340469,0.891251546428937,0.999992373369331,0.0638709472917833,0.267418371235137
-0.366350612334443,0.620496595994713,-0.131066403886608,-0.951212257595217,0.0638709472917833,0.267418371235137
-0.206687372353551,0.620496595994713,-1.15338435420215,1.9755946888516,0.0638709472917833,1.57108293100643
-0.47181215593155,0.620496595994713,-0.131066403886608,0.0243900578870568,-1.21354799854389,-1.03624618853615
-0.687955645993978,0.620496595994713,-0.131066403886608,1.9755946888516,1.34128989312745,1.57108293100643
-0.162569223853134,-0.160128153805087,-0.131066403886608,-0.951212257595217,1.34128989312745,1.57108293100643
0.848683555510365,0.620496595994713,0.891251546428937,-0.951212257595217,1.34128989312745,1.57108293100643
-1.86775299181493,0.620496595994713,-0.131066403886608,0.999992373369331,0.0638709472917833,-1.03624618853615
1.40744707290889,0.620496595994713,-1.15338435420215,0.999992373369331,1.34128989312745,1.57108293100643
-1.07689621326814,0.620496595994713,-1.15338435420215,0.999992373369331,0.0638709472917833,0.267418371235137
NA,NA,NA,NA,NA,NA
0.618514445964061,-0.160128153805087,0.891251546428937,-0.951212257595217,0.0638709472917833,0.267418371235137
1.91413949843569,-1.72137765340469,0.891251546428937,-0.951212257595217,1.34128989312745,1.57108293100643
-1.89388152015916,0.620496595994713,-0.131066403886608,1.9755946888516,0.0638709472917833,-1.03624618853615
0.0623267430142964,0.620496595994713,-0.131066403886608,-0.951212257595217,0.0638709472917833,0.267418371235137
0.0568192972421464,0.620496595994713,-1.15338435420215,0.999992373369331,0.0638709472917833,0.267418371235137
-0.436797899576635,0.620496595994713,-1.15338435420215,0.999992373369331,0.0638709472917833,-2.33991074830744
-0.0927428149184919,0.620496595994713,-0.131066403886608,-0.951212257595217,0.0638709472917833,0.267418371235137
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
