"PROFICIENCIA_LP_SAEB","TX_RESP_Q21b_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q22h_num","TX_RESP_Q19_num"
-0.13812888382025,-1.17591390359781,0.715018912915255,0.99194868082984,0.464688833324936,1.15849266858185,0.770649048774036,-0.578671332678709
-0.136786870099666,1.30303973101379,0.715018912915255,0.99194868082984,1.61534689679621,1.15849266858185,0.770649048774036,-0.578671332678709
-0.136864481461399,-1.17591390359781,-0.612873353927362,-1.40718301234,-0.685969230146334,0,0.770649048774036,-0.578671332678709
-0.136906933720614,1.30303973101379,0.715018912915255,-0.207617165755082,-0.685969230146334,0,-0.522052581427573,-0.578671332678709
-0.137949782722617,-1.17591390359781,0.715018912915255,-2.60674885892493,1.61534689679621,1.15849266858185,-3.10745584183079,1.42738928727415
-0.136873432528869,1.30303973101379,-0.612873353927362,-0.207617165755082,0.464688833324936,0,-0.522052581427573,-0.578671332678709
NA,NA,NA,NA,NA,NA,NA,NA
-0.137950968227031,-1.17591390359781,0.715018912915255,0.99194868082984,1.61534689679621,1.15849266858185,0.770649048774036,-0.578671332678709
-0.135778830337033,-0.349596025393944,-0.612873353927362,-1.40718301234,-1.8366272936176,-1.15849266858185,-0.522052581427573,-0.578671332678709
-0.136615107901408,1.30303973101379,-0.612873353927362,-0.207617165755082,0.464688833324936,0,-0.522052581427573,1.42738928727415
-0.135924622163867,1.30303973101379,0.715018912915255,-0.207617165755082,-0.685969230146334,-1.15849266858185,-0.522052581427573,-0.578671332678709
7.14274384476568,-0.349596025393944,0.715018912915255,-0.207617165755082,-1.8366272936176,-1.15849266858185,-1.81475421162918,-0.578671332678709
-0.135681049161211,0.476721852809924,-1.94076562076998,-1.40718301234,0.464688833324936,0,-1.81475421162918,-0.578671332678709
-0.137976243213293,-1.17591390359781,0.715018912915255,0.99194868082984,-0.685969230146334,-1.15849266858185,-0.522052581427573,-0.578671332678709
-0.139166826940232,-0.349596025393944,0.715018912915255,0.99194868082984,0.464688833324936,1.15849266858185,0.770649048774036,-0.578671332678709
-0.136298863370987,0.476721852809924,0.715018912915255,0.99194868082984,1.61534689679621,1.15849266858185,0.770649048774036,-0.578671332678709
-0.137093934742043,-1.17591390359781,0.715018912915255,0.99194868082984,-0.685969230146334,-2.3169853371637,0.770649048774036,-0.578671332678709
NA,NA,NA,NA,NA,NA,NA,NA
-0.137268748542282,-1.17591390359781,-3.2686578876126,-1.40718301234,-1.8366272936176,-1.15849266858185,0.770649048774036,1.42738928727415
-0.136073357841478,-0.349596025393944,-0.612873353927362,-0.207617165755082,-0.685969230146334,-1.15849266858185,-0.522052581427573,-0.578671332678709
-0.135441611382315,1.30303973101379,-0.612873353927362,-0.207617165755082,-0.685969230146334,-1.15849266858185,0.770649048774036,-0.578671332678709
NA,NA,NA,NA,NA,NA,NA,NA
-0.138726482473258,-1.17591390359781,0.715018912915255,-0.207617165755082,0.464688833324936,1.15849266858185,0.770649048774036,-0.578671332678709
-0.138493723661161,-0.349596025393944,0.715018912915255,-1.40718301234,-0.685969230146334,-1.15849266858185,-0.522052581427573,-0.578671332678709
-0.135438295507175,-0.349596025393944,0.715018912915255,0.99194868082984,-0.685969230146334,0,-0.522052581427573,-0.578671332678709
-0.136780459827551,0.476721852809924,-0.612873353927362,-0.207617165755082,-0.685969230146334,-1.15849266858185,-1.81475421162918,-0.578671332678709
-0.138189238214406,1.30303973101379,0.715018912915255,0.99194868082984,0.464688833324936,1.15849266858185,0.770649048774036,1.42738928727415
-0.134558520435276,0.476721852809924,-0.612873353927362,-0.207617165755082,-0.685969230146334,0,0.770649048774036,1.42738928727415
-0.138404310420767,1.30303973101379,-0.612873353927362,-0.207617165755082,0.464688833324936,0,-0.522052581427573,3.43344990722701
-0.136914216533625,-0.349596025393944,-0.612873353927362,-0.207617165755082,0.464688833324936,-1.15849266858185,0.770649048774036,-0.578671332678709
-0.138750272256161,0.476721852809924,0.715018912915255,-0.207617165755082,0.464688833324936,1.15849266858185,0.770649048774036,-0.578671332678709
-0.139308493886993,-0.349596025393944,0.715018912915255,0.99194868082984,-0.685969230146334,-1.15849266858185,-1.81475421162918,1.42738928727415
-0.138269207293597,0.476721852809924,0.715018912915255,0.99194868082984,1.61534689679621,1.15849266858185,0.770649048774036,1.42738928727415
-0.140010387317619,-1.17591390359781,0.715018912915255,0.99194868082984,0.464688833324936,1.15849266858185,0.770649048774036,-0.578671332678709
-0.137978978877277,-1.17591390359781,-0.612873353927362,0.99194868082984,1.61534689679621,1.15849266858185,-0.522052581427573,-0.578671332678709
NA,NA,NA,NA,NA,NA,NA,NA
-0.139371585418974,-0.349596025393944,0.715018912915255,0.99194868082984,0.464688833324936,1.15849266858185,0.770649048774036,1.42738928727415
-0.13787317231356,-1.17591390359781,-0.612873353927362,-0.207617165755082,-0.685969230146334,0,0.770649048774036,1.42738928727415
-0.136861353112477,-0.349596025393944,0.715018912915255,0.99194868082984,0.464688833324936,0,0.770649048774036,-0.578671332678709
-0.137160712699685,1.30303973101379,0.715018912915255,0.99194868082984,0.464688833324936,1.15849266858185,0.770649048774036,1.42738928727415
-0.136796365952506,1.30303973101379,-1.94076562076998,-2.60674885892493,-0.685969230146334,0,-1.81475421162918,-0.578671332678709
-0.139133801129327,-0.349596025393944,0.715018912915255,0.99194868082984,0.464688833324936,1.15849266858185,0.770649048774036,1.42738928727415
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
-0.13762223382879,-0.349596025393944,0.715018912915255,-0.207617165755082,-0.685969230146334,1.15849266858185,0.770649048774036,-0.578671332678709
-0.136800975083264,0.476721852809924,-1.94076562076998,-0.207617165755082,-0.685969230146334,0,0.770649048774036,-0.578671332678709
-0.136032529567887,0.476721852809924,-1.94076562076998,-1.40718301234,-0.685969230146334,0,-0.522052581427573,-0.578671332678709
-0.136657991245829,1.30303973101379,0.715018912915255,-0.207617165755082,0.464688833324936,0,-0.522052581427573,1.42738928727415
-0.136304588628425,1.30303973101379,0.715018912915255,-0.207617165755082,1.61534689679621,1.15849266858185,0.770649048774036,-0.578671332678709
NA,NA,NA,NA,NA,NA,NA,NA
-0.138215940843824,-1.17591390359781,-1.94076562076998,0.99194868082984,0.464688833324936,0,-0.522052581427573,1.42738928727415
-0.137303475085752,1.30303973101379,-0.612873353927362,-1.40718301234,-0.685969230146334,-1.15849266858185,-0.522052581427573,-0.578671332678709
-0.138336986203914,-0.349596025393944,0.715018912915255,0.99194868082984,1.61534689679621,0,0.770649048774036,-0.578671332678709
-0.137458903021531,-1.17591390359781,0.715018912915255,-0.207617165755082,-0.685969230146334,0,0.770649048774036,-0.578671332678709
-0.137625055109559,-1.17591390359781,0.715018912915255,0.99194868082984,1.61534689679621,1.15849266858185,0.770649048774036,-0.578671332678709
-0.136077958129187,1.30303973101379,-0.612873353927362,-1.40718301234,-0.685969230146334,-1.15849266858185,-0.522052581427573,-0.578671332678709
NA,NA,NA,NA,NA,NA,NA,NA
-0.136531837712289,-1.17591390359781,-0.612873353927362,-0.207617165755082,-0.685969230146334,-1.15849266858185,0.770649048774036,-0.578671332678709
NA,NA,NA,NA,NA,NA,NA,NA
-0.140429168306091,NA,NA,NA,NA,NA,NA,NA
-0.13568147287721,-1.17591390359781,0.715018912915255,-0.207617165755082,-0.685969230146334,-1.15849266858185,-1.81475421162918,-0.578671332678709
-0.137864603614138,1.30303973101379,0.715018912915255,0.99194868082984,-1.8366272936176,-1.15849266858185,0.770649048774036,-0.578671332678709
NA,NA,NA,NA,NA,NA,NA,NA
