"PROFICIENCIA_MT_SAEB","TX_RESP_Q10b_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22h_num","TX_RESP_Q23e_num","TX_RESP_Q23f_num","TX_RESP_Q23h_num","TX_RESP_Q23i_num","TX_RESP_Q19_num","TX_RESP_Q20_num"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.696427898871354,1.16609181239838,-1.11269728052837,-0.203906412748385,-0.240073880254174,-0.805892830039762,-0.524530528312962,1.04083299973307,1.16856588110701,-1.50808723956978,1.11269728052837,1.11269728052837,0.409673245199351,-0.409673245199351
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.133530703718542,-0.179398740368981,0.83452296039628,0.747656846744078,0.880270894265305,1.24547073733418,0.393397896234721,0,1.16856588110701,0.116006710736137,1.11269728052837,1.11269728052837,-0.92176480169854,-0.409673245199351
NA,-1.52488929313634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.409673245199351,-0.409673245199351
1.89962163183056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.02609143880862,1.16609181239838,0.83452296039628,0.747656846744078,0.880270894265305,1.24547073733418,1.31132632078241,1.04083299973307,-0.467426352442802,0.116006710736137,-0.185449546754729,-0.185449546754729,0.409673245199351,-0.409673245199351
-1.60875702400184,-0.179398740368981,-1.11269728052837,-1.15546967224085,-1.36041865477365,-0.805892830039762,-1.44245895286065,-2.08166599946613,1.16856588110701,0.116006710736137,1.11269728052837,1.11269728052837,1.74111129209724,2.25320284859643
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.153199787035891,-0.179398740368981,0.83452296039628,0.747656846744078,-0.240073880254174,-0.805892830039762,-0.524530528312962,-1.04083299973307,-0.467426352442802,0.116006710736137,-0.185449546754729,-0.185449546754729,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.17048207878082,-0.179398740368981,0.83452296039628,0.747656846744078,0.880270894265305,1.24547073733418,1.31132632078241,1.04083299973307,-0.467426352442802,0.116006710736137,-0.185449546754729,-0.185449546754729,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.0467795553165821,-0.179398740368981,-1.11269728052837,-1.15546967224085,-1.36041865477365,-0.805892830039762,-0.524530528312962,-1.04083299973307,-2.10341858599261,-1.50808723956978,-0.185449546754729,-1.48359637403783,-0.92176480169854,-0.409673245199351
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.0299230353926728,-0.179398740368981,-1.11269728052837,0.747656846744078,-0.240073880254174,-0.805892830039762,-0.524530528312962,0,-0.467426352442802,0.116006710736137,-1.48359637403783,-0.185449546754729,0.409673245199351,-0.409673245199351
-0.252680198855564,1.16609181239838,-1.11269728052837,-2.10703293173331,0.880270894265305,-0.805892830039762,-0.524530528312962,-1.04083299973307,1.16856588110701,1.74010066104206,1.11269728052837,1.11269728052837,-0.92176480169854,-0.409673245199351
-0.582369423044608,1.16609181239838,-1.11269728052837,-1.15546967224085,-1.36041865477365,0.219788953647208,0.393397896234721,0,-0.467426352442802,0.116006710736137,-1.48359637403783,-1.48359637403783,-0.92176480169854,-0.409673245199351
-0.0786660852958152,-0.179398740368981,0.83452296039628,0.747656846744078,0.880270894265305,-0.805892830039762,-1.44245895286065,0,-0.467426352442802,0.116006710736137,-0.185449546754729,-0.185449546754729,0.409673245199351,-0.409673245199351
0.102517230032465,-1.52488929313634,0.83452296039628,-0.203906412748385,-1.36041865477365,-0.805892830039762,-0.524530528312962,0,-0.467426352442802,0.116006710736137,-0.185449546754729,-0.185449546754729,-0.92176480169854,-0.409673245199351
-1.89457340531373,1.16609181239838,0.83452296039628,0.747656846744078,0.880270894265305,1.24547073733418,1.31132632078241,1.04083299973307,1.16856588110701,1.74010066104206,1.11269728052837,1.11269728052837,1.74111129209724,2.25320284859643
0.91757421932389,-1.52488929313634,0.83452296039628,0.747656846744078,0.880270894265305,1.24547073733418,1.31132632078241,1.04083299973307,-0.467426352442802,-1.50808723956978,-1.48359637403783,-1.48359637403783,-0.92176480169854,-0.409673245199351
