"PROFICIENCIA_MT_SAEB","TX_RESP_Q19_num"
-0.77595248071274,-0.456331005159657
0.319958688915793,-0.456331005159657
1.03583637521386,-0.456331005159657
-0.515173161292736,-0.456331005159657
NA,NA
0.47522897160729,-0.456331005159657
-0.703984860080146,-0.456331005159657
1.02732313246934,-0.456331005159657
NA,NA
-0.708976455025359,2.16757227450837
NA,NA
NA,NA
0.0934262415478434,-0.456331005159657
0.744219393055262,-0.456331005159657
-0.0367596736921106,-0.456331005159657
1.54037838453228,-0.456331005159657
0.619450890782945,-0.456331005159657
-0.779652617065494,-0.456331005159657
-1.34539492942974,-0.456331005159657
-0.79574597877877,-0.456331005159657
1.23457504464877,-0.456331005159657
-1.57176719218379,-0.456331005159657
-0.233414283723338,-0.456331005159657
1.937233188315,-0.456331005159657
-0.576221702553992,-0.456331005159657
0.293972098157877,-0.456331005159657
-0.675673945569094,-0.456331005159657
NA,NA
NA,NA
0.666334118821222,-0.456331005159657
0.715038588845352,-0.456331005159657
-0.175173536618692,-0.456331005159657
0.251861220074523,-0.456331005159657
1.11378629152015,-0.456331005159657
2.05273240462513,-0.456331005159657
1.68096342657486,-0.456331005159657
-0.241241732161072,2.16757227450837
1.32769364686468,-0.456331005159657
0.791826355846461,-0.456331005159657
0.125504750474601,-0.456331005159657
1.23407616172477,-0.456331005159657
NA,NA
NA,NA
1.33298175054504,-0.456331005159657
0.212080322868482,-0.456331005159657
-1.77234817324927,2.16757227450837
-0.228750148268209,2.16757227450837
1.83352852277092,-0.456331005159657
0.570797008020338,-0.456331005159657
1.55194954175032,-0.456331005159657
-1.14558542924523,-0.456331005159657
2.68045215804034,-0.456331005159657
0.501600623950789,-0.456331005159657
0.350733092434711,-0.456331005159657
-1.16225073878409,2.16757227450837
-1.25588227873474,-0.456331005159657
-0.507449703368745,-0.456331005159657
NA,NA
NA,NA
-1.31897409782007,2.16757227450837
NA,NA
-0.492351291512778,2.16757227450837
NA,NA
-0.322572798444911,2.16757227450837
-1.03145355241984,2.16757227450837
-0.100444510247732,2.16757227450837
-2.2568957685937,2.16757227450837
NA,NA
0.617899455906128,-0.456331005159657
0.0488462676179942,-0.456331005159657
NA,NA
NA,NA
-0.140016018430937,2.16757227450837
-0.0938761867949433,-0.456331005159657
NA,NA
-0.663408571214951,2.16757227450837
0.748594059751994,-0.456331005159657
NA,NA
-1.83278119425739,-0.456331005159657
-0.908800010020594,-0.456331005159657
-1.21178152607954,-0.456331005159657
NA,NA
NA,NA
-2.26491995923889,-0.456331005159657
1.09501726092824,-0.456331005159657
0.263481556558726,-0.456331005159657
NA,NA
0.0854751158042326,-0.456331005159657
NA,NA
-0.32248427073725,-0.456331005159657
1.17404645595623,-0.456331005159657
-1.07060909854807,-0.456331005159657
-0.444308705017249,-0.456331005159657
-0.0686948436636356,-0.456331005159657
0.0239726720418632,-0.456331005159657
0.0173579853136045,-0.456331005159657
-0.581019346139675,-0.456331005159657
-0.513654034880659,2.16757227450837
0.591034552620026,-0.456331005159657
NA,NA
NA,NA
-1.57281552015055,-0.456331005159657
0.81340453830478,-0.456331005159657
NA,NA
-1.35963189955895,-0.456331005159657
NA,NA
-0.0969523800652386,2.16757227450837
-0.398345928796578,-0.456331005159657
0.454545947335816,-0.456331005159657
NA,NA
NA,NA
-0.916148262326456,-0.456331005159657
-1.09054171158328,-0.456331005159657
-0.532729430175166,-0.456331005159657
0.65764382066138,2.16757227450837
0.722301129434252,-0.456331005159657
0.803469169970724,-0.456331005159657
0.572997679610372,-0.456331005159657
-0.192020125558929,-0.456331005159657
NA,NA
NA,NA
