"PROFICIENCIA_LP_SAEB","TX_RESP_Q10c_num","TX_RESP_Q10d_num","TX_RESP_Q10e_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q22g_num","TX_RESP_Q22h_num","TX_RESP_Q23a_num","TX_RESP_Q23b_num","TX_RESP_Q19_num"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.952940859299611,-3.07825248660511,-2.58733021655025,-1.32481752588068,-0.628624064775914,0.579803518552194,-0.995233204045556,-0.47355597247951,-0.697927826652807,-0.0916137903565595,0.237111554032005,0.155571270619045,-0.66068747264341,-0.473720410758205
1.02501067568542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.216495221092,0.42861743484375,0.436821984612379,0.42861743484375,0.335266167880488,1.91335161122224,1.54814053962642,0.648023962340383,1.51618803721127,1.31313099511069,1.32782470257923,0.155571270619045,0.528549978114728,-0.473720410758205
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.6954281212626,-1.32481752588068,-2.58733021655025,-3.07825248660511,0.335266167880488,-0.753744574117852,-0.995233204045556,-0.47355597247951,-0.697927826652807,-0.0916137903565595,-0.853601594515217,0.155571270619045,-0.66068747264341,-0.473720410758205
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.353821762872278,0.42861743484375,0.436821984612379,0.42861743484375,0.335266167880488,0.579803518552194,0.276453667790432,0.648023962340383,0.409130105279231,-0.0916137903565595,0.237111554032005,0.155571270619045,-0.66068747264341,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.12906546455826,0.42861743484375,0.436821984612379,0.42861743484375,-1.59251429743232,-0.753744574117852,-0.995233204045556,-0.47355597247951,-0.697927826652807,-0.0916137903565595,-1.94431474306244,-2.64471160052377,-1.84992492340155,-0.473720410758205
0.165771312531633,0.42861743484375,-2.58733021655025,-1.32481752588068,-0.628624064775914,-0.753744574117852,-0.995233204045556,-0.47355597247951,-0.697927826652807,-1.49635857582381,-0.853601594515217,-1.24457016495236,-0.66068747264341,2.79925697266212
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.782368736774193,0.42861743484375,0.436821984612379,0.42861743484375,1.29915640053689,0.579803518552194,0.276453667790432,-0.47355597247951,1.51618803721127,-0.0916137903565595,-0.853601594515217,1.55571270619045,0.528549978114728,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.333458595735631,0.42861743484375,-1.07525411596893,0.42861743484375,-0.628624064775914,-2.0872926667879,0.276453667790432,0.648023962340383,0.409130105279231,-0.0916137903565595,0.237111554032005,0.155571270619045,0.528549978114728,1.16276828095196
1.31901855934305,0.42861743484375,0.436821984612379,-1.32481752588068,-0.628624064775914,-0.753744574117852,0.276453667790432,-0.47355597247951,0.409130105279231,-1.49635857582381,0.237111554032005,-1.24457016495236,-0.66068747264341,-0.473720410758205
-0.231075970373828,0.42861743484375,0.436821984612379,0.42861743484375,0.335266167880488,-0.753744574117852,0.276453667790432,0.648023962340383,0.409130105279231,1.31313099511069,1.32782470257923,0.155571270619045,0.528549978114728,-0.473720410758205
-0.180782235777019,NA,NA,NA,1.29915640053689,0.579803518552194,-0.995233204045556,0.648023962340383,0.409130105279231,-1.49635857582381,0.237111554032005,NA,NA,NA
-1.66149082324431,0.42861743484375,0.436821984612379,0.42861743484375,-0.628624064775914,-0.753744574117852,1.54814053962642,-0.47355597247951,-0.697927826652807,-1.49635857582381,1.32782470257923,0.155571270619045,-0.66068747264341,2.79925697266212
-0.165423498456969,-1.32481752588068,0.436821984612379,0.42861743484375,-1.59251429743232,0.579803518552194,0.276453667790432,1.76960389716028,-0.697927826652807,1.31313099511069,0.237111554032005,1.55571270619045,1.71778742887287,NA
-1.59021502361036,0.42861743484375,0.436821984612379,0.42861743484375,1.29915640053689,1.91335161122224,1.54814053962642,1.76960389716028,1.51618803721127,1.31313099511069,1.32782470257923,0.155571270619045,0.528549978114728,2.79925697266212
-1.29538943178753,0.42861743484375,0.436821984612379,-1.32481752588068,0.335266167880488,0.579803518552194,1.54814053962642,-0.47355597247951,-0.697927826652807,-0.0916137903565595,-0.853601594515217,0.155571270619045,-0.66068747264341,-0.473720410758205
-0.363786783725192,0.42861743484375,0.436821984612379,0.42861743484375,1.29915640053689,1.91335161122224,-0.995233204045556,-0.47355597247951,-0.697927826652807,-0.0916137903565595,0.237111554032005,0.155571270619045,0.528549978114728,1.16276828095196
-0.236278007627247,0.42861743484375,0.436821984612379,0.42861743484375,1.29915640053689,0.579803518552194,1.54814053962642,1.76960389716028,1.51618803721127,1.31313099511069,0.237111554032005,0.155571270619045,0.528549978114728,1.16276828095196
-1.35081301248611,0.42861743484375,0.436821984612379,0.42861743484375,1.29915640053689,0.579803518552194,0.276453667790432,0.648023962340383,0.409130105279231,1.31313099511069,1.32782470257923,0.155571270619045,1.71778742887287,1.16276828095196
0.296362721685869,-3.07825248660511,-2.58733021655025,-3.07825248660511,-0.628624064775914,-0.753744574117852,-0.995233204045556,-1.5951359072994,-0.697927826652807,-2.90110336129106,-0.853601594515217,0.155571270619045,-0.66068747264341,-0.473720410758205
-1.49251612408263,0.42861743484375,0.436821984612379,0.42861743484375,0.335266167880488,0.579803518552194,-0.995233204045556,0.648023962340383,0.409130105279231,-0.0916137903565595,-0.853601594515217,0.155571270619045,0.528549978114728,-0.473720410758205
0.246581370285299,-1.32481752588068,-1.07525411596893,-1.32481752588068,-1.59251429743232,0.579803518552194,1.54814053962642,1.76960389716028,0.409130105279231,-0.0916137903565595,-0.853601594515217,0.155571270619045,0.528549978114728,-0.473720410758205
-0.352549643518664,0.42861743484375,0.436821984612379,0.42861743484375,1.29915640053689,-0.753744574117852,0.276453667790432,-0.47355597247951,-0.697927826652807,1.31313099511069,1.32782470257923,1.55571270619045,0.528549978114728,-0.473720410758205
