"PROFICIENCIA_MT_SAEB","TX_RESP_Q10d_num","TX_RESP_Q10e_num","TX_RESP_Q21b_num"
NA,NA,NA,NA
NA,NA,NA,NA
0.190294741604895,-2.58733021655025,-1.32481752588068,-1.18681565168712
-0.333492629446718,NA,NA,NA
-0.492872992027766,0.436821984612379,0.42861743484375,-1.18681565168712
NA,NA,NA,NA
1.11692349134935,-2.58733021655025,-3.07825248660511,0.382194870882294
NA,NA,NA,NA
-0.966949624367006,0.436821984612379,0.42861743484375,NA
NA,NA,NA,NA
-0.514257985778077,0.436821984612379,0.42861743484375,-1.18681565168712
1.21647509506403,-2.58733021655025,-1.32481752588068,1.166700132167
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
-1.48693276455013,0.436821984612379,0.42861743484375,NA
NA,NA,NA,NA
-2.06523202961248,-1.07525411596893,0.42861743484375,-1.18681565168712
-0.732727266351612,0.436821984612379,-1.32481752588068,-1.18681565168712
-1.19878629634096,0.436821984612379,0.42861743484375,-1.18681565168712
-0.572854723514448,NA,NA,NA
-1.06307629852168,0.436821984612379,0.42861743484375,-1.18681565168712
-0.740523878364284,0.436821984612379,0.42861743484375,NA
-0.421712981664968,0.436821984612379,0.42861743484375,1.166700132167
-1.14595157315852,0.436821984612379,-1.32481752588068,0.382194870882294
0.298975265447763,0.436821984612379,0.42861743484375,-1.18681565168712
-0.0518057256211337,0.436821984612379,0.42861743484375,-1.18681565168712
-0.94314130891123,0.436821984612379,0.42861743484375,0.382194870882294
1.83562577009531,-2.58733021655025,-3.07825248660511,-1.18681565168712
0.313944612437347,0.436821984612379,0.42861743484375,1.166700132167
2.31385934846436,-1.07525411596893,-1.32481752588068,-1.18681565168712
-0.278756576074882,0.436821984612379,0.42861743484375,-0.402310390402415
0.74801627267035,0.436821984612379,0.42861743484375,NA
-0.348018369183241,0.436821984612379,0.42861743484375,1.166700132167
-1.29369816866349,0.436821984612379,0.42861743484375,-0.402310390402415
0.674820122403562,0.436821984612379,0.42861743484375,1.166700132167
-0.772951686349821,0.436821984612379,0.42861743484375,NA
0.722569964495546,0.436821984612379,0.42861743484375,0.382194870882294
-0.404506864711438,0.436821984612379,0.42861743484375,0.382194870882294
0.703680394754887,0.436821984612379,0.42861743484375,0.382194870882294
1.1360983573718,0.436821984612379,0.42861743484375,1.166700132167
0.427001530201998,0.436821984612379,0.42861743484375,1.166700132167
-0.430213369377195,0.436821984612379,0.42861743484375,1.166700132167
-0.423778904784455,0.436821984612379,0.42861743484375,0.382194870882294
NA,NA,NA,NA
NA,NA,NA,NA
0.673635103786915,0.436821984612379,0.42861743484375,1.166700132167
1.88337406974205,0.436821984612379,0.42861743484375,1.166700132167
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
-0.335528769350707,0.436821984612379,0.42861743484375,0.382194870882294
1.10430222278163,0.436821984612379,0.42861743484375,1.166700132167
0.87489044300285,0.436821984612379,0.42861743484375,1.166700132167
NA,NA,NA,NA
-0.0576946974411274,NA,NA,NA
-1.16859682880908,NA,NA,-1.18681565168712
1.43606354586439,-1.07525411596893,-3.07825248660511,NA
1.2175284449455,0.436821984612379,0.42861743484375,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
-0.637909427100235,0.436821984612379,0.42861743484375,0.382194870882294
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
1.66272284612199,0.436821984612379,0.42861743484375,0.382194870882294
-0.353029577479807,-2.58733021655025,0.42861743484375,-0.402310390402415
NA,NA,NA,NA
NA,NA,NA,NA
-0.301466081581095,0.436821984612379,0.42861743484375,-1.18681565168712
-1.01433424346894,0.436821984612379,0.42861743484375,-1.18681565168712
