"PROFICIENCIA_MT_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10d_num","TX_RESP_Q10f_num","TX_RESP_Q19_num"
-0.371372436099672,0.795822425754221,0.724490058419616,0.123939433203959,-0.333848930444795
0.294089633834184,-1.19373363863133,0.724490058419616,0.123939433203959,-0.333848930444795
-0.0870237806764002,-1.19373363863133,-0.592764593252413,0.123939433203959,-0.333848930444795
0.703023250215686,-1.19373363863133,-0.592764593252413,-1.17742461543761,-0.333848930444795
-0.478085903036847,0.795822425754221,-1.91001924492444,-1.17742461543761,-0.333848930444795
-1.88936926514411,0.795822425754221,0.724490058419616,1.42530348184553,NA
1.76611049470403,-1.19373363863133,-1.91001924492444,-1.17742461543761,-0.333848930444795
-0.701906680321619,0.795822425754221,0.724490058419616,0.123939433203959,-0.333848930444795
0.0334878097084393,0.795822425754221,0.724490058419616,1.42530348184553,-0.333848930444795
-0.600775595563235,0.795822425754221,0.724490058419616,0.123939433203959,-0.333848930444795
-0.599985921790635,0.795822425754221,0.724490058419616,-1.17742461543761,-0.333848930444795
-0.137446454783428,-1.19373363863133,0.724490058419616,1.42530348184553,-0.333848930444795
0.220178609155062,-1.19373363863133,-0.592764593252413,0.123939433203959,-0.333848930444795
-2.05297371808069,0.795822425754221,0.724490058419616,0.123939433203959,NA
-0.635154559598272,NA,NA,1.42530348184553,-0.333848930444795
1.12299966052301,-1.19373363863133,-0.592764593252413,0.123939433203959,-0.333848930444795
1.24518107441359,0.795822425754221,0.724490058419616,0.123939433203959,2.83771590878075
0.317200384706098,0.795822425754221,0.724490058419616,1.42530348184553,2.83771590878075
1.42903040978536,-1.19373363863133,-1.91001924492444,-1.17742461543761,-0.333848930444795
1.05176065658094,0.795822425754221,-0.592764593252413,-1.17742461543761,-0.333848930444795
-0.62896766853149,0.795822425754221,0.724490058419616,-1.17742461543761,-0.333848930444795
