"PROFICIENCIA_MT_SAEB","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22g_num"
-0.122345241286362,0.991498043416904,1.17446201321547,0.372186725873548,-0.317405898989136
-0.121100858347587,0.991498043416904,-0.865393062369296,0.372186725873548,-0.317405898989136
-0.123671064969036,-0.400818357977047,0.154534475423088,-0.695827357067937,1.17893619624536
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
8.00094135503752,-1.793134759371,-1.88532060016168,-1.76384144000942,-1.81374799422364
-0.121257800386575,-0.400818357977047,-0.865393062369296,0.372186725873548,-0.317405898989136
-0.125107206407871,-0.400818357977047,0.154534475423088,-0.695827357067937,-0.317405898989136
-0.122503691864378,0.991498043416904,1.17446201321547,-0.695827357067937,1.17893619624536
-0.123657310564295,0.991498043416904,1.17446201321547,1.44020080881503,1.17893619624536
-0.122496243876541,0.991498043416904,0.154534475423088,0.372186725873548,-0.317405898989136
-0.123273528081157,-1.793134759371,-1.88532060016168,-0.695827357067937,-0.317405898989136
-0.12174354105758,-0.400818357977047,-0.865393062369296,-0.695827357067937,-0.317405898989136
-0.121991127271987,-0.400818357977047,-0.865393062369296,-0.695827357067937,-0.317405898989136
-0.123739552931358,-1.793134759371,-1.88532060016168,-1.76384144000942,-0.317405898989136
-0.123619844023522,0.991498043416904,0.154534475423088,0.372186725873548,1.17893619624536
-0.12191987255541,-1.793134759371,0.154534475423088,0.372186725873548,-0.317405898989136
-0.122708005708191,-0.400818357977047,-0.865393062369296,-0.695827357067937,-1.81374799422364
-0.122253820874178,-0.400818357977047,-0.865393062369296,-0.695827357067937,-0.317405898989136
-0.123241409083696,0.991498043416904,0.154534475423088,-0.695827357067937,-0.317405898989136
-0.122325774064657,0.991498043416904,0.154534475423088,-0.695827357067937,-0.317405898989136
-0.122413345336152,-0.400818357977047,-0.865393062369296,-1.76384144000942,-1.81374799422364
NA,NA,NA,NA,NA
-0.123579962507111,-0.400818357977047,-0.865393062369296,-0.695827357067937,-0.317405898989136
-0.122713901192238,-1.793134759371,-1.88532060016168,-1.76384144000942,-0.317405898989136
-0.122217807046563,-0.400818357977047,0.154534475423088,-0.695827357067937,-1.81374799422364
-0.123071064388326,0.991498043416904,1.17446201321547,1.44020080881503,1.17893619624536
-0.124810836251356,-1.793134759371,0.154534475423088,-0.695827357067937,-1.81374799422364
-0.122131448361348,-0.400818357977047,0.154534475423088,-0.695827357067937,-0.317405898989136
-0.124856645385728,-0.400818357977047,1.17446201321547,0.372186725873548,-0.317405898989136
-0.121508028238724,-0.400818357977047,-1.88532060016168,-0.695827357067937,-0.317405898989136
