"PROFICIENCIA_MT_SAEB","TX_RESP_Q10e_num","TX_RESP_Q10f_num","TX_RESP_Q21e_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q23b_num","TX_RESP_Q23e_num","TX_RESP_Q23f_num","TX_RESP_Q23g_num"
-0.655418667414533,0.562731433871138,-1.40466256555691,NA,-0.260494036125864,0.528594139870924,-0.968962790249909,0.184563661157662,0.0658627325836012,-0.953716136009613,-0.986940035114288
-1.13631410632121,0.562731433871138,1.71680980234734,NA,-0.260494036125864,0.528594139870924,-0.968962790249909,0.184563661157662,-1.25139191908843,0.317905378669871,0.109660003901588
0.578405399170638,-1.68819430161341,-1.40466256555691,0.557305223914629,1.04197614450346,1.58578241961277,-0.968962790249909,-2.27628515427783,0.0658627325836012,-0.953716136009613,0.109660003901588
0.0154017200307077,-1.68819430161341,0.156073618395212,0.557305223914629,-1.56296421675518,-1.58578241961277,-0.968962790249909,-1.04586074656009,0.0658627325836012,-0.953716136009613,1.20626004291746
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.142751062200648,0.562731433871138,0.156073618395212,0.557305223914629,1.04197614450346,0.528594139870924,0.521749194749951,0.184563661157662,0.0658627325836012,0.317905378669871,0.109660003901588
-0.491481473602123,0.562731433871138,-1.40466256555691,0.557305223914629,-0.260494036125864,-0.528594139870924,0.521749194749951,1.41498806887541,1.38311738425563,-0.953716136009613,1.20626004291746
-0.218921317649725,0.562731433871138,0.156073618395212,-0.875765351865846,1.04197614450346,-1.58578241961277,-0.968962790249909,-1.04586074656009,-1.25139191908843,-0.953716136009613,0.109660003901588
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.0537051876775511,0.562731433871138,0.156073618395212,0.557305223914629,-0.260494036125864,0.528594139870924,0.521749194749951,0.184563661157662,0.0658627325836012,0.317905378669871,-0.986940035114288
-0.949069617397012,0.562731433871138,0.156073618395212,-0.875765351865846,1.04197614450346,-0.528594139870924,0.521749194749951,0.184563661157662,-1.25139191908843,0.317905378669871,0.109660003901588
-1.09696087513174,0.562731433871138,0.156073618395212,0.557305223914629,1.04197614450346,1.58578241961277,2.01246117974981,1.41498806887541,1.38311738425563,1.58952689334935,1.20626004291746
0.869647266829888,-1.68819430161341,-1.40466256555691,-2.30883592764632,-1.56296421675518,0.528594139870924,-0.968962790249909,0.184563661157662,1.38311738425563,-0.953716136009613,-2.08354007413016
2.49617544886611,-1.68819430161341,-1.40466256555691,0.557305223914629,-1.56296421675518,-0.528594139870924,0.521749194749951,-1.04586074656009,0.0658627325836012,-0.953716136009613,0.109660003901588
2.20034477242417,-1.68819430161341,0.156073618395212,0.557305223914629,-0.260494036125864,-0.528594139870924,-0.968962790249909,-1.04586074656009,0.0658627325836012,0.317905378669871,0.109660003901588
0.00297379282723467,0.562731433871138,0.156073618395212,0.557305223914629,-1.56296421675518,-0.528594139870924,-0.968962790249909,1.41498806887541,1.38311738425563,1.58952689334935,1.20626004291746
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.568453765081038,0.562731433871138,1.71680980234734,0.557305223914629,1.04197614450346,0.528594139870924,0.521749194749951,0.184563661157662,1.38311738425563,1.58952689334935,0.109660003901588
-1.06682728293503,0.562731433871138,1.71680980234734,-2.30883592764632,1.04197614450346,1.58578241961277,2.01246117974981,1.41498806887541,-1.25139191908843,0.317905378669871,1.20626004291746
0.584646935908004,0.562731433871138,0.156073618395212,0.557305223914629,-0.260494036125864,-0.528594139870924,0.521749194749951,-1.04586074656009,0.0658627325836012,-0.953716136009613,-0.986940035114288
-0.0995336811954114,0.562731433871138,0.156073618395212,0.557305223914629,-0.260494036125864,-0.528594139870924,0.521749194749951,0.184563661157662,-1.25139191908843,-0.953716136009613,0.109660003901588
0.328427727440685,0.562731433871138,0.156073618395212,0.557305223914629,-0.260494036125864,-1.58578241961277,-0.968962790249909,0.184563661157662,0.0658627325836012,1.58952689334935,-2.08354007413016
-0.882088151292723,0.562731433871138,0.156073618395212,-0.875765351865846,1.04197614450346,0.528594139870924,0.521749194749951,0.184563661157662,-1.25139191908843,0.317905378669871,0.109660003901588
