"PROFICIENCIA_LP_SAEB","TX_RESP_Q10e_num","TX_RESP_Q10f_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q23b_num","TX_RESP_Q23g_num","TX_RESP_Q23i_num"
0.253555984970317,0.562731433871138,-1.40466256555691,-0.260494036125864,0.528594139870924,-0.968962790249909,0.184563661157662,-0.986940035114288,-0.581675050747111
-1.21224066133375,0.562731433871138,1.71680980234734,-0.260494036125864,0.528594139870924,-0.968962790249909,0.184563661157662,0.109660003901588,-0.581675050747111
0.770411723313275,-1.68819430161341,-1.40466256555691,1.04197614450346,1.58578241961277,-0.968962790249909,-2.27628515427783,0.109660003901588,-0.581675050747111
-0.38112116942591,-1.68819430161341,0.156073618395212,-1.56296421675518,-1.58578241961277,-0.968962790249909,-1.04586074656009,1.20626004291746,1.62869014209191
NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.136174142280007,0.562731433871138,0.156073618395212,1.04197614450346,0.528594139870924,0.521749194749951,0.184563661157662,0.109660003901588,-0.581675050747111
-1.25014722747548,0.562731433871138,-1.40466256555691,-0.260494036125864,-0.528594139870924,0.521749194749951,1.41498806887541,1.20626004291746,1.62869014209191
0.921771921095939,0.562731433871138,0.156073618395212,1.04197614450346,-1.58578241961277,-0.968962790249909,-1.04586074656009,0.109660003901588,-0.581675050747111
NA,NA,NA,NA,NA,NA,NA,NA,NA
0.485550493987377,0.562731433871138,0.156073618395212,-0.260494036125864,0.528594139870924,0.521749194749951,0.184563661157662,-0.986940035114288,-0.581675050747111
0.264237677145514,0.562731433871138,0.156073618395212,1.04197614450346,-0.528594139870924,0.521749194749951,0.184563661157662,0.109660003901588,-0.581675050747111
-1.3680877459012,0.562731433871138,0.156073618395212,1.04197614450346,1.58578241961277,2.01246117974981,1.41498806887541,1.20626004291746,1.62869014209191
0.105612583355204,-1.68819430161341,-1.40466256555691,-1.56296421675518,0.528594139870924,-0.968962790249909,0.184563661157662,-2.08354007413016,-0.581675050747111
1.70766518573188,-1.68819430161341,-1.40466256555691,-1.56296421675518,-0.528594139870924,0.521749194749951,-1.04586074656009,0.109660003901588,-0.581675050747111
1.4222554682736,-1.68819430161341,0.156073618395212,-0.260494036125864,-0.528594139870924,-0.968962790249909,-1.04586074656009,0.109660003901588,-0.581675050747111
0.479058865468804,0.562731433871138,0.156073618395212,-1.56296421675518,-0.528594139870924,-0.968962790249909,1.41498806887541,1.20626004291746,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.04817383925309,0.562731433871138,1.71680980234734,1.04197614450346,0.528594139870924,0.521749194749951,0.184563661157662,0.109660003901588,1.62869014209191
-1.81255577873493,0.562731433871138,1.71680980234734,1.04197614450346,1.58578241961277,2.01246117974981,1.41498806887541,1.20626004291746,-0.581675050747111
1.26403189820383,0.562731433871138,0.156073618395212,-0.260494036125864,-0.528594139870924,0.521749194749951,-1.04586074656009,-0.986940035114288,-0.581675050747111
0.0084101051589598,0.562731433871138,0.156073618395212,-0.260494036125864,-0.528594139870924,0.521749194749951,0.184563661157662,0.109660003901588,-0.581675050747111
0.413065776971743,0.562731433871138,0.156073618395212,-0.260494036125864,-1.58578241961277,-0.968962790249909,0.184563661157662,-2.08354007413016,1.62869014209191
-0.88712711927209,0.562731433871138,0.156073618395212,1.04197614450346,0.528594139870924,0.521749194749951,0.184563661157662,0.109660003901588,-0.581675050747111
