"Variavel","N_Total","N_NA","Pct_NA"
"TX_RESP_Q21d_num",88,25,28.41
"TX_RESP_Q21a_num",88,24,27.27
"TX_RESP_Q21b_num",88,24,27.27
"TX_RESP_Q21c_num",88,24,27.27
"TX_RESP_Q21e_num",88,24,27.27
"TX_RESP_Q19_num",88,24,27.27
"TX_RESP_Q20_num",88,24,27.27
"TX_RESP_Q10d_num",88,16,18.18
"TX_RESP_Q10c_num",88,15,17.05
"TX_RESP_Q22a_num",88,15,17.05
"TX_RESP_Q22b_num",88,15,17.05
"TX_RESP_Q22h_num",88,15,17.05
"TX_RESP_Q23d_num",88,15,17.05
"TX_RESP_Q23f_num",88,15,17.05
"TX_RESP_Q10a_num",88,14,15.91
"TX_RESP_Q10b_num",88,14,15.91
"TX_RESP_Q10e_num",88,14,15.91
"TX_RESP_Q10f_num",88,14,15.91
"TX_RESP_Q22c_num",88,14,15.91
"TX_RESP_Q22d_num",88,14,15.91
"TX_RESP_Q22e_num",88,14,15.91
"TX_RESP_Q22f_num",88,14,15.91
"TX_RESP_Q22g_num",88,14,15.91
"TX_RESP_Q23a_num",88,14,15.91
"TX_RESP_Q23b_num",88,14,15.91
"TX_RESP_Q23c_num",88,14,15.91
"TX_RESP_Q23e_num",88,14,15.91
"TX_RESP_Q23g_num",88,14,15.91
"TX_RESP_Q23h_num",88,14,15.91
"TX_RESP_Q23i_num",88,14,15.91
"TX_RESP_Q01",88,0,0
"TX_RESP_Q02",88,0,0
"TX_RESP_Q03",88,0,0
"TX_RESP_Q04",88,0,0
"TX_RESP_Q05a",88,0,0
"TX_RESP_Q05b",88,0,0
"TX_RESP_Q05c",88,0,0
"TX_RESP_Q06",88,0,0
"TX_RESP_Q07a",88,0,0
"TX_RESP_Q07b",88,0,0
"TX_RESP_Q07c",88,0,0
"TX_RESP_Q07d",88,0,0
"TX_RESP_Q07e",88,0,0
"TX_RESP_Q08",88,0,0
"TX_RESP_Q09",88,0,0
"TX_RESP_Q10a",88,0,0
"TX_RESP_Q10b",88,0,0
"TX_RESP_Q10c",88,0,0
"TX_RESP_Q10d",88,0,0
"TX_RESP_Q10e",88,0,0
"TX_RESP_Q10f",88,0,0
"TX_RESP_Q11a",88,0,0
"TX_RESP_Q11b",88,0,0
"TX_RESP_Q11c",88,0,0
"TX_RESP_Q12a",88,0,0
"TX_RESP_Q12b",88,0,0
"TX_RESP_Q12c",88,0,0
"TX_RESP_Q12d",88,0,0
"TX_RESP_Q12e",88,0,0
"TX_RESP_Q12f",88,0,0
"TX_RESP_Q12g",88,0,0
"TX_RESP_Q13a",88,0,0
"TX_RESP_Q13b",88,0,0
"TX_RESP_Q13c",88,0,0
"TX_RESP_Q13d",88,0,0
"TX_RESP_Q13e",88,0,0
"TX_RESP_Q13f",88,0,0
"TX_RESP_Q13g",88,0,0
"TX_RESP_Q13h",88,0,0
"TX_RESP_Q13i",88,0,0
"TX_RESP_Q14",88,0,0
"TX_RESP_Q15a",88,0,0
"TX_RESP_Q15b",88,0,0
"TX_RESP_Q16",88,0,0
"TX_RESP_Q17",88,0,0
"TX_RESP_Q18",88,0,0
"TX_RESP_Q19",88,0,0
"TX_RESP_Q20",88,0,0
"TX_RESP_Q21a",88,0,0
"TX_RESP_Q21b",88,0,0
"TX_RESP_Q21c",88,0,0
"TX_RESP_Q21d",88,0,0
"TX_RESP_Q21e",88,0,0
"TX_RESP_Q22a",88,0,0
"TX_RESP_Q22b",88,0,0
"TX_RESP_Q22c",88,0,0
"TX_RESP_Q22d",88,0,0
"TX_RESP_Q22e",88,0,0
"TX_RESP_Q22f",88,0,0
"TX_RESP_Q22g",88,0,0
"TX_RESP_Q22h",88,0,0
"TX_RESP_Q23a",88,0,0
"TX_RESP_Q23b",88,0,0
"TX_RESP_Q23c",88,0,0
"TX_RESP_Q23d",88,0,0
"TX_RESP_Q23e",88,0,0
"TX_RESP_Q23f",88,0,0
"TX_RESP_Q23g",88,0,0
"TX_RESP_Q23h",88,0,0
"TX_RESP_Q23i",88,0,0
"TX_RESP_Q24",88,0,0
"TX_RESP_Q25",88,0,0
