"PROFICIENCIA_MT_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10e_num"
-0.331875288963645,0.183826765306095,0.368105086916155
NA,NA,NA
0.91133539736364,0.183826765306095,0.368105086916155
0.379074679762694,0.183826765306095,0.368105086916155
0.036538047774874,0.183826765306095,0.368105086916155
-0.543916920007539,-1.43384876938754,0.368105086916155
-0.423553797405122,0.183826765306095,0.368105086916155
1.60586520813375,0.183826765306095,0.368105086916155
-0.292806431192431,0.183826765306095,0.368105086916155
1.22722953824281,-1.43384876938754,0.368105086916155
0.272940834873732,0.183826765306095,0.368105086916155
2.21371681378505,0.183826765306095,0.368105086916155
-0.863147032225411,1.80150229999973,0.368105086916155
-0.157569311993456,0.183826765306095,0.368105086916155
-0.455638583376446,0.183826765306095,0.368105086916155
-0.328467861978006,1.80150229999973,0.368105086916155
1.03825959938992,0.183826765306095,0.368105086916155
1.94261241905002,0.183826765306095,0.368105086916155
-0.131680941547293,0.183826765306095,0.368105086916155
0.173945664871751,0.183826765306095,0.368105086916155
0.0420590795574922,-1.43384876938754,0.368105086916155
NA,NA,NA
NA,NA,NA
1.45113011860971,-1.43384876938754,-2.65035662579632
NA,NA,NA
NA,NA,NA
NA,NA,NA
-0.750487104998977,0.183826765306095,0.368105086916155
-0.469933496937984,0.183826765306095,NA
2.26986665070902,-1.43384876938754,-2.65035662579632
-1.68292797029067,0.183826765306095,0.368105086916155
0.4850830988521,0.183826765306095,-2.65035662579632
NA,NA,NA
NA,NA,NA
-1.32011735130077,-1.43384876938754,0.368105086916155
1.00872894828143,-1.43384876938754,0.368105086916155
0.543782660118692,0.183826765306095,0.368105086916155
NA,NA,NA
-0.00799497477578988,0.183826765306095,-2.65035662579632
-1.7761774329569,0.183826765306095,0.368105086916155
-0.148026720908281,0.183826765306095,NA
-0.475032971720978,0.183826765306095,0.368105086916155
0.610214620146555,0.183826765306095,0.368105086916155
-0.955190204565591,1.80150229999973,0.368105086916155
-1.27314836451158,1.80150229999973,0.368105086916155
0.19922723646951,-1.43384876938754,NA
-0.887677406108985,-1.43384876938754,0.368105086916155
0.513951519485422,-1.43384876938754,-2.65035662579632
-1.53092348863333,1.80150229999973,0.368105086916155
NA,NA,NA
-0.61269295408662,1.80150229999973,0.368105086916155
-1.29345296417759,-1.43384876938754,0.368105086916155
-0.510633124983174,0.183826765306095,0.368105086916155
0.297510564168404,0.183826765306095,0.368105086916155
