"PROFICIENCIA_MT_SAEB","TX_RESP_Q21c_num","TX_RESP_Q21e_num","TX_RESP_Q22c_num","TX_RESP_Q23c_num","TX_RESP_Q23d_num","TX_RESP_Q23f_num","TX_RESP_Q23h_num"
NA,NA,NA,NA,NA,NA,NA,NA
-1.30199026244486,0,-0.490418669306327,NA,-0.409553928684458,0.788240781368082,0.126840398441198,-0.224775336938483
-1.12710960477178,1.18321595661992,-0.490418669306327,0.465130254709532,-1.56995672662375,-0.242535625036333,-0.951302988308988,-0.224775336938483
-1.46780348211854,0,0.630538289108135,-0.775217091182553,0.750848869254839,-0.242535625036333,0.126840398441198,-0.224775336938483
0.156333107598656,-2.36643191323985,0.630538289108135,0.465130254709532,0.750848869254839,0.788240781368082,1.20498378519138,0.974026460066758
1.08337364474515,-1.18321595661992,0.630538289108135,0.465130254709532,0.750848869254839,-0.242535625036333,0.126840398441198,-0.224775336938483
0.55035680079539,0,0.630538289108135,0.465130254709532,0.750848869254839,0.788240781368082,0.126840398441198,-0.224775336938483
-0.452898502370284,1.18321595661992,-2.73233258613525,-2.01556443707464,-2.73035952456305,-2.30408843784516,-2.02944637505917,-2.62237893094896
2.27968526489259,0,0.630538289108135,0.465130254709532,0.750848869254839,0.788240781368082,1.20498378519138,0.974026460066758
0.304527918200375,0,0.630538289108135,1.70547760060162,0.750848869254839,0.788240781368082,1.20498378519138,0.974026460066758
-0.231814196665234,0,0.630538289108135,-0.775217091182553,-0.409553928684458,-0.242535625036333,-2.02944637505917,-0.224775336938483
0.813607610270509,-1.18321595661992,0.630538289108135,0.465130254709532,-0.409553928684458,-0.242535625036333,0.126840398441198,-0.224775336938483
-1.1231132822402,NA,-0.490418669306327,-0.775217091182553,-0.409553928684458,-0.242535625036333,0.126840398441198,NA
-0.0538477235437894,0,0.630538289108135,-0.775217091182553,0.750848869254839,0.788240781368082,0.126840398441198,0.974026460066758
0.703250144531051,NA,NA,-0.775217091182553,-0.409553928684458,-0.242535625036333,0.126840398441198,-0.224775336938483
0.903482018821951,1.18321595661992,0.630538289108135,0.465130254709532,0.750848869254839,0.788240781368082,0.126840398441198,0.974026460066758
NA,NA,NA,NA,NA,NA,NA,NA
-0.686305687818963,1.18321595661992,-1.61137562772079,-0.775217091182553,-0.409553928684458,-2.30408843784516,-0.951302988308988,-1.42357713394372
-0.349733767882035,0,-0.490418669306327,1.70547760060162,0.750848869254839,0.788240781368082,1.20498378519138,0.974026460066758
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
