"PROFICIENCIA_LP_SAEB","TX_RESP_Q21e_num","TX_RESP_Q22c_num","TX_RESP_Q23a_num","TX_RESP_Q23c_num","TX_RESP_Q23d_num","TX_RESP_Q23e_num","TX_RESP_Q23f_num","TX_RESP_Q23g_num","TX_RESP_Q23h_num","TX_RESP_Q23i_num"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.572395836514756,-0.490418669306327,NA,1.01629203649234,-0.409553928684458,0.788240781368082,-1.17502417770096,0.126840398441198,0.882251187968362,-0.224775336938483,0.846452117410916
-1.5425177426528,-0.490418669306327,0.465130254709532,-0.312705241997642,-1.56995672662375,-0.242535625036333,-0.130558241966773,-0.951302988308988,-0.0588167458645575,-0.224775336938483,0.846452117410916
-1.38350521575703,0.630538289108135,-0.775217091182553,-0.312705241997642,0.750848869254839,-0.242535625036333,0.913907693767414,0.126840398441198,0.882251187968362,-0.224775336938483,-1.36734572812533
0.172386915643611,0.630538289108135,0.465130254709532,-0.312705241997642,0.750848869254839,0.788240781368082,-0.130558241966773,1.20498378519138,0.882251187968362,0.974026460066758,-0.260446805357205
-0.429433647354317,0.630538289108135,0.465130254709532,-0.312705241997642,0.750848869254839,-0.242535625036333,-0.130558241966773,0.126840398441198,-0.999884679697477,-0.224775336938483,-0.260446805357205
0.456328123187066,0.630538289108135,0.465130254709532,-0.312705241997642,0.750848869254839,0.788240781368082,0.913907693767414,0.126840398441198,-0.0588167458645575,-0.224775336938483,0.846452117410916
-1.07077252639231,-2.73233258613525,-2.01556443707464,-2.9706997989776,-2.73035952456305,-2.30408843784516,-2.21949011343515,-2.02944637505917,-1.9409526135304,-2.62237893094896,-2.47424465089345
1.61967109190093,0.630538289108135,0.465130254709532,1.01629203649234,0.750848869254839,0.788240781368082,0.913907693767414,1.20498378519138,-0.0588167458645575,0.974026460066758,0.846452117410916
0.740745881896003,0.630538289108135,1.70547760060162,1.01629203649234,0.750848869254839,0.788240781368082,0.913907693767414,1.20498378519138,0.882251187968362,0.974026460066758,0.846452117410916
-0.121503048094382,0.630538289108135,-0.775217091182553,-0.312705241997642,-0.409553928684458,-0.242535625036333,0.913907693767414,-2.02944637505917,-1.9409526135304,-0.224775336938483,-0.260446805357205
0.427953625714857,0.630538289108135,0.465130254709532,-0.312705241997642,-0.409553928684458,-0.242535625036333,-0.130558241966773,0.126840398441198,-0.0588167458645575,-0.224775336938483,-0.260446805357205
-1.59255208859317,-0.490418669306327,-0.775217091182553,-0.312705241997642,-0.409553928684458,-0.242535625036333,NA,0.126840398441198,NA,NA,-0.260446805357205
0.919918956664804,0.630538289108135,-0.775217091182553,-0.312705241997642,0.750848869254839,0.788240781368082,-0.130558241966773,0.126840398441198,0.882251187968362,0.974026460066758,0.846452117410916
0.739624159398032,NA,-0.775217091182553,-0.312705241997642,-0.409553928684458,-0.242535625036333,-1.17502417770096,0.126840398441198,-0.0588167458645575,-0.224775336938483,-0.260446805357205
1.08555820455804,0.630538289108135,0.465130254709532,1.01629203649234,0.750848869254839,0.788240781368082,0.913907693767414,0.126840398441198,0.882251187968362,0.974026460066758,0.846452117410916
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.493054982846954,-1.61137562772079,-0.775217091182553,1.01629203649234,-0.409553928684458,-2.30408843784516,-1.17502417770096,-0.951302988308988,-0.999884679697477,-1.42357713394372,-1.36734572812533
1.04354812924236,-0.490418669306327,1.70547760060162,1.01629203649234,0.750848869254839,0.788240781368082,0.913907693767414,1.20498378519138,0.882251187968362,0.974026460066758,0.846452117410916
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
