"PROFICIENCIA_LP_SAEB","TX_RESP_Q10e_num","TX_RESP_Q21b_num","TX_RESP_Q21c_num","TX_RESP_Q22d_num","TX_RESP_Q22f_num","TX_RESP_Q23a_num","TX_RESP_Q23b_num","TX_RESP_Q23c_num","TX_RESP_Q23d_num","TX_RESP_Q23f_num","TX_RESP_Q23i_num","TX_RESP_Q19_num"
-1.57457326593873,0.277350098112615,NA,NA,0.983494740586804,1.25450228747059,0.424211861233885,0.267261241912425,0,0.215472901842834,0,1.16856588110701,NA
0.766316801189714,NA,1.46515887151651,1.2285583052324,0.983494740586804,1.25450228747059,0.424211861233885,0.267261241912425,0,0.215472901842834,0,-0.467426352442802,-0.277350098112614
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.394418308367171,0.277350098112615,-1.39190092794069,-0.223374237314982,0.983494740586804,-0.594237925643964,-0.763581350220993,0.267261241912425,0,-1.292837411057,0,-0.467426352442802,-0.277350098112614
-2.01911670069398,0.277350098112615,-0.439547661454954,-1.67530677986236,0.983494740586804,0.330132180913314,-0.763581350220993,-0.979957887012223,-1.47196014438797,-1.292837411057,-1.47196014438797,-2.10341858599261,-0.277350098112614
0.130147144568319,0.277350098112615,0.512805605030779,-0.223374237314982,-1.77029053305625,-1.51860803220124,0.424211861233885,0.267261241912425,-1.47196014438797,-1.292837411057,-1.47196014438797,-0.467426352442802,-0.277350098112614
0.419598733138605,0.277350098112615,0.512805605030779,-0.223374237314982,-1.77029053305625,-0.594237925643964,-1.95137456167587,-2.22717701593687,0,0.215472901842834,1.47196014438797,1.16856588110701,-0.277350098112614
-0.431612315658742,0.277350098112615,0.512805605030779,-0.223374237314982,0.983494740586804,1.25450228747059,-0.763581350220993,-0.979957887012223,0,-1.292837411057,0,-0.467426352442802,-0.277350098112614
0.795700668379618,0.277350098112615,1.46515887151651,1.2285583052324,-0.393397896234721,0.330132180913314,0.424211861233885,0.267261241912425,0,0.215472901842834,0,-0.467426352442802,-0.277350098112614
0.666159798443217,0.277350098112615,-1.39190092794069,-0.223374237314982,-0.393397896234721,-0.594237925643964,-0.763581350220993,-0.979957887012223,1.47196014438797,0.215472901842834,0,-0.467426352442802,-0.277350098112614
-1.36005821285318,0.277350098112615,-0.439547661454954,-1.67530677986236,0.983494740586804,0.330132180913314,0.424211861233885,0.267261241912425,0,0.215472901842834,0,-0.467426352442802,-0.277350098112614
0.662725499525075,0.277350098112615,-1.39190092794069,-0.223374237314982,-0.393397896234721,1.25450228747059,1.61200507268876,1.51448037083707,1.47196014438797,1.72378321474267,1.47196014438797,1.16856588110701,-0.277350098112614
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.523226130659643,0.277350098112615,0.512805605030779,-0.223374237314982,-0.393397896234721,-0.594237925643964,-0.763581350220993,0.267261241912425,-1.47196014438797,0.215472901842834,-1.47196014438797,-0.467426352442802,-0.277350098112614
0.778727776618905,-3.32820117735137,-0.439547661454954,1.2285583052324,-0.393397896234721,-0.594237925643964,0.424211861233885,0.267261241912425,0,0.215472901842834,0,1.16856588110701,-0.277350098112614
1.03717625098872,0.277350098112615,0.512805605030779,1.2285583052324,-0.393397896234721,-1.51860803220124,1.61200507268876,1.51448037083707,1.47196014438797,1.72378321474267,1.47196014438797,1.16856588110701,3.32820117735137
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
