"Variavel","N_Total","N_NA","Pct_NA"
"TX_RESP_Q21d_num",285,126,44.21
"TX_RESP_Q21b_num",285,125,43.86
"TX_RESP_Q21c_num",285,125,43.86
"TX_RESP_Q21e_num",285,124,43.51
"TX_RESP_Q19_num",285,122,42.81
"TX_RESP_Q20_num",285,122,42.81
"TX_RESP_Q21a_num",285,120,42.11
"TX_RESP_Q23e_num",285,115,40.35
"TX_RESP_Q22d_num",285,114,40
"TX_RESP_Q23d_num",285,114,40
"TX_RESP_Q10e_num",285,113,39.65
"TX_RESP_Q22c_num",285,113,39.65
"TX_RESP_Q22e_num",285,113,39.65
"TX_RESP_Q23c_num",285,113,39.65
"TX_RESP_Q23g_num",285,113,39.65
"TX_RESP_Q10c_num",285,112,39.3
"TX_RESP_Q22b_num",285,112,39.3
"TX_RESP_Q22f_num",285,112,39.3
"TX_RESP_Q23b_num",285,112,39.3
"TX_RESP_Q10a_num",285,111,38.95
"TX_RESP_Q10b_num",285,111,38.95
"TX_RESP_Q10f_num",285,111,38.95
"TX_RESP_Q22a_num",285,111,38.95
"TX_RESP_Q22g_num",285,111,38.95
"TX_RESP_Q22h_num",285,111,38.95
"TX_RESP_Q23a_num",285,111,38.95
"TX_RESP_Q23f_num",285,111,38.95
"TX_RESP_Q23h_num",285,111,38.95
"TX_RESP_Q23i_num",285,110,38.6
"TX_RESP_Q10d_num",285,109,38.25
"TX_RESP_Q01",285,0,0
"TX_RESP_Q02",285,0,0
"TX_RESP_Q03",285,0,0
"TX_RESP_Q04",285,0,0
"TX_RESP_Q05a",285,0,0
"TX_RESP_Q05b",285,0,0
"TX_RESP_Q05c",285,0,0
"TX_RESP_Q06",285,0,0
"TX_RESP_Q07a",285,0,0
"TX_RESP_Q07b",285,0,0
"TX_RESP_Q07c",285,0,0
"TX_RESP_Q07d",285,0,0
"TX_RESP_Q07e",285,0,0
"TX_RESP_Q08",285,0,0
"TX_RESP_Q09",285,0,0
"TX_RESP_Q10a",285,0,0
"TX_RESP_Q10b",285,0,0
"TX_RESP_Q10c",285,0,0
"TX_RESP_Q10d",285,0,0
"TX_RESP_Q10e",285,0,0
"TX_RESP_Q10f",285,0,0
"TX_RESP_Q11a",285,0,0
"TX_RESP_Q11b",285,0,0
"TX_RESP_Q11c",285,0,0
"TX_RESP_Q12a",285,0,0
"TX_RESP_Q12b",285,0,0
"TX_RESP_Q12c",285,0,0
"TX_RESP_Q12d",285,0,0
"TX_RESP_Q12e",285,0,0
"TX_RESP_Q12f",285,0,0
"TX_RESP_Q12g",285,0,0
"TX_RESP_Q13a",285,0,0
"TX_RESP_Q13b",285,0,0
"TX_RESP_Q13c",285,0,0
"TX_RESP_Q13d",285,0,0
"TX_RESP_Q13e",285,0,0
"TX_RESP_Q13f",285,0,0
"TX_RESP_Q13g",285,0,0
"TX_RESP_Q13h",285,0,0
"TX_RESP_Q13i",285,0,0
"TX_RESP_Q14",285,0,0
"TX_RESP_Q15a",285,0,0
"TX_RESP_Q15b",285,0,0
"TX_RESP_Q16",285,0,0
"TX_RESP_Q17",285,0,0
"TX_RESP_Q18",285,0,0
"TX_RESP_Q19",285,0,0
"TX_RESP_Q20",285,0,0
"TX_RESP_Q21a",285,0,0
"TX_RESP_Q21b",285,0,0
"TX_RESP_Q21c",285,0,0
"TX_RESP_Q21d",285,0,0
"TX_RESP_Q21e",285,0,0
"TX_RESP_Q22a",285,0,0
"TX_RESP_Q22b",285,0,0
"TX_RESP_Q22c",285,0,0
"TX_RESP_Q22d",285,0,0
"TX_RESP_Q22e",285,0,0
"TX_RESP_Q22f",285,0,0
"TX_RESP_Q22g",285,0,0
"TX_RESP_Q22h",285,0,0
"TX_RESP_Q23a",285,0,0
"TX_RESP_Q23b",285,0,0
"TX_RESP_Q23c",285,0,0
"TX_RESP_Q23d",285,0,0
"TX_RESP_Q23e",285,0,0
"TX_RESP_Q23f",285,0,0
"TX_RESP_Q23g",285,0,0
"TX_RESP_Q23h",285,0,0
"TX_RESP_Q23i",285,0,0
"TX_RESP_Q24",285,0,0
"TX_RESP_Q25",285,0,0
