"PROFICIENCIA_MT_SAEB","TX_RESP_Q21e_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q23c_num","TX_RESP_Q23e_num","TX_RESP_Q23f_num","TX_RESP_Q23g_num","TX_RESP_Q23i_num","TX_RESP_Q19_num"
-0.00103624466586463,-0.258653065805732,0.823754471047914,0.840819091235473,1.23218421740393,1.44441664491791,1.1364739476591,1.14132886537902,1,0.638077469546494,-0.306522501549305
-0.136348047781148,-0.258653065805732,0.823754471047914,0.840819091235473,1.23218421740393,1.44441664491791,0.103315813423555,0.155635754369867,1,0.638077469546494,-0.306522501549305
-0.627184504781669,0.775959197417195,0.823754471047914,0.840819091235473,1.23218421740393,-1.49600295366498,1.1364739476591,1.14132886537902,1,0.638077469546494,-0.306522501549305
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.327889181151061,-0.258653065805732,-0.823754471047914,-0.210204772808868,-0.910744856342035,0.464276778723614,-0.929842320811993,0.155635754369867,0,-1.48884742894182,-0.306522501549305
-1.29520057785754,-1.29326532902866,0.823754471047914,0.840819091235473,1.23218421740393,-1.49600295366498,1.1364739476591,0.155635754369867,1,0.638077469546494,3.78044418577477
-1.12608641817004,-2.32787759225159,-0.823754471047914,0.840819091235473,-0.910744856342035,0.464276778723614,1.1364739476591,0.155635754369867,-1,0.638077469546494,-0.306522501549305
-1.25887493216604,-2.32787759225159,0.823754471047914,0.840819091235473,1.23218421740393,NA,0.103315813423555,1.14132886537902,0,0.638077469546494,1.73696084211273
-1.10554562483522,0.775959197417195,0.823754471047914,-2.31225250089755,-0.910744856342035,-0.515863087470681,1.1364739476591,1.14132886537902,1,0.638077469546494,-0.306522501549305
-0.604797263411857,0.775959197417195,0.823754471047914,0.840819091235473,1.23218421740393,-1.49600295366498,0.103315813423555,NA,0,0.638077469546494,-0.306522501549305
0.741833311202782,0.775959197417195,-0.823754471047914,-0.210204772808868,-0.910744856342035,0.464276778723614,0.103315813423555,0.155635754369867,-1,-1.48884742894182,-0.306522501549305
0.106288027311875,0.775959197417195,-2.47126341314374,-0.210204772808868,-0.910744856342035,-0.515863087470681,-1.96300045504754,-1.81575046764845,NA,-1.48884742894182,-0.306522501549305
-0.186690997786828,-0.258653065805732,0.823754471047914,-0.210204772808868,0.160719680530947,0.464276778723614,0.103315813423555,-0.83005735663929,0,0.638077469546494,-0.306522501549305
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.0794400785327967,-0.258653065805732,0.823754471047914,-0.210204772808868,0.160719680530947,0.464276778723614,-0.929842320811993,1.14132886537902,1,0.638077469546494,-0.306522501549305
0.508879349876533,-0.258653065805732,-0.823754471047914,-1.26122863685321,-0.910744856342035,-1.49600295366498,-0.929842320811993,-0.83005735663929,-2,-1.48884742894182,-0.306522501549305
-0.708536588179374,0.775959197417195,-0.823754471047914,-1.26122863685321,-0.910744856342035,-0.515863087470681,-1.96300045504754,-0.83005735663929,-1,-1.48884742894182,-0.306522501549305
2.0076640776025,0.775959197417195,-0.823754471047914,-1.26122863685321,-0.910744856342035,0.464276778723614,0.103315813423555,-0.83005735663929,-2,-1.48884742894182,-0.306522501549305
0.403769701134116,-0.258653065805732,-0.823754471047914,0.840819091235473,1.23218421740393,-0.515863087470681,0.103315813423555,0.155635754369867,1,0.638077469546494,-0.306522501549305
0.283711252686049,0.775959197417195,0.823754471047914,0.840819091235473,-0.910744856342035,1.44441664491791,1.1364739476591,1.14132886537902,0,0.638077469546494,-0.306522501549305
2.58805232324584,0.775959197417195,-0.823754471047914,-1.26122863685321,-0.910744856342035,0.464276778723614,0.103315813423555,-0.83005735663929,0,0.638077469546494,-0.306522501549305
0.16165405395761,0.775959197417195,0.823754471047914,0.840819091235473,0.160719680530947,0.464276778723614,-0.929842320811993,-1.81575046764845,0,0.638077469546494,-0.306522501549305
