"PROFICIENCIA_LP_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10f_num","TX_RESP_Q21e_num","TX_RESP_Q20_num"
-0.0319311773787316,-1.26180698315753,1.36000231588501,-0.181589014016837,-0.196116135138184
1.32941349559812,0.0901290702255376,-0.151111368431668,-1.12585188690439,-0.196116135138184
-0.623299990064839,-1.26180698315753,-1.66222505274835,0.762673858870715,-0.196116135138184
1.29684102781015,0.0901290702255376,-1.66222505274835,0.762673858870715,-0.196116135138184
-1.26798204393491,0.0901290702255376,-1.66222505274835,-2.07011475979194,-0.196116135138184
-0.67929826942765,0.0901290702255376,-0.151111368431668,NA,NA
-0.753807935159039,-1.26180698315753,-1.66222505274835,0.762673858870715,-0.196116135138184
-0.0221400730845944,0.0901290702255376,1.36000231588501,-1.12585188690439,-0.196116135138184
0.00889740800150977,1.4420651236086,-0.151111368431668,NA,NA
-0.234907026141471,1.4420651236086,-0.151111368431668,-0.181589014016837,-0.196116135138184
0.119567302334185,1.4420651236086,1.36000231588501,0.762673858870715,-0.196116135138184
1.08355022850571,-1.26180698315753,-0.151111368431668,0.762673858870715,-0.196116135138184
-1.30831236728491,-1.26180698315753,-0.151111368431668,NA,NA
NA,NA,NA,NA,NA
-0.291749562563465,0.0901290702255376,-0.151111368431668,0.762673858870715,-0.196116135138184
0.583598047818914,1.4420651236086,-0.151111368431668,0.762673858870715,-0.196116135138184
0.838750508604904,0.0901290702255376,1.36000231588501,0.762673858870715,-0.196116135138184
-1.02157299494793,0.0901290702255376,-0.151111368431668,-1.12585188690439,-0.196116135138184
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-0.540500087080563,-1.26180698315753,-0.151111368431668,0.762673858870715,-0.196116135138184
0.486360619408552,0.0901290702255376,1.36000231588501,-0.181589014016837,-0.196116135138184
-0.437712298713677,0.0901290702255376,-0.151111368431668,NA,NA
-0.91022453287363,-1.26180698315753,-0.151111368431668,-0.181589014016837,-0.196116135138184
-0.520182039252939,1.4420651236086,-1.66222505274835,-0.181589014016837,-0.196116135138184
1.28794654308741,0.0901290702255376,-0.151111368431668,0.762673858870715,-0.196116135138184
2.17782915100475,1.4420651236086,1.36000231588501,0.762673858870715,-0.196116135138184
-1.28971326044086,-1.26180698315753,-0.151111368431668,-0.181589014016837,-0.196116135138184
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-1.57100215519786,1.4420651236086,-0.151111368431668,-2.07011475979194,4.9029033784546
-0.831722645724696,-1.26180698315753,1.36000231588501,-2.07011475979194,-0.196116135138184
0.333668239037192,0.0901290702255376,-0.151111368431668,0.762673858870715,-0.196116135138184
0.977325752249248,0.0901290702255376,-0.151111368431668,0.762673858870715,-0.196116135138184
1.81231013581112,0.0901290702255376,1.36000231588501,0.762673858870715,-0.196116135138184
