"PROFICIENCIA_LP_SAEB","TX_RESP_Q10c_num","TX_RESP_Q10e_num","TX_RESP_Q21d_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q23a_num","TX_RESP_Q23i_num","TX_RESP_Q20_num"
0.517660490950031,0.293002656026856,0.278886675511359,0.908818987991275,-1.46450917303509,-1.85182637823941,1.14717797922437,0.630358386091003,-0.402982692950329
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
1.24762293035266,0.293002656026856,0.278886675511359,NA,NA,NA,NA,NA,NA
-0.87445703220519,0.293002656026856,0.278886675511359,0.908818987991275,NA,NA,NA,NA,-0.402982692950329
-0.0693669331998455,0.293002656026856,0.278886675511359,-1.17189816872559,-1.46450917303509,-1.85182637823941,-0.845289037323222,0.630358386091003,-0.402982692950329
-0.373701169599488,0.293002656026856,0.278886675511359,NA,NA,NA,NA,NA,NA
0.890622449996736,0.293002656026856,0.278886675511359,-1.17189816872559,-0.26286062080117,-0.859776532754011,-0.845289037323222,0.630358386091003,-0.402982692950329
0.430403593486168,0.293002656026856,0.278886675511359,NA,-0.26286062080117,-0.859776532754011,1.14717797922437,0.630358386091003,NA
1.05380587108887,0.293002656026856,0.278886675511359,0.908818987991275,-0.26286062080117,-0.859776532754011,-0.845289037323222,-1.20341146435555,-0.402982692950329
-1.82508952493209,0.293002656026856,0.278886675511359,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.967036331627204,0.293002656026856,0.278886675511359,-1.17189816872559,-1.46450917303509,-0.859776532754011,1.14717797922437,0.630358386091003,1.38165494725827
0.133772575333584,0.293002656026856,0.278886675511359,-1.17189816872559,-0.26286062080117,NA,1.14717797922437,0.630358386091003,-0.402982692950329
-0.500674680128814,0.293002656026856,0.278886675511359,-1.17189816872559,0.938787931432752,1.12432315821678,-0.845289037323222,0.630358386091003,-0.402982692950329
-0.911523182760981,0.293002656026856,NA,NA,NA,NA,1.14717797922437,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.63257907055984,0.293002656026856,0.278886675511359,-1.17189816872559,0.938787931432752,-0.859776532754011,-0.845289037323222,-1.20341146435555,1.38165494725827
0.89162499350012,0.293002656026856,0.278886675511359,0.908818987991275,-1.46450917303509,-0.859776532754011,-0.845289037323222,-1.20341146435555,-0.402982692950329
-0.12180226752317,0.293002656026856,0.278886675511359,-0.478325783153303,0.938787931432752,1.12432315821678,-0.845289037323222,-3.03718131480211,-0.402982692950329
-0.124573183118719,0.293002656026856,0.278886675511359,0.215246602418986,0.938787931432752,1.12432315821678,1.14717797922437,0.630358386091003,-0.402982692950329
2.25157711717551,0.293002656026856,0.278886675511359,0.908818987991275,0.938787931432752,-0.859776532754011,-0.845289037323222,0.630358386091003,-0.402982692950329
-0.285679823277458,0.293002656026856,0.278886675511359,-1.17189816872559,0.938787931432752,0.132273312731386,-0.845289037323222,-1.20341146435555,-0.402982692950329
NA,NA,NA,NA,NA,NA,NA,NA,NA
2.64447912528566,-3.32069676830436,-4.74107348369309,-1.17189816872559,-0.26286062080117,-0.859776532754011,-0.845289037323222,-1.20341146435555,-0.402982692950329
0.808339455364028,0.293002656026856,0.278886675511359,0.908818987991275,0.938787931432752,1.12432315821678,-0.845289037323222,-1.20341146435555,-0.402982692950329
0.481030361300947,0.293002656026856,0.278886675511359,0.908818987991275,-1.46450917303509,-0.859776532754011,-0.845289037323222,-1.20341146435555,-0.402982692950329
-1.95176040586918,0.293002656026856,0.278886675511359,0.908818987991275,0.938787931432752,1.12432315821678,1.14717797922437,0.630358386091003,3.16629258746687
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
0.486675464026878,0.293002656026856,0.278886675511359,0.908818987991275,-0.26286062080117,NA,-0.845289037323222,0.630358386091003,-0.402982692950329
0.510282837062595,0.293002656026856,0.278886675511359,0.908818987991275,0.938787931432752,1.12432315821678,-0.845289037323222,0.630358386091003,-0.402982692950329
0.1256319043839,0.293002656026856,0.278886675511359,0.908818987991275,0.938787931432752,1.12432315821678,-0.845289037323222,0.630358386091003,-0.402982692950329
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
