"PROFICIENCIA_MT_SAEB","TX_RESP_Q21d_num","TX_RESP_Q22e_num","TX_RESP_Q23b_num","TX_RESP_Q19_num","TX_RESP_Q20_num"
-1.16462712616019,NA,-0.859776532754011,1.2844370791729,NA,NA
-1.44718149054474,-1.17189816872559,-0.859776532754011,-0.359642382168413,2.81273147195628,3.16629258746687
-1.67712494264042,0.908818987991275,1.12432315821678,-0.359642382168413,2.81273147195628,-0.402982692950329
0.0877186213520058,-0.478325783153303,1.12432315821678,-0.359642382168413,1.20545634512412,1.38165494725827
NA,NA,NA,NA,NA,NA
0.0932267881850076,-1.17189816872559,0.132273312731386,-0.359642382168413,-0.40181878170804,-0.402982692950329
0.347690249240667,NA,0.132273312731386,-0.359642382168413,-0.40181878170804,-0.402982692950329
-0.748402567752354,-1.17189816872559,1.12432315821678,-0.359642382168413,-0.40181878170804,-0.402982692950329
0.44161498237503,0.908818987991275,0.132273312731386,1.2844370791729,-0.40181878170804,-0.402982692950329
0.648810864105487,0.908818987991275,0.132273312731386,-0.359642382168413,-0.40181878170804,-0.402982692950329
0.967229632855941,NA,1.12432315821678,1.2844370791729,-0.40181878170804,-0.402982692950329
-0.461528183592803,0.908818987991275,0.132273312731386,-0.359642382168413,-0.40181878170804,-0.402982692950329
0.962387313095042,0.908818987991275,-1.85182637823941,-0.359642382168413,-0.40181878170804,-0.402982692950329
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
0.393528139299359,NA,NA,NA,NA,NA
0.460949922245857,0.908818987991275,NA,NA,-0.40181878170804,-0.402982692950329
0.751835945224891,-1.17189816872559,-1.85182637823941,-0.359642382168413,-0.40181878170804,-0.402982692950329
1.66798983247753,NA,NA,NA,NA,NA
-0.0023920108062631,-1.17189816872559,-0.859776532754011,-0.359642382168413,-0.40181878170804,-0.402982692950329
0.204818529312571,NA,-0.859776532754011,1.2844370791729,NA,NA
1.20030498686857,0.908818987991275,-0.859776532754011,-0.359642382168413,-0.40181878170804,-0.402982692950329
-0.464875522938957,NA,NA,NA,-0.40181878170804,NA
NA,NA,NA,NA,NA,NA
-1.52829622303517,-1.17189816872559,-0.859776532754011,1.2844370791729,-0.40181878170804,1.38165494725827
-0.516998445214734,-1.17189816872559,NA,1.2844370791729,-0.40181878170804,-0.402982692950329
-0.796727711839095,-1.17189816872559,1.12432315821678,-0.359642382168413,-0.40181878170804,-0.402982692950329
-1.88810391497155,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
-0.842306101703525,-1.17189816872559,-0.859776532754011,-0.359642382168413,-0.40181878170804,1.38165494725827
1.00523854192163,0.908818987991275,-0.859776532754011,-0.359642382168413,-0.40181878170804,-0.402982692950329
-1.74281677295846,-0.478325783153303,1.12432315821678,1.2844370791729,-0.40181878170804,-0.402982692950329
0.0172530328187055,0.215246602418986,1.12432315821678,1.2844370791729,-0.40181878170804,-0.402982692950329
0.131361403151029,0.908818987991275,-0.859776532754011,-0.359642382168413,-0.40181878170804,-0.402982692950329
0.366821168873244,-1.17189816872559,0.132273312731386,-0.359642382168413,-0.40181878170804,-0.402982692950329
NA,NA,NA,NA,NA,NA
1.37805041434801,-1.17189816872559,-0.859776532754011,-2.00372184350973,-0.40181878170804,-0.402982692950329
0.100128757512972,0.908818987991275,1.12432315821678,1.2844370791729,-0.40181878170804,-0.402982692950329
1.9102748883885,0.908818987991275,-0.859776532754011,-2.00372184350973,-0.40181878170804,-0.402982692950329
-1.61643696635521,0.908818987991275,1.12432315821678,-0.359642382168413,2.81273147195628,3.16629258746687
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
0.629526498594564,0.908818987991275,NA,-0.359642382168413,-0.40181878170804,-0.402982692950329
0.65406116594293,0.908818987991275,1.12432315821678,-2.00372184350973,1.20545634512412,-0.402982692950329
0.476996302323926,0.908818987991275,1.12432315821678,1.2844370791729,-0.40181878170804,-0.402982692950329
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
