"PROFICIENCIA_MT_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10e_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q22g_num","TX_RESP_Q22h_num","TX_RESP_Q23b_num","TX_RESP_Q23f_num"
0.0608904418922699,0,0.267261241912424,-1.12045908958273,-1.01275709695941,-0.591312395989083,-0.306431854644603,-0.884282131006867,-1.72378321474267,0.979957887012223,0.15049280256442,-0.983494740586804
0.833807295992554,-1.47196014438797,0.267261241912424,-1.12045908958273,0.0779043920738006,NA,-0.306431854644603,0.66321159825515,-0.215472901842834,-0.267261241912425,0.15049280256442,0.393397896234721
2.19265394309688,0,0.267261241912424,-1.12045908958273,-1.01275709695941,-2.1287246255607,-1.73644717631942,-0.884282131006867,-0.215472901842834,-1.51448037083707,-1.95640643333745,1.77029053305625
0.31929621173257,0,0.267261241912424,0.0861891607371337,0.0779043920738006,-0.591312395989083,-0.306431854644603,-0.884282131006867,-0.215472901842834,-1.51448037083707,0.15049280256442,-0.983494740586804
-0.627660730001933,1.47196014438797,0.267261241912424,1.292837411057,1.16856588110701,0.946099833582532,1.12358346703021,0.66321159825515,1.292837411057,0.979957887012223,0.15049280256442,0.393397896234721
-0.388947121528781,-1.47196014438797,0.267261241912424,0.0861891607371337,-1.01275709695941,-0.591312395989083,-1.73644717631942,0.66321159825515,1.292837411057,0.979957887012223,0.15049280256442,0.393397896234721
-1.05258382280649,1.47196014438797,0.267261241912424,1.292837411057,-1.01275709695941,0.946099833582532,-0.306431854644603,-0.884282131006867,1.292837411057,0.979957887012223,0.15049280256442,-0.983494740586804
-0.289716038419009,0,0.267261241912424,0.0861891607371337,-1.01275709695941,0.946099833582532,1.12358346703021,0.66321159825515,-0.215472901842834,0.979957887012223,2.25739203846629,0.393397896234721
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.28277330745345,0,0.267261241912424,1.292837411057,1.16856588110701,-0.591312395989083,-0.306431854644603,-0.884282131006867,1.292837411057,-0.267261241912425,0.15049280256442,-0.983494740586804
-0.551329908372651,0,0.267261241912424,0.0861891607371337,1.16856588110701,0.946099833582532,1.12358346703021,0.66321159825515,-0.215472901842834,-0.267261241912425,0.15049280256442,-0.983494740586804
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.257266623232096,0,0.267261241912424,0.0861891607371337,1.16856588110701,-0.591312395989083,-0.306431854644603,-0.884282131006867,-1.72378321474267,-0.267261241912425,0.15049280256442,0.393397896234721
1.70645593140443,-1.47196014438797,-3.47439614486152,-1.12045908958273,-1.01275709695941,-0.591312395989083,-0.306431854644603,-0.884282131006867,-0.215472901842834,-1.51448037083707,-1.95640643333745,1.77029053305625
-0.718164728191834,0,0.267261241912424,1.292837411057,1.16856588110701,0.946099833582532,1.12358346703021,2.21070532751717,-0.215472901842834,0.979957887012223,0.15049280256442,0.393397896234721
-0.459194790576652,1.47196014438797,0.267261241912424,-1.12045908958273,0.0779043920738006,0.946099833582532,1.12358346703021,0.66321159825515,-0.215472901842834,-0.267261241912425,0.15049280256442,-0.983494740586804
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
