"PROFICIENCIA_LP_SAEB","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q19_num"
0.682884097647418,-1.03044713344586,-0.579176227974472,-0.323295180928048,0.240520607987028,2.93687982761741
-1.06446013065698,1.46965410835721,1.61872330382609,1.61647590464024,1.24268980793298,1.19922592961044
0.0304149451330974,0.219603487455675,0.519773537925807,0.646590361856096,0.240520607987028,-0.538427968396525
-0.646674553546201,-1.03044713344586,-0.579176227974472,-0.323295180928048,-0.761648591958921,-0.538427968396525
-0.973591048964784,0.219603487455675,-0.579176227974472,1.61647590464024,1.24268980793298,-0.538427968396525
0.0176571569541653,1.46965410835721,1.61872330382609,1.61647590464024,1.24268980793298,-0.538427968396525
-0.0840747344879611,0.219603487455675,0.519773537925807,0.646590361856096,0.240520607987028,-0.538427968396525
1.19175265637734,0.219603487455675,-0.579176227974472,-0.323295180928048,0.240520607987028,-0.538427968396525
NA,NA,NA,NA,NA,NA
-0.437553448029936,0.219603487455675,1.61872330382609,-0.323295180928048,-0.761648591958921,-0.538427968396525
-0.938595738432365,0.219603487455675,1.61872330382609,1.61647590464024,1.24268980793298,-0.538427968396525
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
0.504578998645789,-1.03044713344586,-0.579176227974472,-0.323295180928048,-0.761648591958921,-0.538427968396525
2.08568618864815,-1.03044713344586,-0.579176227974472,-0.323295180928048,-0.761648591958921,-0.538427968396525
1.16631638461155,1.46965410835721,0.519773537925807,0.646590361856096,0.240520607987028,-0.538427968396525
1.77158517135514,-1.03044713344586,-0.579176227974472,-1.29318072371219,-0.761648591958921,-0.538427968396525
0.407231892124045,0.219603487455675,0.519773537925807,0.646590361856096,0.240520607987028,-0.538427968396525
-0.0870475879541717,-1.03044713344586,-0.579176227974472,-1.29318072371219,-0.761648591958921,-0.538427968396525
-0.78698143306849,-1.03044713344586,NA,-0.323295180928048,-0.761648591958921,-0.538427968396525
-0.837230336280798,0.219603487455675,-0.579176227974472,-0.323295180928048,-0.761648591958921,-0.538427968396525
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
0.335907444595184,-1.03044713344586,-0.579176227974472,-0.323295180928048,-0.761648591958921,-0.538427968396525
0.497020699575202,NA,-1.67812599387475,-1.29318072371219,-0.761648591958921,-0.538427968396525
-0.0504865351911101,0.219603487455675,-0.579176227974472,-0.323295180928048,-0.761648591958921,-0.538427968396525
1.38191431535544,0.219603487455675,-1.67812599387475,-1.29318072371219,-1.76381779190487,-0.538427968396525
0.835190529694468,-1.03044713344586,-0.579176227974472,-1.29318072371219,-0.761648591958921,-0.538427968396525
0.49497670877739,-1.03044713344586,-1.67812599387475,-0.323295180928048,-0.761648591958921,-0.538427968396525
0.795019765713896,0.219603487455675,-0.579176227974472,-0.323295180928048,-0.761648591958921,-0.538427968396525
0.922815211668743,-1.03044713344586,-0.579176227974472,-1.29318072371219,0.240520607987028,-0.538427968396525
-0.560193855580133,0.219603487455675,-0.579176227974472,-1.29318072371219,-1.76381779190487,1.19922592961044
0.0482568861489655,-2.2804977543474,-1.67812599387475,-1.29318072371219,-1.76381779190487,2.93687982761741
-1.2869374512203,0.219603487455675,0.519773537925807,-0.323295180928048,0.240520607987028,1.19922592961044
0.522712922767812,1.46965410835721,0.519773537925807,-1.29318072371219,1.24268980793298,-0.538427968396525
NA,NA,NA,NA,NA,NA
0.286711181157978,0.219603487455675,-0.579176227974472,-0.323295180928048,-1.76381779190487,1.19922592961044
-1.53477653736502,0.219603487455675,1.61872330382609,1.61647590464024,1.24268980793298,-0.538427968396525
NA,NA,NA,NA,NA,NA
-2.00679565903147,1.46965410835721,1.61872330382609,1.61647590464024,-0.761648591958921,-0.538427968396525
NA,NA,NA,NA,NA,NA
-0.0535002623662123,1.46965410835721,1.61872330382609,1.61647590464024,1.24268980793298,-0.538427968396525
-0.636292391567269,0.219603487455675,0.519773537925807,0.646590361856096,-0.761648591958921,1.19922592961044
NA,NA,NA,NA,NA,NA
0.731847245716088,1.46965410835721,1.61872330382609,1.61647590464024,1.24268980793298,-0.538427968396525
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
0.998609746719628,0.219603487455675,0.519773537925807,0.646590361856096,1.24268980793298,-0.538427968396525
0.22741874083842,-1.03044713344586,1.61872330382609,1.61647590464024,1.24268980793298,2.93687982761741
0.946780684242751,0.219603487455675,-0.579176227974472,-0.323295180928048,0.240520607987028,-0.538427968396525
-0.416934537635135,1.46965410835721,1.61872330382609,1.61647590464024,1.24268980793298,NA
1.072236513866,-1.03044713344586,-0.579176227974472,-0.323295180928048,-0.761648591958921,1.19922592961044
0.840751731496656,-1.03044713344586,-0.579176227974472,-0.323295180928048,1.24268980793298,NA
0.79429278514235,-1.03044713344586,-0.579176227974472,-0.323295180928048,-0.761648591958921,NA
