"PROFICIENCIA_MT_SAEB","TX_RESP_Q21b_num","TX_RESP_Q21d_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q23a_num","TX_RESP_Q23b_num","TX_RESP_Q23g_num","TX_RESP_Q20_num"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.307432975101962,1.2196874036561,0.86475959252988,-0.924500327042048,-1.4611455220337,-1.52542553961938,-1.52542553961938,-1.73205080756888,0.101273936708367,-1.64054286998188,-0.277350098112614
-0.198908658987675,1.2196874036561,0.86475959252988,-0.924500327042048,0.384511979482553,-0.624037720753383,0.277350098112614,0,0.101273936708367,0.298280521814887,-0.277350098112614
-0.203860678572876,0.385164443259822,-0.540474745331175,0.277350098112615,0.384511979482553,0.277350098112614,0.277350098112614,0,0.101273936708367,0.298280521814887,-0.277350098112614
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.660182141331476,0.385164443259822,0.86475959252988,1.47920052326728,1.30734073024068,1.17873791697861,1.17873791697861,1.73205080756888,1.41783511391713,1.26769221771327,-0.277350098112614
0.442289152822093,0.385164443259822,-0.540474745331175,-2.12635075219671,-1.4611455220337,-1.52542553961938,-1.52542553961938,0,-2.53184841770917,-0.671131174083496,-0.277350098112614
-0.444999187693198,0.385164443259822,0.86475959252988,0.277350098112615,0.384511979482553,0.277350098112614,0.277350098112614,0,0.101273936708367,-0.671131174083496,-0.277350098112614
1.75089555889302,0.385164443259822,-1.2430919142617,0.277350098112615,0.384511979482553,0.277350098112614,0.277350098112614,0,0.101273936708367,0.298280521814887,-0.277350098112614
0.0942622053216152,-0.449358517136458,0.86475959252988,0.277350098112615,0.384511979482553,0.277350098112614,0.277350098112614,0,0.101273936708367,0.298280521814887,-0.277350098112614
1.3337422130575,-1.28388147753274,-1.2430919142617,-0.924500327042048,-1.4611455220337,-1.52542553961938,-1.52542553961938,-1.73205080756888,-1.2152872405004,0.298280521814887,3.32820117735137
0.537538259758097,-1.28388147753274,0.86475959252988,0.277350098112615,NA,0.277350098112614,-0.624037720753383,0,0.101273936708367,-1.64054286998188,-0.277350098112614
0.373262288439319,-1.28388147753274,-1.2430919142617,0.277350098112615,-0.538316771275575,0.277350098112614,0.277350098112614,0,0.101273936708367,-0.671131174083496,-0.277350098112614
-1.37949931255013,-1.28388147753274,-1.2430919142617,1.47920052326728,1.30734073024068,1.17873791697861,1.17873791697861,1.73205080756888,1.41783511391713,1.26769221771327,-0.277350098112614
-1.95197267425824,1.2196874036561,0.86475959252988,0.277350098112615,0.384511979482553,1.17873791697861,1.17873791697861,0,0.101273936708367,1.26769221771327,-0.277350098112614
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
