"PROFICIENCIA_MT_SAEB","TX_RESP_Q22a_num","TX_RESP_Q22f_num","TX_RESP_Q23a_num","TX_RESP_Q23b_num","TX_RESP_Q23d_num","TX_RESP_Q23h_num"
0.61894945877802,1.10194633003868,1.84281878856019,0.343592135468138,0.721853722671613,0.133490473438937,1.56702123647242
-0.816735638642935,0,0.567021165710828,0.343592135468138,0.721853722671613,0.133490473438937,-0.602700475566316
-0.832584325939308,-2.20389266007736,0.567021165710828,0.343592135468138,0.721853722671613,0.133490473438937,-0.602700475566316
0.855129091237677,-1.10194633003868,-0.708776457138535,-2.74873708374511,-2.52648802935065,0.133490473438937,1.56702123647242
-0.0533514004441886,0,-0.708776457138535,0.343592135468138,0.721853722671613,0.133490473438937,-0.602700475566316
1.73260060210006,-1.10194633003868,-0.708776457138535,-2.74873708374511,-0.902317153339516,0.133490473438937,-0.602700475566316
0.722209798993393,NA,NA,NA,NA,NA,NA
-0.370607288429012,0,-0.708776457138535,0.343592135468138,0.721853722671613,0.133490473438937,1.56702123647242
-1.13848626140644,1.10194633003868,0.567021165710828,0.343592135468138,0.721853722671613,-2.26933804846194,-0.602700475566316
1.30971513382737,0,-0.708776457138535,0.343592135468138,-0.902317153339516,0.133490473438937,-0.602700475566316
2.04112342321012,0,0.567021165710828,0.343592135468138,-0.902317153339516,2.53631899533982,1.56702123647242
-0.355503995303479,1.10194633003868,0.567021165710828,0.343592135468138,0.721853722671613,0.133490473438937,-0.602700475566316
-0.856045610298094,1.10194633003868,1.84281878856019,0.343592135468138,-0.902317153339516,-2.26933804846194,-0.602700475566316
NA,NA,NA,NA,NA,NA,NA
-0.857286423721822,0,0.567021165710828,0.343592135468138,0.721853722671613,0.133490473438937,-0.602700475566316
-0.0446784487428356,-1.10194633003868,-1.9845740799879,0.343592135468138,-0.902317153339516,0.133490473438937,-0.602700475566316
-1.66227707284237,1.10194633003868,-0.708776457138535,0.343592135468138,0.721853722671613,0.133490473438937,-0.602700475566316
-0.29672259722328,1.10194633003868,-0.708776457138535,0.343592135468138,0.721853722671613,0.133490473438937,1.56702123647242
-0.341723830631859,-1.10194633003868,0.567021165710828,0.343592135468138,-0.902317153339516,0.133490473438937,-0.602700475566316
NA,NA,NA,NA,NA,NA,NA
0.346275385478995,0,-0.708776457138535,0.343592135468138,0.721853722671613,0.133490473438937,-0.602700475566316
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
