"PROFICIENCIA_LP_SAEB","TX_RESP_Q10f_num","TX_RESP_Q21b_num","TX_RESP_Q21d_num","TX_RESP_Q22a_num","TX_RESP_Q22c_num","TX_RESP_Q22f_num","TX_RESP_Q22g_num","TX_RESP_Q22h_num","TX_RESP_Q23a_num","TX_RESP_Q23b_num","TX_RESP_Q23d_num","TX_RESP_Q23e_num","TX_RESP_Q19_num"
-1.42141044111986,-2.19080339847157,-0.884251351420334,-1.07368428125628,1.10194633003868,0.960524637204556,1.84281878856019,0.557305223914629,1.21041207966436,0.343592135468138,0.721853722671613,0.133490473438937,0.739726721455309,2.17306746840088
-2.30156087985796,-0.755449447748818,-0.884251351420334,-1.07368428125628,0,0.960524637204556,0.567021165710828,0.557305223914629,0.19111769678911,0.343592135468138,0.721853722671613,0.133490473438937,0.739726721455309,2.17306746840088
-0.490984072670731,0.679904502973937,1.62112747760395,-1.07368428125628,-2.20389266007736,2.29048182718009,0.567021165710828,1.99037579969511,1.21041207966436,0.343592135468138,0.721853722671613,0.133490473438937,-0.517808705018716,2.17306746840088
0.678694174256093,0.679904502973937,1.62112747760395,0.92558989763472,-1.10194633003868,-0.369432552770983,-0.708776457138535,-0.875765351865846,-1.84747106896139,-2.74873708374511,-2.52648802935065,0.133490473438937,-1.77534413149274,-0.434613493680177
-0.0816657778075032,-2.19080339847157,-0.884251351420334,-1.07368428125628,0,0.960524637204556,-0.708776457138535,0.557305223914629,NA,0.343592135468138,0.721853722671613,0.133490473438937,-0.517808705018716,-0.434613493680177
1.45569325505509,0.679904502973937,0.78600120126252,-1.07368428125628,-1.10194633003868,-0.369432552770983,-0.708776457138535,-0.875765351865846,-0.828176686086141,-2.74873708374511,-0.902317153339516,0.133490473438937,-0.517808705018716,-0.434613493680177
-0.0937551972572096,0.679904502973937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.0283146183000434,0.679904502973937,-0.884251351420334,0.92558989763472,0,-0.369432552770983,-0.708776457138535,0.557305223914629,-0.828176686086141,0.343592135468138,0.721853722671613,0.133490473438937,-0.517808705018716,-0.434613493680177
-0.761490992201131,0.679904502973937,-0.0491250750789073,0.92558989763472,1.10194633003868,0.960524637204556,0.567021165710828,-0.875765351865846,-0.828176686086141,0.343592135468138,0.721853722671613,-2.26933804846194,1.99726214792933,-0.434613493680177
0.522860768223742,-0.755449447748818,-0.884251351420334,0.92558989763472,0,-0.369432552770983,-0.708776457138535,-0.875765351865846,-0.828176686086141,0.343592135468138,-0.902317153339516,0.133490473438937,0.739726721455309,-0.434613493680177
0.0260941866843317,0.679904502973937,NA,-1.07368428125628,0,-0.369432552770983,0.567021165710828,0.557305223914629,1.21041207966436,0.343592135468138,-0.902317153339516,2.53631899533982,-0.517808705018716,-0.434613493680177
0.236499699200057,0.679904502973937,-0.884251351420334,-1.07368428125628,1.10194633003868,-0.369432552770983,0.567021165710828,0.557305223914629,0.19111769678911,0.343592135468138,0.721853722671613,0.133490473438937,-0.517808705018716,-0.434613493680177
-1.45966098530804,-0.755449447748818,0.78600120126252,0.259165171337721,1.10194633003868,-1.69938974274652,1.84281878856019,1.99037579969511,1.21041207966436,0.343592135468138,-0.902317153339516,-2.26933804846194,-0.517808705018716,-0.434613493680177
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.558011163882267,0.679904502973937,1.62112747760395,0.92558989763472,0,-0.369432552770983,0.567021165710828,-0.875765351865846,-0.828176686086141,0.343592135468138,0.721853722671613,0.133490473438937,0.739726721455309,-0.434613493680177
1.96984422261882,0.679904502973937,-0.0491250750789073,0.92558989763472,-1.10194633003868,-1.69938974274652,-1.9845740799879,-0.875765351865846,NA,0.343592135468138,-0.902317153339516,0.133490473438937,-1.77534413149274,-0.434613493680177
0.140279810469558,0.679904502973937,-0.884251351420334,-1.07368428125628,1.10194633003868,-0.369432552770983,-0.708776457138535,-0.875765351865846,0.19111769678911,0.343592135468138,0.721853722671613,0.133490473438937,NA,-0.434613493680177
0.622833858566703,-0.755449447748818,0.78600120126252,0.92558989763472,1.10194633003868,0.960524637204556,-0.708776457138535,0.557305223914629,0.19111769678911,0.343592135468138,0.721853722671613,0.133490473438937,0.739726721455309,-0.434613493680177
-0.0757433484780186,-0.755449447748818,-0.884251351420334,0.92558989763472,-1.10194633003868,-0.369432552770983,0.567021165710828,-0.875765351865846,1.21041207966436,0.343592135468138,-0.902317153339516,0.133490473438937,0.739726721455309,-0.434613493680177
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.447145937443747,0.679904502973937,-0.0491250750789073,0.92558989763472,0,-0.369432552770983,-0.708776457138535,-0.875765351865846,-0.828176686086141,0.343592135468138,0.721853722671613,0.133490473438937,0.739726721455309,-0.434613493680177
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
