"PROFICIENCIA_MT_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10c_num","TX_RESP_Q21b_num","TX_RESP_Q21d_num","TX_RESP_Q22a_num","TX_RESP_Q22c_num","TX_RESP_Q22g_num","TX_RESP_Q23f_num","TX_RESP_Q23h_num","TX_RESP_Q19_num"
0.0532759377403908,-0.232210182006412,0.288675134594813,-0.735638945838608,-1.08029337397855,0.735638945838608,0.809173593712687,0.856348838577675,-1.69250800096583,-0.741619848709566,-0.288675134594813
0.252454849639286,-0.232210182006412,0.288675134594813,-0.735638945838608,-0.31773334528781,-1.78655172560805,0.809173593712687,0.856348838577675,1.35400640077266,0.741619848709566,-0.288675134594813
-0.29529100227902,-0.232210182006412,0.288675134594813,0.52545638988472,-0.31773334528781,0.735638945838608,-1.13284303119776,0.856348838577675,1.35400640077266,0.741619848709566,-0.288675134594813
0.542276692920459,1.16105091003206,0.288675134594813,-0.735638945838608,1.20738671209368,-1.78655172560805,0.809173593712687,-0.428174419288838,0.338501600193165,0.741619848709566,-0.288675134594813
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.374951025738786,-0.232210182006412,0.288675134594813,-0.735638945838608,1.20738671209368,-0.52545638988472,0.809173593712687,0.856348838577675,0.338501600193165,0.741619848709566,-0.288675134594813
0.320666132019633,1.16105091003206,0.288675134594813,1.78655172560805,-0.31773334528781,0.735638945838608,0.809173593712687,0.856348838577675,0.338501600193165,-0.741619848709566,-0.288675134594813
-1.77004674364428,-1.62547127404488,-3.17542648054294,1.78655172560805,-1.08029337397855,0.735638945838608,-2.10385134365299,-0.428174419288838,-1.69250800096583,-2.2248595461287,3.17542648054294
-0.152509462828393,-1.62547127404488,0.288675134594813,-0.735638945838608,0.444826683402934,0.735638945838608,-0.161834718742537,0.856348838577675,0.338501600193165,-0.741619848709566,-0.288675134594813
2.44181472734909,1.16105091003206,0.288675134594813,-0.735638945838608,1.20738671209368,-0.52545638988472,-1.13284303119776,-0.428174419288838,0.338501600193165,0.741619848709566,-0.288675134594813
-0.35363327675426,1.16105091003206,0.288675134594813,0.52545638988472,1.20738671209368,-0.52545638988472,-0.161834718742537,-1.71269767715535,-0.67700320038633,-0.741619848709566,-0.288675134594813
-0.887634180577252,-0.232210182006412,0.288675134594813,0.52545638988472,-1.08029337397855,0.735638945838608,0.809173593712687,-1.71269767715535,0.338501600193165,0.741619848709566,-0.288675134594813
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.526324699324443,-0.232210182006412,0.288675134594813,-0.735638945838608,-1.08029337397855,0.735638945838608,-0.161834718742537,-0.428174419288838,-0.67700320038633,0.741619848709566,-0.288675134594813
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
