"PROFICIENCIA_LP_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10c_num","TX_RESP_Q10e_num","TX_RESP_Q10f_num","TX_RESP_Q21a_num","TX_RESP_Q22b_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q23b_num","TX_RESP_Q23c_num","TX_RESP_Q23g_num","TX_RESP_Q23i_num","TX_RESP_Q19_num"
-0.502498082242453,-0.232210182006412,0.288675134594813,0.288675134594813,-0.741619848709566,-0.236901770739671,1,0.957427107756338,1.08746033240514,0.781735959970572,1.01813769273646,0.957427107756338,-0.288675134594813,0.623231962511588,-0.288675134594813
-0.472444387380036,-0.232210182006412,0.288675134594813,0.288675134594813,0.741619848709566,-0.236901770739671,1,0,1.08746033240514,0.781735959970572,-0.0925579720669508,0.957427107756338,0.866025403784439,-2.36828145754403,-0.288675134594813
-0.910856111789222,-0.232210182006412,0.288675134594813,0.288675134594813,-0.741619848709566,1.6583123951777,1,-0.957427107756338,0.0836507948003959,0.781735959970572,1.01813769273646,0.957427107756338,0.866025403784439,0.623231962511588,-0.288675134594813
0.0474389123129353,1.16105091003206,0.288675134594813,0.288675134594813,-0.741619848709566,-0.236901770739671,NA,-0.957427107756338,-0.920158742804353,0,-0.0925579720669508,0,-0.288675134594813,0.623231962511588,-0.288675134594813
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.895479409873733,-0.232210182006412,0.288675134594813,0.288675134594813,0.741619848709566,0.710705312219014,0,0.957427107756338,1.08746033240514,0.781735959970572,1.01813769273646,0,0.866025403784439,0.623231962511588,-0.288675134594813
0.474692466955597,1.16105091003206,0.288675134594813,0.288675134594813,0.741619848709566,1.6583123951777,1,0.957427107756338,1.08746033240514,0.781735959970572,1.01813769273646,0,0.866025403784439,-0.872524747516223,-0.288675134594813
-0.823995524791401,-1.62547127404488,-3.17542648054294,0.288675134594813,-2.2248595461287,-0.236901770739671,-1,0.957427107756338,0.0836507948003959,-1.56347191994114,-1.20325363687036,0.957427107756338,-0.288675134594813,0.623231962511588,3.17542648054294
0.694949487429857,-1.62547127404488,0.288675134594813,-3.17542648054294,-0.741619848709566,-1.18450885369836,-1,0,0.0836507948003959,0,-0.0925579720669508,0,-0.288675134594813,0.623231962511588,-0.288675134594813
2.68294141813487,1.16105091003206,0.288675134594813,0.288675134594813,0.741619848709566,-1.18450885369836,-2,-1.91485421551268,-1.9239682804091,-1.56347191994114,-2.31394930167377,-1.91485421551268,-2.59807621135332,-0.872524747516223,-0.288675134594813
-0.373552328251794,1.16105091003206,0.288675134594813,0.288675134594813,0.741619848709566,-1.18450885369836,0,0,-0.920158742804353,-1.56347191994114,-0.0925579720669508,-1.91485421551268,0.866025403784439,0.623231962511588,-0.288675134594813
0.324377172687666,-0.232210182006412,0.288675134594813,0.288675134594813,0.741619848709566,0.710705312219014,0,-0.957427107756338,0.0836507948003959,0,-0.0925579720669508,0,-0.288675134594813,-0.872524747516223,-0.288675134594813
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.245573613192292,-0.232210182006412,0.288675134594813,0.288675134594813,0.741619848709566,-0.236901770739671,0,0.957427107756338,-0.920158742804353,0.781735959970572,-0.0925579720669508,0,-0.288675134594813,0.623231962511588,-0.288675134594813
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
