"PROFICIENCIA_LP_SAEB","TX_RESP_Q10b_num","TX_RESP_Q10e_num","TX_RESP_Q21b_num","TX_RESP_Q22a_num"
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-0.861978382075177,-0.2523865429134,-1.37948954062394,-0.854750522432397,-1.0746785583472
-1.03526125835546,1.1177118329022,-1.37948954062394,-0.854750522432397,0.0614102033341255
-0.995060963966305,-0.2523865429134,-1.37948954062394,-0.854750522432397,1.19749896501545
-0.0208470897575538,-0.2523865429134,0.562014257291233,0.235793247567558,0.0614102033341255
-0.495919837662458,-0.2523865429134,-1.37948954062394,-0.854750522432397,1.19749896501545
-0.586756129022383,-1.622484918729,0.562014257291233,1.32633701756751,-1.0746785583472
-0.561676771320059,-1.622484918729,0.562014257291233,-0.854750522432397,-1.0746785583472
-1.50815223974946,-1.622484918729,-1.37948954062394,-0.854750522432397,1.19749896501545
-1.06218816983441,-0.2523865429134,0.562014257291233,-0.854750522432397,1.19749896501545
NA,NA,NA,NA,NA
-0.824718098152982,-0.2523865429134,0.562014257291233,-0.854750522432397,0.0614102033341255
1.60182997091966,1.1177118329022,0.562014257291233,1.32633701756751,-2.21076732002852
-1.37803681481625,-0.2523865429134,0.562014257291233,1.32633701756751,0.0614102033341255
NA,NA,NA,NA,NA
-1.13319220550596,-0.2523865429134,0.562014257291233,-0.854750522432397,1.19749896501545
0.680669913338763,1.1177118329022,0.562014257291233,1.32633701756751,0.0614102033341255
-0.906816878136547,-0.2523865429134,-1.37948954062394,-0.854750522432397,1.19749896501545
0.467331934690414,-0.2523865429134,0.562014257291233,-0.854750522432397,1.19749896501545
0.261782098516994,-0.2523865429134,0.562014257291233,-0.854750522432397,-1.0746785583472
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-0.384876358143461,-1.622484918729,-1.37948954062394,2.41688078756747,0.0614102033341255
-0.0794822021765767,1.1177118329022,0.562014257291233,-0.854750522432397,0.0614102033341255
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
0.569708934887238,-0.2523865429134,0.562014257291233,1.32633701756751,-1.0746785583472
-0.289501067336982,1.1177118329022,0.562014257291233,0.235793247567558,-1.0746785583472
0.241792139156674,1.1177118329022,0.562014257291233,0.235793247567558,-1.0746785583472
1.52398610008,-0.2523865429134,0.562014257291233,1.32633701756751,1.19749896501545
NA,NA,NA,NA,NA
1.96424771971807,1.1177118329022,-1.37948954062394,0.235793247567558,-1.0746785583472
-0.504715831528055,1.1177118329022,0.562014257291233,-0.854750522432397,0.0614102033341255
-1.20958538834279,-1.622484918729,-3.32099333853911,-0.854750522432397,NA
1.71080658258814,-0.2523865429134,0.562014257291233,NA,-1.0746785583472
1.96598247906652,1.1177118329022,0.562014257291233,-0.854750522432397,-1.0746785583472
1.69737968551332,-1.622484918729,0.562014257291233,1.32633701756751,0.0614102033341255
-1.05181824820503,-0.2523865429134,0.562014257291233,-0.854750522432397,0.0614102033341255
-0.0273349494385893,1.1177118329022,0.562014257291233,1.32633701756751,1.19749896501545
-0.691758774979848,1.1177118329022,0.562014257291233,0.235793247567558,-1.0746785583472
0.225151605602057,1.1177118329022,0.562014257291233,0.235793247567558,1.19749896501545
0.849037796107176,1.1177118329022,0.562014257291233,1.32633701756751,1.19749896501545
0.453226166814301,1.1177118329022,0.562014257291233,0.235793247567558,0.0614102033341255
1.02766697662707,-0.2523865429134,-1.37948954062394,-0.854750522432397,0.0614102033341255
0.135848503312442,-0.2523865429134,0.562014257291233,0.235793247567558,1.19749896501545
0.233229051567496,-1.622484918729,0.562014257291233,-0.854750522432397,-1.0746785583472
NA,NA,NA,NA,NA
