"PROFICIENCIA_MT_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10c_num","TX_RESP_Q21a_num","TX_RESP_Q22e_num","TX_RESP_Q23c_num","TX_RESP_Q23d_num","TX_RESP_Q23e_num","TX_RESP_Q19_num"
NA,NA,NA,NA,NA,NA,NA,NA,NA
1.23125462007987,-1.22474487139159,-2.84604989415154,-0.850265146687862,2.12132034355964,-1.44913767461894,-2.12132034355964,-1.95878587529703,-0.316227766016838
-0.831229092501429,1.22474487139159,0.316227766016838,0.364399348580512,0,0.621059003408118,0.707106781186547,0.217642875033004,2.84604989415154
-0.476257999022783,-1.22474487139159,0.316227766016838,0.364399348580512,0,0.621059003408118,0.707106781186547,0.217642875033004,-0.316227766016838
-1.62308704520605,1.22474487139159,0.316227766016838,-0.850265146687862,0,0.621059003408118,0.707106781186547,0.217642875033004,-0.316227766016838
1.59283191550209,-1.22474487139159,0.316227766016838,1.57906384384889,0,-1.44913767461894,-0.707106781186547,-0.870571500132014,-0.316227766016838
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.642866355122241,1.22474487139159,0.316227766016838,0.364399348580512,-2.12132034355964,0.621059003408118,0.707106781186547,1.30585725019802,-0.316227766016838
0.27099295288888,0,0.316227766016838,0.364399348580512,0,-1.44913767461894,-0.707106781186547,-0.870571500132014,-0.316227766016838
0.632668370712616,0,0.316227766016838,0.364399348580512,0,0.621059003408118,-0.707106781186547,0.217642875033004,-0.316227766016838
0.420759223955028,0,0.316227766016838,0.364399348580512,0,0.621059003408118,0.707106781186547,0.217642875033004,-0.316227766016838
-0.575066591285973,0,0.316227766016838,-2.06492964195624,0,0.621059003408118,0.707106781186547,1.30585725019802,-0.316227766016838
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
