"PROFICIENCIA_LP_SAEB","TX_RESP_Q21d_num","TX_RESP_Q22b_num","TX_RESP_Q19_num"
0.00133418118223265,-1.08274203364738,0.349432588606785,-0.301654705237854
1.47422353911074,-1.08274203364738,-1.72386743712681,-0.301654705237854
NA,NA,NA,NA
-0.0782430981658023,NA,-0.687217424260011,NA
-1.75060053684685,-1.08274203364738,1.38608260147358,-0.301654705237854
0.329686808288908,-1.08274203364738,-1.72386743712681,-0.301654705237854
0.231159870946106,0.975294350919017,-0.687217424260011,-0.301654705237854
-0.726851786557477,NA,0.349432588606785,NA
1.25825846350475,-1.08274203364738,1.38608260147358,-0.301654705237854
-0.814141300795135,0.975294350919017,1.38608260147358,-0.301654705237854
0.553646377141628,0.975294350919017,-1.72386743712681,-0.301654705237854
-1.92725380561937,-1.08274203364738,1.38608260147358,-0.301654705237854
0.483829193694712,-1.08274203364738,0.349432588606785,-0.301654705237854
0.230206205265023,0.975294350919017,-0.687217424260011,-0.301654705237854
NA,NA,NA,NA
-0.56388016702019,-1.08274203364738,-0.687217424260011,-0.301654705237854
0.827743201253576,-1.08274203364738,-0.687217424260011,-0.301654705237854
NA,NA,NA,NA
0.358050644724988,-1.08274203364738,1.38608260147358,-0.301654705237854
-0.705831441838703,-1.08274203364738,1.38608260147358,-0.301654705237854
0.0727031642629177,-1.08274203364738,1.38608260147358,-0.301654705237854
-0.0154066803571422,0.975294350919017,-0.687217424260011,-0.301654705237854
0.509408881833102,-1.08274203364738,-0.687217424260011,-0.301654705237854
1.20725280652015,-1.08274203364738,0.349432588606785,-0.301654705237854
0.876613291551954,-1.08274203364738,1.38608260147358,-0.301654705237854
NA,NA,NA,NA
NA,NA,NA,NA
-0.250973614545767,-1.08274203364738,1.38608260147358,-0.301654705237854
1.92453285811216,-1.08274203364738,-1.72386743712681,-0.301654705237854
0.455734404171814,NA,-0.687217424260011,NA
0.143495640044987,0.975294350919017,1.38608260147358,-0.301654705237854
NA,NA,NA,NA
NA,NA,NA,NA
0.476000453926713,0.975294350919017,-0.687217424260011,-0.301654705237854
NA,NA,NA,NA
-1.03373006181735,0.975294350919017,0.349432588606785,-0.301654705237854
0.141220764568945,0.975294350919017,-0.687217424260011,-0.301654705237854
-1.13745892889903,0.289282222730217,1.38608260147358,-0.301654705237854
0.732845966420258,0.975294350919017,-1.72386743712681,-0.301654705237854
-1.66983056496771,0.975294350919017,0.349432588606785,3.27510822829671
NA,NA,NA,NA
-1.84368050050748,0.975294350919017,0.349432588606785,3.27510822829671
-0.366869545642725,0.975294350919017,0.349432588606785,3.27510822829671
-0.787347293471568,0.975294350919017,1.38608260147358,-0.301654705237854
-1.43743093275145,NA,-0.687217424260011,NA
-0.831841801506738,0.975294350919017,0.349432588606785,-0.301654705237854
-1.69880337048457,0.975294350919017,0.349432588606785,-0.301654705237854
0.432448798245592,0.975294350919017,-0.687217424260011,-0.301654705237854
0.288097727862508,0.975294350919017,1.38608260147358,-0.301654705237854
-0.468369188673388,0.975294350919017,1.38608260147358,-0.301654705237854
-0.636223265178649,0.975294350919017,0.349432588606785,-0.301654705237854
0.685713835028936,NA,-0.687217424260011,NA
-1.47822006678895,0.975294350919017,-0.687217424260011,-0.301654705237854
-0.240349934954106,0.975294350919017,0.349432588606785,-0.301654705237854
0.337987562862622,0.975294350919017,0.349432588606785,-0.301654705237854
-1.59224110650485,NA,-1.72386743712681,NA
-1.26191389175798,0.975294350919017,1.38608260147358,3.27510822829671
-1.06736790230517,0.975294350919017,0.349432588606785,3.27510822829671
-0.271252875744582,0.975294350919017,-0.687217424260011,-0.301654705237854
-0.565386337029998,0.975294350919017,0.349432588606785,-0.301654705237854
-0.520577130656622,0.975294350919017,0.349432588606785,-0.301654705237854
NA,NA,NA,NA
-1.88697874063728,0.975294350919017,1.38608260147358,-0.301654705237854
-0.523811688907018,0.975294350919017,0.349432588606785,-0.301654705237854
0.173321194124293,0.975294350919017,0.349432588606785,-0.301654705237854
1.43682388167426,-0.396729905458583,0.349432588606785,-0.301654705237854
0.465749114682694,-1.08274203364738,-0.687217424260011,-0.301654705237854
