"PROFICIENCIA_LP_SAEB","TX_RESP_Q10d_num","TX_RESP_Q21c_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q22g_num","TX_RESP_Q22h_num","TX_RESP_Q23b_num","TX_RESP_Q23g_num","TX_RESP_Q19_num"
-1.34215004776634,-0.689168787606317,-1.96151524847761,-1.64957219768464,-1.85235498057908,2.43987866259004,-1.60893389059124,1.19997957498957,-2.00065353546266,1.84645269373488,0.311719763884052,4.45054747783115
1.05062509322464,-2.09622172896921,-0.899989349301492,-0.494871659305393,-0.591724507684983,-0.103824623940002,-1.60893389059124,-1.6799714049854,-0.81954482175579,-2.06368242240957,-1.99021080018279,-0.358090026951932
-1.53707090261316,0.71788415375658,-0.899989349301492,1.81452941745311,1.92953643810321,1.16802701932502,-1.60893389059124,-0.239995914997914,0.361563891951084,0.54307432168673,0.311719763884052,2.04622872543961
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.33215118450061,0.71788415375658,-0.899989349301492,0.659828879073858,1.92953643810321,1.16802701932502,1.51828972774102,1.19997957498957,1.54267260565796,0.54307432168673,1.46268504591747,-0.358090026951932
-0.655065349059146,0.71788415375658,-0.899989349301492,1.81452941745311,-0.591724507684983,-0.103824623940002,0.475881854963605,-0.239995914997914,-0.81954482175579,1.84645269373488,1.46268504591747,-0.358090026951932
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.616261542863144,-0.689168787606317,NA,-0.494871659305393,-0.591724507684983,-1.37567626720502,-0.566526017813816,-0.239995914997914,-0.81954482175579,-0.760304050361422,0.311719763884052,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.07591825305984,-0.689168787606317,1.22306244905074,-0.494871659305393,-0.591724507684983,-0.103824623940002,0.475881854963605,-0.239995914997914,1.54267260565796,-0.760304050361422,1.46268504591747,-0.358090026951932
0.140863035525425,0.71788415375658,-0.899989349301492,1.81452941745311,-0.591724507684983,-0.103824623940002,-0.566526017813816,-0.239995914997914,1.54267260565796,0.54307432168673,-0.839245518149369,-0.358090026951932
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.495943563674917,0.71788415375658,0.161536549874626,-1.64957219768464,0.668905965209112,-0.103824623940002,NA,NA,-0.81954482175579,NA,NA,-0.358090026951932
