"PROFICIENCIA_MT_SAEB","TX_RESP_Q21b_num","TX_RESP_Q21e_num","TX_RESP_Q22b_num","TX_RESP_Q22g_num","TX_RESP_Q23b_num","TX_RESP_Q23f_num"
-0.587112904875479,-0.807139345406042,-0.180463430667903,-0.613319648072744,0.860309002014606,-0.146508178831922,0.418452624772753
2.53640258570624,0.310438209771555,0.902317153339516,-1.90810557178187,-0.774278101813146,-1.46508178831922,0.418452624772753
0.377618929530787,-0.807139345406042,-0.180463430667903,0.681466275636382,-0.774278101813146,NA,2.19687628005695
NA,NA,NA,NA,NA,NA,NA
0.917605675952071,-0.807139345406042,0.902317153339516,-0.613319648072744,-0.774278101813146,-2.78365539780652,0.418452624772753
-0.880880871841483,1.42801576494915,-0.180463430667903,0.681466275636382,0.860309002014606,-0.146508178831922,0.418452624772753
0.0395144137005306,-0.807139345406042,-0.180463430667903,0.681466275636382,-0.774278101813146,-0.146508178831922,0.418452624772753
-0.956000640880794,-0.807139345406042,0.902317153339516,-0.613319648072744,0.860309002014606,-0.146508178831922,0.418452624772753
-1.09216571763106,-0.807139345406042,-0.180463430667903,0.681466275636382,-0.774278101813146,-0.146508178831922,-1.35997103051145
-0.669242999745438,0.310438209771555,-1.26324401467532,0.681466275636382,0.860309002014606,-0.146508178831922,0.418452624772753
-0.477664403015009,-0.807139345406042,-1.26324401467532,0.681466275636382,0.860309002014606,1.17206543065538,NA
NA,NA,NA,NA,NA,NA,NA
-0.651409531630804,-0.807139345406042,-2.34602459868274,0.681466275636382,0.860309002014606,1.17206543065538,0.418452624772753
0.286415754796149,1.42801576494915,-1.26324401467532,-1.90810557178187,-2.4088652056409,-0.146508178831922,NA
1.20570822790513,1.42801576494915,0.902317153339516,0.681466275636382,0.860309002014606,-0.146508178831922,0.418452624772753
0.102867942574009,1.42801576494915,0.902317153339516,0.681466275636382,0.860309002014606,1.17206543065538,0.418452624772753
-0.356614398577571,-0.807139345406042,0.902317153339516,-0.613319648072744,-0.774278101813146,1.17206543065538,-1.35997103051145
1.28884193773358,NA,NA,-1.90810557178187,-0.774278101813146,-0.146508178831922,-1.35997103051145
0.935731653296524,1.42801576494915,0.902317153339516,0.681466275636382,-0.774278101813146,-0.146508178831922,0.418452624772753
-1.04886980982936,0.310438209771555,0.902317153339516,0.681466275636382,0.860309002014606,1.17206543065538,-1.35997103051145
-0.970745843168012,-0.807139345406042,-0.180463430667903,0.681466275636382,0.860309002014606,-0.146508178831922,-1.35997103051145
NA,NA,NA,NA,NA,NA,NA
