"PROFICIENCIA_MT_SAEB","TX_RESP_Q21d_num","TX_RESP_Q23b_num","TX_RESP_Q23g_num","TX_RESP_Q20_num"
0.154889024151983,1.2463058584381,-0.816496580927726,0.126750044459526,-0.237443438079238
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
0.246645413217796,NA,0.408248290463863,0.126750044459526,-0.237443438079238
0.132555258128013,-0.370523363319436,-0.816496580927726,0.126750044459526,-0.237443438079238
0.935027340487934,1.2463058584381,0.408248290463863,0.126750044459526,-0.237443438079238
0.330637552917666,-1.1789379741982,-2.04124145231931,0.126750044459526,-0.237443438079238
-0.282011859930382,-0.370523363319436,0.408248290463863,NA,-0.237443438079238
1.20955586477449,1.2463058584381,0.408248290463863,-1.14075040013573,-0.237443438079238
1.14237102702492,-0.370523363319436,-0.816496580927726,0.126750044459526,-0.237443438079238
-0.859142805742057,-0.370523363319436,0.408248290463863,0.126750044459526,2.67123867839143
0.580227361586808,1.2463058584381,-0.816496580927726,-1.14075040013573,-0.237443438079238
NA,NA,NA,NA,NA
-0.279780360631384,-0.370523363319436,1.63299316185545,1.39425048905479,-0.237443438079238
1.43706830232573,1.2463058584381,-2.04124145231931,-1.14075040013573,-0.237443438079238
0.151700071804522,1.2463058584381,-0.816496580927726,-2.40825084473099,-0.237443438079238
0.936426342091367,-1.1789379741982,0.408248290463863,0.126750044459526,-0.237443438079238
-0.128079550408644,1.2463058584381,0.408248290463863,-1.14075040013573,-0.237443438079238
-0.269955551342251,0.437891247559333,0.408248290463863,0.126750044459526,-0.237443438079238
1.28550043236627,-0.370523363319436,0.408248290463863,0.126750044459526,-0.237443438079238
NA,NA,NA,NA,NA
2.32030871592217,1.2463058584381,-0.816496580927726,1.39425048905479,-0.237443438079238
2.00977271962654,-0.370523363319436,-0.816496580927726,-1.14075040013573,-0.237443438079238
2.19327442648171,1.2463058584381,-2.04124145231931,-2.40825084473099,-0.237443438079238
-1.3786890129912,0.437891247559333,0.408248290463863,0.126750044459526,-0.237443438079238
0.136288628461007,1.2463058584381,-2.04124145231931,-2.40825084473099,-0.237443438079238
0.930243104981117,-1.1789379741982,-0.816496580927726,0.126750044459526,-0.237443438079238
-0.864289448582146,-1.1789379741982,0.408248290463863,0.126750044459526,-0.237443438079238
-1.75973966792694,-1.1789379741982,0.408248290463863,0.126750044459526,-0.237443438079238
-0.296747502365761,-1.1789379741982,1.63299316185545,1.39425048905479,-0.237443438079238
-0.740027876799013,0.437891247559333,-0.816496580927726,0.126750044459526,-0.237443438079238
0.307977793016989,-0.370523363319436,-0.816496580927726,0.126750044459526,-0.237443438079238
-0.0929409329211312,NA,0.408248290463863,0.126750044459526,NA
0.657194309175658,-1.1789379741982,-0.816496580927726,-1.14075040013573,-0.237443438079238
0.206011988145297,0.437891247559333,-0.816496580927726,0.126750044459526,-0.237443438079238
0.218142652671954,0.437891247559333,1.63299316185545,1.39425048905479,-0.237443438079238
-1.34894074800214,-1.1789379741982,0.408248290463863,-1.14075040013573,-0.237443438079238
-1.22953145335578,1.2463058584381,1.63299316185545,1.39425048905479,5.57992079486209
-0.77483730078261,1.2463058584381,0.408248290463863,0.126750044459526,-0.237443438079238
-0.974491122207465,-1.1789379741982,1.63299316185545,1.39425048905479,2.67123867839143
NA,NA,NA,NA,NA
-1.14664870652392,NA,0.408248290463863,1.39425048905479,NA
0.437539504800432,-1.1789379741982,0.408248290463863,0.126750044459526,-0.237443438079238
-1.83282447667517,-1.1789379741982,0.408248290463863,0.126750044459526,-0.237443438079238
0.832498118074445,1.2463058584381,0.408248290463863,0.126750044459526,-0.237443438079238
-0.797148924253676,-0.370523363319436,0.408248290463863,1.39425048905479,-0.237443438079238
-0.267820607165251,-1.1789379741982,1.63299316185545,-1.14075040013573,-0.237443438079238
-0.223180002953386,1.2463058584381,0.408248290463863,0.126750044459526,-0.237443438079238
-0.861730369750479,-1.1789379741982,0.408248290463863,0.126750044459526,-0.237443438079238
-0.843682320324848,-0.370523363319436,-0.816496580927726,0.126750044459526,-0.237443438079238
0.507669585239087,0.437891247559333,-0.816496580927726,0.126750044459526,-0.237443438079238
1.09394483909444,1.2463058584381,-0.816496580927726,-1.14075040013573,-0.237443438079238
-1.68533655613764,-1.1789379741982,1.63299316185545,1.39425048905479,-0.237443438079238
-0.387813876250346,0.437891247559333,0.408248290463863,1.39425048905479,-0.237443438079238
-0.0776260446996156,-1.1789379741982,0.408248290463863,0.126750044459526,-0.237443438079238
-0.990453297845076,-0.370523363319436,-0.816496580927726,0.126750044459526,-0.237443438079238
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
