"PROFICIENCIA_LP_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10d_num","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q21e_num","TX_RESP_Q22c_num","TX_RESP_Q22f_num","TX_RESP_Q22h_num","TX_RESP_Q23b_num","TX_RESP_Q23e_num","TX_RESP_Q23f_num","TX_RESP_Q23g_num","TX_RESP_Q19_num"
-0.36456022771213,0.444478318492315,0.572077553547355,0.943879807448539,-0.720749970156447,-0.242179739848241,0,-0.12974982402692,0,0.449466574975494,1.09369659814952,NA,0.242179739848241,-0.42174116783665
0.56424171240337,1.9260727134667,0.572077553547355,-0.539359889970594,0.270281238808668,-0.242179739848241,0,-0.12974982402692,0,0.449466574975494,-0.109369659814952,-0.176166065854411,0.242179739848241,-0.42174116783665
0.868827018482803,-1.03711607648207,0.572077553547355,-0.539359889970594,2.2523436567389,-1.57416830901357,0,1.29749824026921,1.58113883008419,0.449466574975494,-0.109369659814952,-0.176166065854411,0.242179739848241,-0.42174116783665
-0.476701639507499,NA,NA,-0.539359889970594,-0.720749970156447,-0.242179739848241,0,-1.55699788832305,-1.58113883008419,0.449466574975494,-1.31243591777942,-1.93782672439852,0.242179739848241,-0.42174116783665
-0.475221334458951,-1.03711607648207,-2.28831021418942,-0.539359889970594,-0.720749970156447,1.08980882931709,-2.23606797749979,-1.55699788832305,0,0.449466574975494,1.09369659814952,-0.176166065854411,-1.08980882931709,1.12464311423107
1.83554603319971,0.444478318492315,0.572077553547355,-0.539359889970594,-0.720749970156447,-0.242179739848241,0,-0.12974982402692,0,-2.02259958738973,-0.109369659814952,-0.176166065854411,0.242179739848241,-0.42174116783665
0.446079805470478,0.444478318492315,0.572077553547355,0.943879807448539,0.270281238808668,-1.57416830901357,0,-0.12974982402692,0,0.449466574975494,1.09369659814952,1.5854945926897,0.242179739848241,-0.42174116783665
0.878710863411243,0.444478318492315,0.572077553547355,2.42711950486767,1.26131244777378,-0.242179739848241,2.23606797749979,1.29749824026921,0,-2.02259958738973,1.09369659814952,1.5854945926897,-2.42179739848241,-0.42174116783665
-0.929988954668656,0.444478318492315,0.572077553547355,-0.539359889970594,-0.720749970156447,1.08980882931709,0,-0.12974982402692,0,0.449466574975494,-1.31243591777942,-0.176166065854411,1.57416830901357,-0.42174116783665
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.61022194731879,-1.03711607648207,-0.858116330321033,-0.539359889970594,-0.720749970156447,1.08980882931709,0,-0.12974982402692,-1.58113883008419,0.449466574975494,-1.31243591777942,-0.176166065854411,0.242179739848241,2.67102739629878
-0.736711329301568,-1.03711607648207,-0.858116330321033,-0.539359889970594,0.270281238808668,1.08980882931709,0,1.29749824026921,1.58113883008419,0.449466574975494,-0.109369659814952,-0.176166065854411,0.242179739848241,-0.42174116783665
