"PROFICIENCIA_MT_SAEB","TX_RESP_Q21b_num","TX_RESP_Q21e_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22g_num","TX_RESP_Q19_num","TX_RESP_Q20_num"
-0.246560010624034,0.574169251763215,-0.308957190326663,-0.513696972527811,0.047844308215776,0.246417777416859,-0.836660026534076,-0.21320071635561,-0.21320071635561
-1.77484149413993,1.91389750587738,-0.308957190326663,0.742006738095726,1.10041908896285,1.33065599805104,0.836660026534076,4.47721504346782,4.47721504346782
-1.16814642790382,0.574169251763215,-0.308957190326663,0.742006738095726,-1.0047304725313,-0.83782044321732,-0.836660026534076,-0.21320071635561,-0.21320071635561
0.235813947334944,-0.765559002350953,0.823885840871099,-1.76940068315135,-1.0047304725313,-0.83782044321732,-0.836660026534076,-0.21320071635561,-0.21320071635561
-0.966614600151866,0.574169251763215,-2.57464325272219,0.742006738095726,1.10041908896285,1.33065599805104,0.836660026534076,-0.21320071635561,-0.21320071635561
1.61510608430602,-0.765559002350953,0.823885840871099,0.742006738095726,0.047844308215776,0.246417777416859,-0.836660026534076,-0.21320071635561,-0.21320071635561
-0.358653708694434,-0.765559002350953,-0.308957190326663,-0.513696972527811,0.047844308215776,-0.83782044321732,-0.836660026534076,-0.21320071635561,-0.21320071635561
0.830227589039909,0.574169251763215,-0.308957190326663,-0.513696972527811,0.047844308215776,0.246417777416859,0.836660026534076,-0.21320071635561,-0.21320071635561
-0.373659062408584,-0.765559002350953,0.823885840871099,0.742006738095726,1.10041908896285,-0.83782044321732,0.836660026534076,-0.21320071635561,-0.21320071635561
1.75882931701793,-0.765559002350953,0.823885840871099,-1.76940068315135,0.047844308215776,-0.83782044321732,-0.836660026534076,-0.21320071635561,-0.21320071635561
0.152149034554689,-0.765559002350953,0.823885840871099,0.742006738095726,1.10041908896285,0.246417777416859,0.836660026534076,-0.21320071635561,-0.21320071635561
0.0139895836214417,0.574169251763215,0.823885840871099,0.742006738095726,1.10041908896285,1.33065599805104,0.836660026534076,-0.21320071635561,-0.21320071635561
0.447548685052283,-0.765559002350953,0.823885840871099,0.742006738095726,-1.0047304725313,-0.83782044321732,0.836660026534076,-0.21320071635561,-0.21320071635561
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
0.145526223233905,0.574169251763215,0.823885840871099,-0.513696972527811,-1.0047304725313,-0.83782044321732,-0.836660026534076,-0.21320071635561,-0.21320071635561
-1.67055475126416,-0.765559002350953,-0.308957190326663,0.742006738095726,1.10041908896285,1.33065599805104,0.836660026534076,-0.21320071635561,-0.21320071635561
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
0.0309246061452378,-0.765559002350953,-1.44180022152442,0.742006738095726,-2.05730525327837,0.246417777416859,0.836660026534076,-0.21320071635561,-0.21320071635561
NA,NA,NA,NA,NA,NA,NA,NA,NA
0.300272997152374,NA,0.823885840871099,-0.513696972527811,-1.0047304725313,-0.83782044321732,-0.836660026534076,-0.21320071635561,-0.21320071635561
1.48008151447076,1.91389750587738,0.823885840871099,-1.76940068315135,-1.0047304725313,0.246417777416859,-0.836660026534076,-0.21320071635561,-0.21320071635561
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.66777812747845,1.91389750587738,-0.308957190326663,0.742006738095726,1.10041908896285,1.33065599805104,0.836660026534076,-0.21320071635561,-0.21320071635561
NA,NA,NA,NA,NA,NA,NA,NA,NA
0.341794600162837,-0.765559002350953,-1.44180022152442,-1.76940068315135,-1.0047304725313,-0.83782044321732,-2.50998007960223,-0.21320071635561,-0.21320071635561
0.734752793010017,-0.765559002350953,0.823885840871099,0.742006738095726,1.10041908896285,1.33065599805104,0.836660026534076,-0.21320071635561,-0.21320071635561
0.139791207562922,-0.765559002350953,-1.44180022152442,0.742006738095726,0.047844308215776,-1.9220586638515,0.836660026534076,-0.21320071635561,-0.21320071635561
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
