"Variavel","N_Total","N_NA","Pct_NA"
"TX_RESP_Q21b_num",38,12,31.58
"TX_RESP_Q21c_num",38,12,31.58
"TX_RESP_Q21a_num",38,11,28.95
"TX_RESP_Q21d_num",38,11,28.95
"TX_RESP_Q21e_num",38,11,28.95
"TX_RESP_Q19_num",38,11,28.95
"TX_RESP_Q20_num",38,11,28.95
"TX_RESP_Q10d_num",38,10,26.32
"TX_RESP_Q23b_num",38,10,26.32
"TX_RESP_Q23e_num",38,10,26.32
"TX_RESP_Q10a_num",38,9,23.68
"TX_RESP_Q10b_num",38,9,23.68
"TX_RESP_Q10c_num",38,9,23.68
"TX_RESP_Q10e_num",38,9,23.68
"TX_RESP_Q10f_num",38,9,23.68
"TX_RESP_Q22a_num",38,9,23.68
"TX_RESP_Q22b_num",38,9,23.68
"TX_RESP_Q22c_num",38,9,23.68
"TX_RESP_Q22d_num",38,9,23.68
"TX_RESP_Q22e_num",38,9,23.68
"TX_RESP_Q22f_num",38,9,23.68
"TX_RESP_Q22g_num",38,9,23.68
"TX_RESP_Q22h_num",38,9,23.68
"TX_RESP_Q23a_num",38,9,23.68
"TX_RESP_Q23c_num",38,9,23.68
"TX_RESP_Q23d_num",38,9,23.68
"TX_RESP_Q23f_num",38,9,23.68
"TX_RESP_Q23g_num",38,9,23.68
"TX_RESP_Q23h_num",38,9,23.68
"TX_RESP_Q23i_num",38,9,23.68
"TX_RESP_Q01",38,0,0
"TX_RESP_Q02",38,0,0
"TX_RESP_Q03",38,0,0
"TX_RESP_Q04",38,0,0
"TX_RESP_Q05a",38,0,0
"TX_RESP_Q05b",38,0,0
"TX_RESP_Q05c",38,0,0
"TX_RESP_Q06",38,0,0
"TX_RESP_Q07a",38,0,0
"TX_RESP_Q07b",38,0,0
"TX_RESP_Q07c",38,0,0
"TX_RESP_Q07d",38,0,0
"TX_RESP_Q07e",38,0,0
"TX_RESP_Q08",38,0,0
"TX_RESP_Q09",38,0,0
"TX_RESP_Q10a",38,0,0
"TX_RESP_Q10b",38,0,0
"TX_RESP_Q10c",38,0,0
"TX_RESP_Q10d",38,0,0
"TX_RESP_Q10e",38,0,0
"TX_RESP_Q10f",38,0,0
"TX_RESP_Q11a",38,0,0
"TX_RESP_Q11b",38,0,0
"TX_RESP_Q11c",38,0,0
"TX_RESP_Q12a",38,0,0
"TX_RESP_Q12b",38,0,0
"TX_RESP_Q12c",38,0,0
"TX_RESP_Q12d",38,0,0
"TX_RESP_Q12e",38,0,0
"TX_RESP_Q12f",38,0,0
"TX_RESP_Q12g",38,0,0
"TX_RESP_Q13a",38,0,0
"TX_RESP_Q13b",38,0,0
"TX_RESP_Q13c",38,0,0
"TX_RESP_Q13d",38,0,0
"TX_RESP_Q13e",38,0,0
"TX_RESP_Q13f",38,0,0
"TX_RESP_Q13g",38,0,0
"TX_RESP_Q13h",38,0,0
"TX_RESP_Q13i",38,0,0
"TX_RESP_Q14",38,0,0
"TX_RESP_Q15a",38,0,0
"TX_RESP_Q15b",38,0,0
"TX_RESP_Q16",38,0,0
"TX_RESP_Q17",38,0,0
"TX_RESP_Q18",38,0,0
"TX_RESP_Q19",38,0,0
"TX_RESP_Q20",38,0,0
"TX_RESP_Q21a",38,0,0
"TX_RESP_Q21b",38,0,0
"TX_RESP_Q21c",38,0,0
"TX_RESP_Q21d",38,0,0
"TX_RESP_Q21e",38,0,0
"TX_RESP_Q22a",38,0,0
"TX_RESP_Q22b",38,0,0
"TX_RESP_Q22c",38,0,0
"TX_RESP_Q22d",38,0,0
"TX_RESP_Q22e",38,0,0
"TX_RESP_Q22f",38,0,0
"TX_RESP_Q22g",38,0,0
"TX_RESP_Q22h",38,0,0
"TX_RESP_Q23a",38,0,0
"TX_RESP_Q23b",38,0,0
"TX_RESP_Q23c",38,0,0
"TX_RESP_Q23d",38,0,0
"TX_RESP_Q23e",38,0,0
"TX_RESP_Q23f",38,0,0
"TX_RESP_Q23g",38,0,0
"TX_RESP_Q23h",38,0,0
"TX_RESP_Q23i",38,0,0
"TX_RESP_Q24",38,0,0
"TX_RESP_Q25",38,0,0
