"PROFICIENCIA_LP_SAEB","TX_RESP_Q22c_num","TX_RESP_Q22h_num"
-0.13277826314801,-0.533199153818109,-0.739757649038078
-0.131606636094331,1.56405085119979,1.12571816157968
-0.131966978496469,-0.533199153818109,-0.739757649038078
-0.129017473417381,1.56405085119979,1.12571816157968
-0.129624823691615,-0.533199153818109,-1.67249555434696
NA,NA,NA
NA,NA,NA
-0.128051814976535,-0.533199153818109,0.192980256270803
-0.130603772787017,-1.58182415632706,-0.739757649038078
-0.130112999563753,-0.533199153818109,0.192980256270803
-0.12930198617594,-0.533199153818109,-0.739757649038078
-0.130969983817477,0.515425848690838,-0.739757649038078
-0.130167015098091,-0.533199153818109,-1.67249555434696
-0.127677394870868,-0.533199153818109,-0.739757649038078
-0.128336142814763,-0.533199153818109,-1.67249555434696
-0.132387620106333,-0.533199153818109,1.12571816157968
NA,NA,NA
-0.129895955349512,-0.533199153818109,0.192980256270803
-0.127608081114064,-0.533199153818109,-0.739757649038078
NA,NA,NA
-0.12910622592621,-0.533199153818109,-1.67249555434696
-0.129194438033532,-0.533199153818109,-0.739757649038078
-0.130236507621159,0.515425848690838,-0.739757649038078
-0.130779806572856,-0.533199153818109,-0.739757649038078
-0.130844361335212,-0.533199153818109,1.12571816157968
-0.129305273901273,-1.58182415632706,-1.67249555434696
-0.130122846366209,-0.533199153818109,0.192980256270803
-0.127293923217138,-1.58182415632706,-1.67249555434696
-0.129145882236516,-0.533199153818109,-0.739757649038078
NA,NA,NA
NA,NA,NA
-0.133311123537274,0.515425848690838,0.192980256270803
7.55094822035835,1.56405085119979,1.12571816157968
-0.131323791870645,-0.533199153818109,1.12571816157968
-0.130619539538968,-0.533199153818109,-0.739757649038078
-0.129778272767377,0.515425848690838,0.192980256270803
-0.128261691942836,-1.58182415632706,-0.739757649038078
-0.13050559881487,1.56405085119979,1.12571816157968
-0.129569904069176,-0.533199153818109,-0.739757649038078
-0.132201195013821,1.56405085119979,1.12571816157968
-0.130152442197461,-0.533199153818109,-0.739757649038078
-0.132117887808234,-1.58182415632706,-0.739757649038078
-0.129949989346045,1.56405085119979,1.12571816157968
NA,NA,NA
-0.130329622578863,-1.58182415632706,-0.739757649038078
-0.128955470727152,-0.533199153818109,-0.739757649038078
NA,NA,NA
-0.132159048246633,1.56405085119979,1.12571816157968
-0.131893894088064,1.56405085119979,1.12571816157968
-0.131389686354312,1.56405085119979,1.12571816157968
-0.127848375833627,-0.533199153818109,1.12571816157968
-0.1309880006448,-0.533199153818109,1.12571816157968
-0.133021570263764,0.515425848690838,1.12571816157968
-0.129161268853734,1.56405085119979,1.12571816157968
-0.132129914753504,0.515425848690838,0.192980256270803
-0.129544841210347,-0.533199153818109,NA
-0.130987661574464,1.56405085119979,1.12571816157968
-0.131336860605884,0.515425848690838,0.192980256270803
-0.13200498272004,0.515425848690838,1.12571816157968
NA,NA,NA
-0.130648555918374,0.515425848690838,0.192980256270803
-0.13141971987013,0.515425848690838,0.192980256270803
-0.130157312151567,0.515425848690838,0.192980256270803
NA,NA,NA
-0.12746207465268,-0.533199153818109,1.12571816157968
-0.130579673654774,1.56405085119979,1.12571816157968
-0.128722957692303,0.515425848690838,1.12571816157968
-0.127661050718425,-1.58182415632706,-1.67249555434696
-0.128618033605935,0.515425848690838,-0.739757649038078
