"PROFICIENCIA_LP_SAEB","TX_RESP_Q10a_num","TX_RESP_Q21a_num","TX_RESP_Q21c_num","TX_RESP_Q21d_num","TX_RESP_Q21e_num","TX_RESP_Q22f_num","TX_RESP_Q23d_num","TX_RESP_Q19_num"
0.762990877790893,-1.35027120358553,-0.506369683541834,1.28230422696487,1.36324240633493,0.169561561359719,0.0465242105199234,0.0643489452087785,-0.316623793430652
-0.134041751523906,0.213200716355611,1.01273936708367,0.20516867631438,1.36324240633493,0.169561561359719,0.0465242105199234,0.0643489452087785,-0.316623793430652
-1.87407737702758,0.213200716355611,-0.506369683541834,-0.871966874336112,1.36324240633493,1.05975975849824,-1.90749263131687,1.41567679459313,-0.316623793430652
1.50066290962332,-1.35027120358553,1.01273936708367,1.28230422696487,-0.896870004167719,1.05975975849824,1.02353263143832,0.0643489452087785,-0.316623793430652
1.70640223478069,0.213200716355611,-0.506369683541834,0.20516867631438,-0.896870004167719,0.169561561359719,-0.930484210398471,-1.28697890417557,-0.316623793430652
0.0958752157635987,1.77667263629675,NA,NA,NA,NA,1.02353263143832,0.0643489452087785,NA
-1.07147702718718,1.77667263629675,1.01273936708367,-0.871966874336112,-0.896870004167719,-1.61083483291733,1.02353263143832,0.0643489452087785,-0.316623793430652
1.22246000825978,0.213200716355611,1.01273936708367,0.20516867631438,-0.896870004167719,1.05975975849824,1.02353263143832,-2.63830675355993,-0.316623793430652
-0.623338693934256,1.77667263629675,1.01273936708367,-0.871966874336112,-0.896870004167719,-1.61083483291733,1.02353263143832,0.0643489452087785,3.00792603759119
-0.857044864449443,-1.35027120358553,-0.506369683541834,-1.9491024249866,1.36324240633493,0.169561561359719,-0.930484210398471,0.0643489452087785,-0.316623793430652
-0.330720228932336,0.213200716355611,-0.506369683541834,0.20516867631438,-0.896870004167719,1.05975975849824,1.02353263143832,0.0643489452087785,-0.316623793430652
0.522824987611577,-1.35027120358553,1.01273936708367,0.20516867631438,-0.896870004167719,1.05975975849824,0.0465242105199234,0.0643489452087785,-0.316623793430652
-0.580469497789129,0.213200716355611,-0.506369683541834,0.20516867631438,0.609871602834049,-0.720636635778805,1.02353263143832,-1.28697890417557,-0.316623793430652
-1.21413953540251,0.213200716355611,-0.506369683541834,-0.871966874336112,-0.143499200666835,-0.720636635778805,-0.930484210398471,0.0643489452087785,3.00792603759119
-0.0923574817103106,0.213200716355611,-0.506369683541834,1.28230422696487,-0.896870004167719,0.169561561359719,-0.930484210398471,-1.28697890417557,-0.316623793430652
-1.17955946105698,0.213200716355611,-0.506369683541834,-1.9491024249866,1.36324240633493,-1.61083483291733,-0.930484210398471,0.0643489452087785,-0.316623793430652
0.472762227007539,-1.35027120358553,-2.02547873416733,1.28230422696487,1.36324240633493,-1.61083483291733,1.02353263143832,1.41567679459313,-0.316623793430652
0.94504352729848,0.213200716355611,1.01273936708367,0.20516867631438,-0.896870004167719,1.05975975849824,NA,NA,-0.316623793430652
-0.77483493472449,0.213200716355611,-0.506369683541834,1.28230422696487,-0.143499200666835,0.169561561359719,0.0465242105199234,1.41567679459313,-0.316623793430652
0.98886633618598,-1.35027120358553,1.01273936708367,0.20516867631438,-0.896870004167719,1.05975975849824,0.0465242105199234,1.41567679459313,-0.316623793430652
1.13128806529444,0.213200716355611,1.01273936708367,0.20516867631438,-0.143499200666835,0.169561561359719,0.0465242105199234,0.0643489452087785,-0.316623793430652
-0.61711553587818,0.213200716355611,-2.02547873416733,-0.871966874336112,0.609871602834049,-0.720636635778805,-1.90749263131687,0.0643489452087785,-0.316623793430652
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
