"PROFICIENCIA_MT_SAEB","TX_RESP_Q21b_num","TX_RESP_Q21c_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q23a_num","TX_RESP_Q23b_num","TX_RESP_Q23c_num","TX_RESP_Q19_num"
1.49126171298763,0.545072698916619,1.28230422696487,0.978349010482719,0.372574578507039,-0.19201784934589,0,0.0807660647059684,-0.316623793430652
0.481342802174786,-0.666199965342534,0.20516867631438,-0.0489174505241358,-0.538163280065723,-0.19201784934589,0,-1.61532129411937,-0.316623793430652
-0.165044441953738,-0.666199965342534,-0.871966874336112,-1.07618391153099,-1.44890113863849,1.2161130458573,1.62018517460197,1.77685342353131,-0.316623793430652
0.093739616655907,-0.666199965342534,1.28230422696487,-0.0489174505241358,-0.538163280065723,-0.19201784934589,0,0.0807660647059684,-0.316623793430652
2.76628357804948,2.96761802743493,0.20516867631438,-2.10345037253785,-1.44890113863849,-1.60014874454908,-1.62018517460197,0.0807660647059684,-0.316623793430652
0.242026982376435,NA,NA,-0.0489174505241358,0.372574578507039,-0.19201784934589,0,-1.61532129411937,NA
-1.27323842100985,NA,-0.871966874336112,0.978349010482719,1.2833124370798,-0.19201784934589,0,0.0807660647059684,-0.316623793430652
-0.808074075452913,-0.666199965342534,0.20516867631438,0.978349010482719,1.2833124370798,1.2161130458573,1.62018517460197,1.77685342353131,-0.316623793430652
-0.456035961651937,-0.666199965342534,-0.871966874336112,0.978349010482719,1.2833124370798,-0.19201784934589,0,0.0807660647059684,3.00792603759119
-1.26849078524686,-0.666199965342534,-1.9491024249866,-0.0489174505241358,0.372574578507039,-0.19201784934589,0,0.0807660647059684,-0.316623793430652
0.00211367876060697,0.545072698916619,0.20516867631438,0.978349010482719,0.372574578507039,1.2161130458573,0,0.0807660647059684,-0.316623793430652
0.460251035332363,0.545072698916619,0.20516867631438,-0.0489174505241358,-1.44890113863849,-0.19201784934589,0,-1.61532129411937,-0.316623793430652
-0.619257427420951,-0.666199965342534,0.20516867631438,0.978349010482719,1.2833124370798,-0.19201784934589,1.62018517460197,0.0807660647059684,-0.316623793430652
-1.85351964006549,0.545072698916619,-0.871966874336112,-1.07618391153099,-0.538163280065723,-0.19201784934589,0,0.0807660647059684,3.00792603759119
0.28837600219731,-0.666199965342534,1.28230422696487,-0.0489174505241358,-0.538163280065723,-0.19201784934589,-1.62018517460197,0.0807660647059684,-0.316623793430652
-0.668620000406598,-0.666199965342534,-1.9491024249866,0.978349010482719,1.2833124370798,1.2161130458573,0,0.0807660647059684,-0.316623793430652
0.0512965559187077,-0.666199965342534,1.28230422696487,0.978349010482719,1.2833124370798,1.2161130458573,1.62018517460197,1.77685342353131,-0.316623793430652
0.278532056461217,-0.666199965342534,0.20516867631438,NA,0.372574578507039,-0.19201784934589,0,NA,-0.316623793430652
-0.315244074665484,0.545072698916619,1.28230422696487,-1.07618391153099,-0.538163280065723,-0.19201784934589,0,0.0807660647059684,-0.316623793430652
-0.506157274781111,-0.666199965342534,0.20516867631438,-0.0489174505241358,-0.538163280065723,1.2161130458573,0,0.0807660647059684,-0.316623793430652
1.14226630929791,0.545072698916619,0.20516867631438,-0.0489174505241358,-0.538163280065723,-0.19201784934589,-1.62018517460197,0.0807660647059684,-0.316623793430652
0.636191772442592,1.75634536317577,-0.871966874336112,-2.10345037253785,-1.44890113863849,-3.00827963975228,-1.62018517460197,-1.61532129411937,-0.316623793430652
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
