"PROFICIENCIA_MT_SAEB","TX_RESP_Q10c_num","TX_RESP_Q10e_num","TX_RESP_Q21d_num","TX_RESP_Q22a_num","TX_RESP_Q22f_num","TX_RESP_Q23f_num"
1.21316247507486,-1.12687233963802,NA,-1.25315927290401,0.196494372972965,-0.698782522478018,-0.56939862337373
-0.908400318969372,0.845154254728516,0.409447260124585,0.83543951526934,-1.17896623783779,0.635256838616381,0.925272762982311
-0.316952953084135,0.845154254728516,0.409447260124585,-1.25315927290401,1.57195498378372,-0.698782522478018,-0.56939862337373
-0.258008328616555,0.845154254728516,0.409447260124585,0.139239919211557,-1.17896623783779,-2.03282188357242,-0.56939862337373
0.327716956121149,0.845154254728516,0.409447260124585,0.83543951526934,1.57195498378372,0.635256838616381,0.925272762982311
0.682010315605977,-1.12687233963802,0.409447260124585,0.83543951526934,0.196494372972965,0.635256838616381,-0.56939862337373
0.129654442403048,0.845154254728516,0.409447260124585,0.83543951526934,-1.17896623783779,-0.698782522478018,-0.56939862337373
-1.75110787889966,-1.12687233963802,0.409447260124585,0.83543951526934,0.196494372972965,0.635256838616381,-0.56939862337373
1.09338599142808,-1.12687233963802,-2.32020114070598,-1.25315927290401,-1.17896623783779,-0.698782522478018,-0.56939862337373
0.447589426182477,-1.12687233963802,0.409447260124585,0.83543951526934,0.196494372972965,-0.698782522478018,-0.56939862337373
-1.70634762379032,-1.12687233963802,0.409447260124585,-1.25315927290401,0.196494372972965,1.96929619971078,-2.06407000972977
1.69744150193245,0.845154254728516,0.409447260124585,-1.25315927290401,0.196494372972965,-0.698782522478018,0.925272762982311
0.729949695450822,0.845154254728516,0.409447260124585,-1.25315927290401,-1.17896623783779,1.96929619971078,0.925272762982311
-1.57911996818167,0.845154254728516,0.409447260124585,0.83543951526934,1.57195498378372,0.635256838616381,-0.56939862337373
0.861410291531971,-1.12687233963802,0.409447260124585,-1.25315927290401,-1.17896623783779,-0.698782522478018,2.41994414933835
NA,NA,NA,NA,NA,NA,NA
-0.301057265818399,0.845154254728516,-2.32020114070598,0.83543951526934,0.196494372972965,-0.698782522478018,-0.56939862337373
-0.919094585413693,0.845154254728516,0.409447260124585,-0.556959676846226,1.57195498378372,0.635256838616381,0.925272762982311
-0.842242660415029,0.845154254728516,0.409447260124585,0.83543951526934,0.196494372972965,-0.698782522478018,-0.56939862337373
NA,NA,NA,NA,NA,NA,NA
-0.175992277286126,0.845154254728516,0.409447260124585,NA,0.196494372972965,0.635256838616381,0.925272762982311
0.735796186946184,-1.12687233963802,0.409447260124585,0.83543951526934,0.196494372972965,0.635256838616381,0.925272762982311
0.840206577797927,-1.12687233963802,-2.32020114070598,0.83543951526934,-1.17896623783779,-0.698782522478018,-0.56939862337373
