"PROFICIENCIA_LP_SAEB","TX_RESP_Q10d_num","TX_RESP_Q10e_num","TX_RESP_Q21a_num","TX_RESP_Q22f_num","TX_RESP_Q23a_num"
0.316827039301059,0.76924423603812,NA,0.545072698916619,-0.698782522478018,0.633865691046387
-1.48973053727233,-0.473381068331151,0.409447260124585,0.545072698916619,0.635256838616381,0.633865691046387
-0.200202783615196,0.76924423603812,0.409447260124585,-0.666199965342534,-0.698782522478018,0.633865691046387
-0.87238676104051,0.76924423603812,0.409447260124585,-0.666199965342534,-2.03282188357242,-0.845154254728517
-0.0369160928690829,0.76924423603812,0.409447260124585,0.545072698916619,0.635256838616381,0.633865691046387
-0.748194859571445,-1.71600637270042,0.409447260124585,-0.666199965342534,0.635256838616381,-0.845154254728517
1.52932826887769,0.76924423603812,0.409447260124585,0.545072698916619,-0.698782522478018,0.633865691046387
-0.274148418747252,-1.71600637270042,0.409447260124585,-0.666199965342534,0.635256838616381,-0.845154254728517
0.708640967843854,0.76924423603812,-2.32020114070598,-0.666199965342534,-0.698782522478018,-0.845154254728517
0.30189377822417,-0.473381068331151,0.409447260124585,-0.666199965342534,-0.698782522478018,0.633865691046387
-0.704429836458154,0.76924423603812,0.409447260124585,-0.666199965342534,1.96929619971078,0.633865691046387
1.70536746098414,0.76924423603812,0.409447260124585,1.75634536317577,-0.698782522478018,0.633865691046387
-0.504720009843655,-0.473381068331151,0.409447260124585,0.545072698916619,1.96929619971078,0.633865691046387
-1.01171026183955,-0.473381068331151,0.409447260124585,-0.666199965342534,0.635256838616381,-2.32417420050342
1.93012369826616,0.76924423603812,0.409447260124585,-0.666199965342534,-0.698782522478018,0.633865691046387
NA,NA,NA,NA,NA,NA
0.471298265815641,0.76924423603812,-2.32020114070598,2.96761802743493,-0.698782522478018,0.633865691046387
-0.624687694206752,0.76924423603812,0.409447260124585,-0.666199965342534,0.635256838616381,0.633865691046387
-0.114606698249015,0.76924423603812,0.409447260124585,0.545072698916619,-0.698782522478018,0.633865691046387
NA,NA,NA,NA,NA,NA
-0.289897430594217,-0.473381068331151,0.409447260124585,NA,0.635256838616381,0.633865691046387
-1.49312551608575,-1.71600637270042,0.409447260124585,-0.666199965342534,0.635256838616381,-2.32417420050342
1.40127742108019,-1.71600637270042,-2.32020114070598,-0.666199965342534,-0.698782522478018,-0.845154254728517
