"ID_SAEB","ID_REGIAO","ID_UF","ID_MUNICIPIO","ID_AREA","ID_ESCOLA","IN_PUBLICA","ID_LOCALIZACAO","ID_TURMA","ID_SERIE","ID_ALUNO","IN_SITUACAO_CENSO","IN_PREENCHIMENTO_LP","IN_PREENCHIMENTO_MT","IN_PRESENCA_LP","IN_PRESENCA_MT","ID_CADERNO_LP","ID_BLOCO_1_LP","ID_BLOCO_2_LP","ID_CADERNO_MT","ID_BLOCO_1_MT","ID_BLOCO_2_MT","TX_RESP_BLOCO1_LP","TX_RESP_BLOCO2_LP","TX_RESP_BLOCO1_MT","TX_RESP_BLOCO2_MT","IN_PROFICIENCIA_LP","IN_PROFICIENCIA_MT","IN_AMOSTRA","ESTRATO","PESO_ALUNO_LP","PROFICIENCIA_LP","ERRO_PADRAO_LP","PROFICIENCIA_LP_SAEB","ERRO_PADRAO_LP_SAEB","PESO_ALUNO_MT","PROFICIENCIA_MT","ERRO_PADRAO_MT","PROFICIENCIA_MT_SAEB","ERRO_PADRAO_MT_SAEB","IN_PREENCHIMENTO_QUESTIONARIO","IN_INSE","INSE_ALUNO","NU_TIPO_NIVEL_INSE","PESO_ALUNO_INSE","TX_RESP_Q01","TX_RESP_Q02","TX_RESP_Q03","TX_RESP_Q04","TX_RESP_Q05a","TX_RESP_Q05b","TX_RESP_Q05c","TX_RESP_Q06","TX_RESP_Q07a","TX_RESP_Q07b","TX_RESP_Q07c","TX_RESP_Q07d","TX_RESP_Q07e","TX_RESP_Q08","TX_RESP_Q09","TX_RESP_Q10a","TX_RESP_Q10b","TX_RESP_Q10c","TX_RESP_Q10d","TX_RESP_Q10e","TX_RESP_Q10f","TX_RESP_Q11a","TX_RESP_Q11b","TX_RESP_Q11c","TX_RESP_Q12a","TX_RESP_Q12b","TX_RESP_Q12c","TX_RESP_Q12d","TX_RESP_Q12e","TX_RESP_Q12f","TX_RESP_Q12g","TX_RESP_Q13a","TX_RESP_Q13b","TX_RESP_Q13c","TX_RESP_Q13d","TX_RESP_Q13e","TX_RESP_Q13f","TX_RESP_Q13g","TX_RESP_Q13h","TX_RESP_Q13i","TX_RESP_Q14","TX_RESP_Q15a","TX_RESP_Q15b","TX_RESP_Q16","TX_RESP_Q17","TX_RESP_Q18","TX_RESP_Q19","TX_RESP_Q20","TX_RESP_Q21a","TX_RESP_Q21b","TX_RESP_Q21c","TX_RESP_Q21d","TX_RESP_Q21e","TX_RESP_Q22a","TX_RESP_Q22b","TX_RESP_Q22c","TX_RESP_Q22d","TX_RESP_Q22e","TX_RESP_Q22f","TX_RESP_Q22g","TX_RESP_Q22h","TX_RESP_Q23a","TX_RESP_Q23b","TX_RESP_Q23c","TX_RESP_Q23d","TX_RESP_Q23e","TX_RESP_Q23f","TX_RESP_Q23g","TX_RESP_Q23h","TX_RESP_Q23i","TX_RESP_Q24","TX_RESP_Q25","TX_RESP_Q10a_num","TX_RESP_Q10b_num","TX_RESP_Q10c_num","TX_RESP_Q10d_num","TX_RESP_Q10e_num","TX_RESP_Q10f_num","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q21c_num","TX_RESP_Q21d_num","TX_RESP_Q21e_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q22g_num","TX_RESP_Q22h_num","TX_RESP_Q23a_num","TX_RESP_Q23b_num","TX_RESP_Q23c_num","TX_RESP_Q23d_num","TX_RESP_Q23e_num","TX_RESP_Q23f_num","TX_RESP_Q23g_num","TX_RESP_Q23h_num","TX_RESP_Q23i_num","TX_RESP_Q19_num","TX_RESP_Q20_num","Q01_masculino","Q01_feminino","Q04_Branca","Q04_Preta","Q04_Parda","Q04_Amarela","Q04_Indigena"
2023,3,31,6324950,2,61449672,1,1,1566258,12,52587639,1,1,1,1,1,15,1,4,15,1,4,"AEDCDCCDCAABC","BABEDECDBDAED","DCCBEBDBADBDD","ECBBCDACBADBA",1,1,0,"63249502112",0.8333333333,"1.096287",0.347922,310.383127,19.168193,0.8333333333,0.770455,0.463388,293.026904,25.899834,1,1,4.65,4,1,"A","C","A","A","A","A","A","A","B","A","A","A","A","D","D","C","C","C","C","C","C","B","B","B","B","B","C","A","B","A","C","B","B","B","B","A","A","B","B","B","A","A","A","A","A","C","A","A","B","D","B","A","C","A","A","A","A","C","C","A","A","A","A","A","A","A","A","A","A","A","C","A",3,3,3,3,3,3,2,4,2,1,3,4,4,4,4,2,2,4,4,4,4,4,4,4,4,4,4,4,1,1,1,0,1,0,0,0,0
2023,3,31,6324950,2,61449672,1,1,1566258,12,52587640,1,1,1,1,1,19,5,1,19,5,1,"EABCDCDBCEECA","EEBCDCCACAAEC","BDDACAAACECCD","ABDACCACADEDB",1,1,0,"63249502112",0.8333333333,"1.367628",0.349407,325.332216,19.250007,0.8333333333,0.173365,0.569725,259.654154,31.843257,1,1,4.61,4,1,"B","B","A","C","A","A","A","C","B","A","A","A","B","B","F","B","C","C","B","C","B","B","B","B","C","B","D","B","B","A","D","A","B","B","B","B","A","B","B","A","A","A","A","A","B","A","A","A","A","A","D","D","D","A","B","B","B","C","C","B","A","B","C","B","B","C","B","B","B","A","C","A",2,3,3,2,3,2,1,1,4,4,4,4,3,3,3,2,2,3,4,3,2,3,3,2,3,3,3,4,1,1,0,1,0,0,1,0,0
2023,3,31,6324950,2,61449672,1,1,1566258,12,52587641,1,1,1,1,1,20,6,2,20,6,2,"ECBBBAABDBECA","AEAACCBCDECAB","EEEEADAAAAEBB","AEDEBEACCEECD",1,1,0,"63249502112",0.8333333333,"0.664435",0.356091,286.590949,19.618251,0.8333333333,0.849557,0.55921,297.448099,31.255549,1,1,6.03,7,1,"A","B","A","B","A","B","B","D","B","B","A","A","B","D","E","B","A","C","B","C","B","B","B","B","B","B","D","B","D","B","D","B","B","B","B","B","B","B","B","B","A","A","A","I","B","A","A","A","C","D","D","D","D","B","B","C","C","C","D","B","D","C","C","C","C","C","A","B","A","A","C","A",2,1,3,2,3,2,3,4,4,4,4,3,3,2,2,2,1,3,1,2,2,2,2,2,4,3,4,4,1,1,1,0,0,1,0,0,0
2023,3,31,6324950,2,61449672,1,1,1566258,12,52587642,1,1,1,1,1,17,3,6,17,3,6,"BD*EDEDCBCDBC","ECEBCADBDBECA","BBDACBCCADDBB","BBCDAECABACCA",1,1,0,"63249502112",0.8333333333,"1.617836",0.372355,339.117016,20.514289,0.8333333333,0.174654,0.704249,259.7262,39.362116,1,0,NA,1,NA,"A","C","A","A","A","A","B","D","B","B","A","A","B","B","D","B","A","B","A","C","A","B","B","B",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","C","B","B","B","B","B","A","A","B","B","A","B","B","B","A","B","B","D","A",2,1,2,1,3,1,NA,NA,NA,NA,NA,2,3,3,3,3,3,4,4,3,3,4,3,3,3,4,3,3,NA,NA,1,0,1,0,0,0,0
2023,3,31,6324950,2,61449672,1,1,1566258,12,52587643,1,1,1,1,1,12,5,7,12,5,7,"EADCDBCDBCECA","CDAAAEDABEBCA","BDDBAABDDCEDC","DCACECCBCDBAA",1,1,0,"63249502112",0.8333333333,"0.253795",0.431629,263.96741,23.779893,0.8333333333,0.614786,0.453553,284.326202,25.350133,1,1,6.19,7,1,"B","B","A","A","A","A","A","C","B","B",".",".","B","A","D","B","C","C","C","C","C","B","B","B","B","C","D","C","D","B","D","B","B","B","B","B","B","B","B","B","A","B","A","D","B","A","A","A","C","C","C","D","B","A","A","A","B","B","B","A","B","B","B","B","B","B","B","B","B","B","C","A",2,3,3,3,3,3,3,3,3,4,2,4,4,4,3,3,3,4,3,3,3,3,3,3,3,3,3,3,1,1,0,1,1,0,0,0,0
2023,3,31,6324950,2,61449672,1,1,1566258,12,52587644,1,1,1,1,1,21,7,3,21,7,3,"CDBAABACBCAAB","BCEADBDDBCDBE","BBADEEBDDCAEA","BDCAEBCCDBACC",1,1,0,"63249502112",0.8333333333,"0.256213",0.397518,264.100626,21.900603,0.8333333333,-0.000882,0.719934,249.915084,40.238787,1,1,4.99,4,1,"A","B","A","C","A","A","A","B",".","B",".",".","B","F","F","A","B","B","B","C","B","B","B","B","B",".","C","C","B","B","D","B","A","B","A","A","B","B","B","B","A","B",".","D","A","A","A","A","B","B","B","D","C","B","B","B","A","A","A","C","A","B","B","B","B","C","C","B","B","B","D","A",1,2,2,2,3,2,2,2,2,4,3,3,3,3,4,4,4,2,4,3,3,3,3,2,2,3,3,3,1,1,1,0,0,0,1,0,0
2023,3,31,6324950,2,61449672,1,1,1566258,12,52587645,1,1,1,1,1,1,1,2,1,1,2,"AEDCBCBACAEDE","CAAECAACBACEB","DEDDCCADADCED","BADBCACCCBEBB",1,1,0,"63249502112",0.8333333333,"1.003636",0.364689,305.278672,20.091943,0.8333333333,0.291204,0.451181,266.24045,25.217556,1,0,NA,1,NA,"A","C","A","C","A","A","A","C","B","B","A","A","B","E","E","B","A","C","C","C","A","B","B","B",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","B","B","D","D","D","D","B","C","B","C","B","C","C","C","B","B","B","C","A",2,1,3,3,3,1,NA,NA,NA,NA,NA,3,3,1,1,1,1,3,2,3,2,3,2,2,2,3,3,3,NA,NA,1,0,0,0,1,0,0
2023,3,31,6324950,2,61449672,1,1,1566258,12,52587646,1,1,1,1,1,2,2,3,2,2,3,"AECDBDADACADB","AAABDBDABAEBA","BCDCDEACCEECC","CBEBEAADBAABC",1,1,0,"63249502112",0.8333333333,"-0.222324",0.455957,237.736413,25.120204,0.8333333333,0.163419,0.485213,259.098249,27.119684,1,1,6.43,7,1,"A","C","A","C","A","A","A","B","B","B","A","A","A","E","E","C","C","C","C","C","C","B","B","B","C","C","D","C","D","B","D","B","B","B","B","B","A","B","B","B","A","A","A","A","A","C","A","A","C","D","B","A","D","A","A","A","A","A","B","A","A","A","A","A","A","A","A","A","A","A","C","A",3,3,3,3,3,3,3,4,2,1,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,1,1,1,0,0,0,1,0,0
2023,3,31,6324950,2,61449672,1,1,1566258,12,52589925,1,1,1,1,1,18,4,7,18,4,7,"DAEEDBCCDCADE","CDAAABBCBDCCD","ABCCBCCCCBDEC","DDDBBCCDABDAA",1,1,0,"63249502112",0.8333333333,"0.599077",0.348652,282.990157,19.208411,0.8333333333,-0.206497,0.593305,238.422783,33.161198,1,1,6.29,7,1,"A","D","A","B","A","A","A","C","B","B","A","A",".","F","F","B","A","C","C","C","C","B","B","B","B","C","D","C","B","C","D","B","B","B","B","B","B","B","B","B","B","A","A","D","B","A","A","A","B","D","B","D","D","A","B","B","A","C","A","A","A","B","B","B","B","C","B","A","B","B","C","A",2,1,3,3,3,3,2,4,2,4,4,4,3,3,4,2,4,4,4,3,3,3,3,2,3,4,3,3,1,1,1,0,0,1,0,0,0
2023,3,31,6324950,2,61449672,1,1,1566258,12,52589926,1,1,1,1,1,14,7,2,14,7,2,"CDCAABBDCDDCD","CEBACEDCBCEBB","ECACBCDCCDBEA","ACDCDBACBEAAD",1,1,0,"63249502112",0.8333333333,"0.925232",0.367276,300.959132,20.23447,0.8333333333,0.272272,0.486915,265.182297,27.214813,1,1,4.88,4,1,"B","C","A","A","A","A","A","B","B","A","A","A","B","D","F","B","B","B","B","C","A","B","B","B","B","B","C","B","B","B","D","B","B","B","A","A","B","B","B","A","A","B",".","A","A","A","A","A","B","B","D","D","B","A","A","B","C","C","C","A","A","B","B","B","B","B","C","C","A","A","C","A",2,2,2,2,3,1,2,2,4,4,2,4,4,3,2,2,2,4,4,3,3,3,3,3,2,2,4,4,1,1,0,1,1,0,0,0,0
