"PROFICIENCIA_MT_SAEB","TX_RESP_Q21a_num","TX_RESP_Q22d_num","TX_RESP_Q22f_num","TX_RESP_Q22g_num","TX_RESP_Q23a_num","TX_RESP_Q23b_num","TX_RESP_Q23d_num","TX_RESP_Q23e_num","TX_RESP_Q23f_num","TX_RESP_Q23i_num","TX_RESP_Q19_num"
-0.804398193405283,0.582575265003535,-0.559680274024751,-1.31132632078241,-0.408248290463863,-0.788810637746615,-0.582575265003535,-1.292837411057,0.935414346693485,1.03940622318882,0.683130051063974,1.08012344973464
2.19246407161269,0.582575265003535,-0.559680274024751,-0.393397896234721,0.816496580927726,1.18321595661992,1.60208197875972,0.718243006142779,0,1.03940622318882,0.683130051063974,-0.540061724867322
0.0653433327305689,-0.509753356878094,0.639634598885429,0.524530528312962,-0.408248290463863,-0.788810637746615,-0.582575265003535,-1.292837411057,0,-0.159908649721357,0.683130051063974,1.08012344973464
-0.611106062648371,-0.509753356878094,-1.75899514693493,-1.31132632078241,0.816496580927726,1.18321595661992,1.60208197875972,0.718243006142779,-1.87082869338697,-2.55853839554172,0.683130051063974,-0.540061724867322
0.674332943308996,1.67490388688516,0.639634598885429,0.524530528312962,0.816496580927726,1.18321595661992,1.60208197875972,0.718243006142779,0.935414346693485,1.03940622318882,0.683130051063974,-0.540061724867322
0.249717632225685,-0.509753356878094,1.83894947179561,NA,-0.408248290463863,1.18321595661992,-0.582575265003535,0.718243006142779,0,-0.159908649721357,0.683130051063974,-0.540061724867322
-0.567721063881035,-0.509753356878094,-0.559680274024751,-1.31132632078241,-0.408248290463863,-0.788810637746615,-0.582575265003535,0.718243006142779,-0.935414346693485,-0.159908649721357,-1.36626010212795,-0.540061724867322
0.397433331990469,1.67490388688516,-0.559680274024751,-0.393397896234721,-0.408248290463863,1.18321595661992,1.60208197875972,0.718243006142779,0,-0.159908649721357,-1.36626010212795,-0.540061724867322
-0.437627589331594,-0.509753356878094,-0.559680274024751,1.44245895286065,0.816496580927726,-0.788810637746615,-0.582575265003535,-1.292837411057,-0.935414346693485,-0.159908649721357,-1.36626010212795,-0.540061724867322
-0.262939125945351,-0.509753356878094,0.639634598885429,-0.393397896234721,-0.408248290463863,-0.788810637746615,-0.582575265003535,0.718243006142779,0,-0.159908649721357,0.683130051063974,-0.540061724867322
-1.41380776674339,-0.509753356878094,-0.559680274024751,-0.393397896234721,-2.85773803324704,-0.788810637746615,-0.582575265003535,NA,-1.87082869338697,-1.35922352263154,-1.36626010212795,1.08012344973464
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.0777724744318477,-1.60208197875972,1.83894947179561,1.44245895286065,0.816496580927726,1.18321595661992,-0.582575265003535,0.718243006142779,0.935414346693485,1.03940622318882,0.683130051063974,2.70030862433661
0.190042258706982,-0.509753356878094,-0.559680274024751,-0.393397896234721,0.816496580927726,-0.788810637746615,-0.582575265003535,-1.292837411057,0.935414346693485,-0.159908649721357,0.683130051063974,-0.540061724867322
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.34405442859034,-0.509753356878094,-0.559680274024751,0.524530528312962,-0.408248290463863,-0.788810637746615,-0.582575265003535,-1.292837411057,0.935414346693485,-0.159908649721357,-1.36626010212795,-0.540061724867322
1.75009313440184,1.67490388688516,0.639634598885429,1.44245895286065,0.816496580927726,-0.788810637746615,-0.582575265003535,0.718243006142779,0.935414346693485,1.03940622318882,0.683130051063974,-0.540061724867322
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
