"PROFICIENCIA_LP_SAEB","TX_RESP_Q10c_num","TX_RESP_Q10f_num","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q21c_num","TX_RESP_Q21d_num","TX_RESP_Q21e_num","TX_RESP_Q22c_num","TX_RESP_Q22e_num","TX_RESP_Q23e_num","TX_RESP_Q23f_num","TX_RESP_Q19_num"
0.96963716803344,0.393397896234721,-1.82179947411998,0.582575265003535,0.696040264416823,0.970362823909213,-1.04443575539941,0.865359998074374,-0.637022057270606,-0.816496580927726,0.935414346693485,1.03940622318882,1.08012344973464
1.31557548676332,0.393397896234721,-1.82179947411998,0.582575265003535,-0.928053685889097,-0.627881827235373,-1.04443575539941,0.865359998074374,0.318511028635303,-0.816496580927726,0,1.03940622318882,-0.540061724867322
-1.02569792200595,-2.36038737740833,0.862957645635778,-0.509753356878094,-0.928053685889097,0.970362823909213,0.949487050363096,-0.34614399922975,1.27404411454121,0.408248290463863,0,-0.159908649721357,1.08012344973464
-1.07978984483518,0.393397896234721,0.862957645635778,-0.509753356878094,-0.116006710736137,-1.42700415280767,-1.04443575539941,0.865359998074374,1.27404411454121,1.63299316185545,-1.87082869338697,-2.55853839554172,-0.540061724867322
0.158142869741088,0.393397896234721,0.862957645635778,1.67490388688516,1.50808723956978,0.970362823909213,-1.04443575539941,0.865359998074374,0.318511028635303,0.408248290463863,0.935414346693485,1.03940622318882,-0.540061724867322
0.0649177044432566,0.393397896234721,-0.479420914242099,-0.509753356878094,-0.928053685889097,-1.42700415280767,0.949487050363096,-1.55764799653387,-1.59255514317652,1.63299316185545,0,-0.159908649721357,-0.540061724867322
-0.240891152734899,-2.36038737740833,-0.479420914242099,-0.509753356878094,-0.116006710736137,0.970362823909213,0.949487050363096,-1.55764799653387,0.318511028635303,0.408248290463863,-0.935414346693485,-0.159908649721357,-0.540061724867322
1.28784240011671,0.393397896234721,-0.479420914242099,1.67490388688516,1.50808723956978,0.970362823909213,-0.379794820145238,-0.34614399922975,-0.637022057270606,-0.816496580927726,0,-0.159908649721357,-0.540061724867322
-0.572819891166793,0.393397896234721,-0.479420914242099,-0.509753356878094,-0.928053685889097,-1.42700415280767,0.949487050363096,-0.34614399922975,0.318511028635303,0.408248290463863,-0.935414346693485,-0.159908649721357,-0.540061724867322
0.181506390109227,0.393397896234721,-0.479420914242099,-0.509753356878094,0.696040264416823,0.17124049833692,-1.04443575539941,0.865359998074374,0.318511028635303,-0.816496580927726,0,-0.159908649721357,-0.540061724867322
-1.31771709443593,NA,NA,-0.509753356878094,NA,NA,NA,NA,-1.59255514317652,-0.816496580927726,-1.87082869338697,-1.35922352263154,1.08012344973464
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.69534971482172,0.393397896234721,0.862957645635778,-1.60208197875972,-0.116006710736137,0.17124049833692,0.949487050363096,-1.55764799653387,1.27404411454121,1.63299316185545,0.935414346693485,1.03940622318882,2.70030862433661
-0.00323203764658709,0.393397896234721,0.862957645635778,-0.509753356878094,-0.928053685889097,-0.627881827235373,0.949487050363096,-0.34614399922975,0.318511028635303,-0.816496580927726,0.935414346693485,-0.159908649721357,-0.540061724867322
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.490589917398344,0.393397896234721,0.862957645635778,-0.509753356878094,-0.928053685889097,-0.627881827235373,0.949487050363096,0.865359998074374,-1.59255514317652,-0.816496580927726,0.935414346693485,-0.159908649721357,-0.540061724867322
1.46728572104167,0.393397896234721,0.862957645635778,1.67490388688516,1.50808723956978,0.970362823909213,-1.04443575539941,0.865359998074374,0.318511028635303,-0.816496580927726,0.935414346693485,1.03940622318882,-0.540061724867322
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
