"PROFICIENCIA_MT_SAEB","TX_RESP_Q21c_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q22h_num"
1.09335069155353,-0.131855019793737,-1.48647097502641,-1.20761472884912,-1.26131244777378,0.177093216043017,-0.0301267993977524,-1.12964592923127
0.687904398060565,-1.28558644298893,NA,NA,NA,NA,-0.0301267993977524,NA
-0.86018676542644,-0.131855019793737,0.891882585015845,-1.20761472884912,0,0.177093216043017,-1.14481837711458,-0.0305309710603045
-0.702894409758203,-1.28558644298893,-1.48647097502641,0,0,0.177093216043017,-0.0301267993977524,-1.12964592923127
-1.05091843230918,1.02187640340146,0.891882585015845,1.20761472884912,1.26131244777378,1.23965251230112,1.08456477831908,1.06858398711066
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
-0.0349464053666918,1.02187640340146,-0.297294195005282,-1.20761472884912,0,0.177093216043017,-0.0301267993977524,-0.0305309710603045
0.0993637960359409,1.02187640340146,-0.297294195005282,1.20761472884912,1.26131244777378,1.23965251230112,1.08456477831908,-0.0305309710603045
-0.366344599221369,-1.28558644298893,0.891882585015845,1.20761472884912,1.26131244777378,-0.885466080215086,1.08456477831908,1.06858398711066
-0.491378582481272,-2.43931786618413,0.891882585015845,0,0,0.177093216043017,1.08456477831908,1.06858398711066
0.258739055409544,-1.28558644298893,-2.67564775504753,-1.20761472884912,-1.26131244777378,-0.885466080215086,-2.25950995483141,-1.12964592923127
0.556860568377708,-0.131855019793737,-0.297294195005282,0,-1.26131244777378,-1.94802537647319,-1.14481837711458,-1.12964592923127
-0.471629002551013,-1.28558644298893,-0.297294195005282,0,0,0.177093216043017,-0.0301267993977524,-0.0305309710603045
1.00835004588714,1.02187640340146,-1.48647097502641,-1.20761472884912,-1.26131244777378,-0.885466080215086,-0.0301267993977524,-1.12964592923127
-1.32868487737119,NA,0.891882585015845,1.20761472884912,1.26131244777378,1.23965251230112,1.08456477831908,1.06858398711066
2.0587659497448,1.02187640340146,0.891882585015845,0,0,-0.885466080215086,-0.0301267993977524,1.06858398711066
NA,NA,NA,NA,NA,NA,NA,NA
-1.26422570001992,NA,0.891882585015845,1.20761472884912,1.26131244777378,1.23965251230112,1.08456477831908,1.06858398711066
-0.669216166703434,-0.131855019793737,-0.297294195005282,1.20761472884912,0,0.177093216043017,-0.0301267993977524,-1.12964592923127
-0.376740428466073,-1.28558644298893,0.891882585015845,-1.20761472884912,0,-0.885466080215086,-1.14481837711458,-0.0305309710603045
2.32408743685879,1.02187640340146,-1.48647097502641,0,-1.26131244777378,0.177093216043017,1.08456477831908,-1.12964592923127
0.156047985819658,-0.131855019793737,0.891882585015845,1.20761472884912,1.26131244777378,1.23965251230112,1.08456477831908,1.06858398711066
-1.73072596127972,-0.131855019793737,0.891882585015845,1.20761472884912,0,-0.885466080215086,-0.0301267993977524,-0.0305309710603045
0.104449116126918,1.02187640340146,0.891882585015845,1.20761472884912,0,1.23965251230112,1.08456477831908,-0.0305309710603045
0.422452824590076,-0.131855019793737,0.891882585015845,-1.20761472884912,-1.26131244777378,0.177093216043017,-0.0301267993977524,-0.0305309710603045
-1.06070628913449,-1.28558644298893,0.891882585015845,0,1.26131244777378,0.177093216043017,1.08456477831908,1.06858398711066
NA,NA,NA,NA,NA,NA,NA,NA
0.867148087769278,1.02187640340146,-0.297294195005282,1.20761472884912,1.26131244777378,-1.94802537647319,-1.14481837711458,1.06858398711066
1.38796439413579,1.02187640340146,-1.48647097502641,-1.20761472884912,0,-0.885466080215086,-0.0301267993977524,1.06858398711066
-0.758172494055369,-0.131855019793737,-0.297294195005282,1.20761472884912,1.26131244777378,1.23965251230112,1.08456477831908,1.06858398711066
0.422232649179055,1.02187640340146,-0.297294195005282,0,-1.26131244777378,-0.885466080215086,-1.14481837711458,-0.0305309710603045
0.015486544092693,-1.28558644298893,0.891882585015845,0,-1.26131244777378,-0.885466080215086,-0.0301267993977524,-1.12964592923127
NA,NA,NA,NA,NA,NA,NA,NA
-0.151966469218783,-0.131855019793737,-0.297294195005282,-1.20761472884912,-1.26131244777378,-1.94802537647319,-1.14481837711458,-1.12964592923127
NA,NA,NA,NA,NA,NA,NA,NA
-0.39710048764159,1.02187640340146,0.891882585015845,0,1.26131244777378,1.23965251230112,1.08456477831908,1.06858398711066
NA,NA,NA,NA,NA,NA,NA,NA
-0.564798699857992,-0.131855019793737,-0.297294195005282,-1.20761472884912,0,1.23965251230112,-0.0301267993977524,1.06858398711066
NA,NA,NA,NA,NA,NA,NA,NA
1.96844980365532,-0.131855019793737,-1.48647097502641,-1.20761472884912,-1.26131244777378,0.177093216043017,-1.14481837711458,-1.12964592923127
1.31988607647136,1.02187640340146,-0.297294195005282,0,-1.26131244777378,-0.885466080215086,-2.25950995483141,-2.22876088740224
-1.33189871765967,-0.131855019793737,0.891882585015845,1.20761472884912,1.26131244777378,1.23965251230112,1.08456477831908,1.06858398711066
-0.783207559645453,1.02187640340146,-0.297294195005282,0,0,0.177093216043017,-0.0301267993977524,-0.0305309710603045
-0.355797375600315,1.02187640340146,0.891882585015845,-1.20761472884912,0,0.177093216043017,-1.14481837711458,-1.12964592923127
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
