"PROFICIENCIA_LP_SAEB","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q23e_num","TX_RESP_Q23h_num"
-0.714470797474054,-1.48647097502641,-1.20761472884912,0.177093216043017,-0.0301267993977524,0.324687059715949,-0.520832658695125
-0.0166182506323275,NA,NA,NA,-0.0301267993977524,-0.974061179147846,-0.520832658695125
0.355232064850126,0.891882585015845,-1.20761472884912,0.177093216043017,-1.14481837711458,-2.27280941801164,-0.520832658695125
0.655883858332661,-1.48647097502641,0,0.177093216043017,-0.0301267993977524,-0.974061179147846,1.2310590114612
-1.2181811470651,0.891882585015845,1.20761472884912,1.23965251230112,1.08456477831908,1.62343529857974,1.2310590114612
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
0.274736360453751,-0.297294195005282,-1.20761472884912,0.177093216043017,-0.0301267993977524,0.324687059715949,-0.520832658695125
-0.503231030079507,-0.297294195005282,1.20761472884912,1.23965251230112,1.08456477831908,1.62343529857974,1.2310590114612
0.676416273565627,0.891882585015845,1.20761472884912,-0.885466080215086,1.08456477831908,0.324687059715949,-0.520832658695125
-1.05553937285653,0.891882585015845,0,0.177093216043017,1.08456477831908,0.324687059715949,-0.520832658695125
0.903928428396126,-2.67564775504753,-1.20761472884912,-0.885466080215086,-2.25950995483141,0.324687059715949,-0.520832658695125
-0.377430908833964,-0.297294195005282,0,-1.94802537647319,-1.14481837711458,0.324687059715949,-0.520832658695125
-0.378565277216779,-0.297294195005282,0,0.177093216043017,-0.0301267993977524,0.324687059715949,-0.520832658695125
1.12179630562426,-1.48647097502641,-1.20761472884912,-0.885466080215086,-0.0301267993977524,-0.974061179147846,-0.520832658695125
-0.968085894371676,0.891882585015845,1.20761472884912,1.23965251230112,1.08456477831908,0.324687059715949,-0.520832658695125
2.41548328342613,0.891882585015845,0,-0.885466080215086,-0.0301267993977524,0.324687059715949,1.2310590114612
NA,NA,NA,NA,NA,NA,NA
-0.89346479213092,0.891882585015845,1.20761472884912,1.23965251230112,1.08456477831908,0.324687059715949,-0.520832658695125
-0.750476006368491,-0.297294195005282,1.20761472884912,0.177093216043017,-0.0301267993977524,1.62343529857974,-0.520832658695125
0.488536675087122,0.891882585015845,-1.20761472884912,-0.885466080215086,-1.14481837711458,0.324687059715949,-0.520832658695125
1.1140768101261,-1.48647097502641,0,0.177093216043017,1.08456477831908,-0.974061179147846,1.2310590114612
0.0314350903751565,0.891882585015845,1.20761472884912,1.23965251230112,1.08456477831908,1.62343529857974,1.2310590114612
-1.46201787068599,0.891882585015845,1.20761472884912,-0.885466080215086,-0.0301267993977524,0.324687059715949,1.2310590114612
-0.18570895639119,0.891882585015845,1.20761472884912,1.23965251230112,1.08456477831908,-0.974061179147846,-0.520832658695125
-1.25438495358591,0.891882585015845,-1.20761472884912,0.177093216043017,-0.0301267993977524,-0.974061179147846,-0.520832658695125
-0.531756298262125,0.891882585015845,0,0.177093216043017,1.08456477831908,NA,-0.520832658695125
NA,NA,NA,NA,NA,NA,NA
0.86342053354006,-0.297294195005282,1.20761472884912,-1.94802537647319,-1.14481837711458,-0.974061179147846,1.2310590114612
0.900888734418406,-1.48647097502641,-1.20761472884912,-0.885466080215086,-0.0301267993977524,0.324687059715949,1.2310590114612
-1.04533407136154,-0.297294195005282,1.20761472884912,1.23965251230112,1.08456477831908,-0.974061179147846,-2.27272432885145
0.223719107364342,-0.297294195005282,0,-0.885466080215086,-1.14481837711458,0.324687059715949,1.2310590114612
0.337545819155738,0.891882585015845,0,-0.885466080215086,-0.0301267993977524,0.324687059715949,-0.520832658695125
NA,NA,NA,NA,NA,NA,NA
-1.47986790785403,-0.297294195005282,-1.20761472884912,-1.94802537647319,-1.14481837711458,1.62343529857974,-0.520832658695125
NA,NA,NA,NA,NA,NA,NA
0.497051676077013,0.891882585015845,0,1.23965251230112,1.08456477831908,-2.27280941801164,1.2310590114612
NA,NA,NA,NA,NA,NA,NA
1.67379137444362,-0.297294195005282,-1.20761472884912,1.23965251230112,-0.0301267993977524,0.324687059715949,1.2310590114612
NA,NA,NA,NA,NA,NA,NA
0.821328800778464,-1.48647097502641,-1.20761472884912,0.177093216043017,-1.14481837711458,0.324687059715949,-2.27272432885145
1.97320845078481,-0.297294195005282,0,-0.885466080215086,-2.25950995483141,-0.974061179147846,1.2310590114612
-0.583115517620893,0.891882585015845,1.20761472884912,1.23965251230112,1.08456477831908,0.324687059715949,-0.520832658695125
-1.57148214319735,-0.297294195005282,0,0.177093216043017,-0.0301267993977524,0.324687059715949,-0.520832658695125
-0.33874845081115,0.891882585015845,-1.20761472884912,0.177093216043017,-1.14481837711458,-0.974061179147846,-0.520832658695125
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
