"PROFICIENCIA_MT_SAEB","TX_RESP_Q21a_num"
-0.0310924499101163,0.754543399051211
NA,NA
NA,NA
-0.61812237640897,-0.37249610839237
1.59118970784489,0.754543399051211
NA,NA
0.18420535103661,0.754543399051211
0.583180894197097,-1.49953561583595
NA,NA
NA,NA
0.723222898668043,-0.37249610839237
-1.07384638431762,-1.49953561583595
NA,NA
-0.748783974473512,-0.37249610839237
-0.907162976862983,0.754543399051211
-0.027327082993196,NA
0.633548608631282,-0.37249610839237
0.0116586905762039,0.754543399051211
0.167509425237442,1.88158290649479
-1.42907398815532,-1.49953561583595
NA,NA
-0.581818008008426,-1.49953561583595
1.00681482504894,1.88158290649479
NA,NA
-0.906086975521748,-1.49953561583595
-1.38495505135569,-1.49953561583595
NA,NA
-1.27524852744465,-1.49953561583595
1.67531894855668,0.754543399051211
0.275573554231549,1.88158290649479
2.08830766592852,0.754543399051211
-0.395159152489668,0.754543399051211
-0.432866938252497,-0.37249610839237
NA,NA
-0.562797123743935,-1.49953561583595
-0.961458431616346,-0.37249610839237
NA,NA
-1.51486938689762,0.754543399051211
2.38985767958703,0.754543399051211
2.68268346530019,0.754543399051211
-1.91576326999761,-0.37249610839237
-0.408164969105343,0.754543399051211
0.347936675868734,-0.37249610839237
-0.0995133040761892,-0.37249610839237
-0.294822476225824,0.754543399051211
0.941688020299749,0.754543399051211
0.139431582194874,-0.37249610839237
NA,NA
1.2852009996827,0.754543399051211
-0.256297461397252,0.754543399051211
-1.03966501153845,-0.37249610839237
0.806332900227375,0.754543399051211
-1.55371390458318,-1.49953561583595
-0.0969110777907175,0.754543399051211
-0.194516153442036,-1.49953561583595
0.484767825441672,0.754543399051211
0.447219791107337,0.754543399051211
-0.542809794123032,1.88158290649479
-1.36702337278679,-1.49953561583595
0.990372380334965,-1.49953561583595
1.80854580543877,-0.37249610839237
1.40383111603065,0.754543399051211
-1.72318173006778,-1.49953561583595
0.906381773533245,0.754543399051211
1.2646472764861,-0.37249610839237
-0.547806945416959,0.754543399051211
0.542289985042552,0.754543399051211
-0.848455236314661,-0.37249610839237
NA,NA
NA,NA
-0.357138477857721,-0.37249610839237
-0.440950861307676,-0.37249610839237
1.69338926103565,0.754543399051211
0.932620502762461,-0.37249610839237
0.657318454294802,0.754543399051211
0.737321889372037,0.754543399051211
1.54753946657152,-0.37249610839237
1.30961117385777,-0.37249610839237
0.0834435607022933,-0.37249610839237
-1.28828736675692,0.754543399051211
-1.02044870755373,-0.37249610839237
0.70557902305712,0.754543399051211
NA,NA
NA,NA
0.561799383175546,0.754543399051211
0.100389022815317,-0.37249610839237
0.351414239827681,-0.37249610839237
-1.14664652520345,-0.37249610839237
1.70619044559084,-1.49953561583595
-0.792718073933511,0.754543399051211
-0.873817328694211,-0.37249610839237
0.547767713419534,-0.37249610839237
-0.958824529053244,-1.49953561583595
0.0394870209263,-1.49953561583595
0.669006670040833,-1.49953561583595
-0.229554391971411,0.754543399051211
-1.18990202950778,-0.37249610839237
-1.72806667978173,NA
-0.154463614493038,NA
0.441471408898076,0.754543399051211
0.885738265451284,0.754543399051211
-1.17259083748682,-0.37249610839237
1.38251428036194,-0.37249610839237
-0.401228360353491,-1.49953561583595
-0.909377056545909,0.754543399051211
NA,NA
NA,NA
0.067220275200737,0.754543399051211
-0.531331501627782,1.88158290649479
0.86030885212375,1.88158290649479
0.866717381186793,1.88158290649479
-1.51677055409004,-1.49953561583595
2.33866746851819,1.88158290649479
-0.583773315415859,-0.37249610839237
-0.327251874481855,-0.37249610839237
-0.295099720424587,0.754543399051211
NA,NA
0.418551791375503,0.754543399051211
NA,NA
NA,NA
-1.09378883330654,-1.49953561583595
0.362818597387076,1.88158290649479
-0.563083603904334,0.754543399051211
0.0141394556986824,-1.49953561583595
-1.15155523803098,-0.37249610839237
-1.64734898125709,-1.49953561583595
NA,NA
0.396784779346555,0.754543399051211
-0.163597130180734,0.754543399051211
0.758700778419824,-0.37249610839237
-0.0860533190861735,-0.37249610839237
-0.0930348320914006,-0.37249610839237
0.117521967863127,-0.37249610839237
-0.353502485267854,0.754543399051211
1.67429311903773,-0.37249610839237
-1.46996622010744,-0.37249610839237
0.0994727729025765,-1.49953561583595
NA,NA
0.609376065591897,-0.37249610839237
-0.265910231370431,0.754543399051211
-1.28321625690575,0.754543399051211
0.0296960039799705,-0.37249610839237
-1.02109959482449,-1.49953561583595
0.501123130865431,0.754543399051211
