"PROFICIENCIA_MT_SAEB","TX_RESP_Q22a_num"
NA,NA
2.58081458653065,1.01141192983688
NA,NA
0.759393422521017,1.01141192983688
-1.05124867920005,-2.6296710175759
NA,NA
-0.983354261399893,-1.41597670177164
-1.47732836903926,-0.202282385967376
1.01161982554683,1.01141192983688
-1.657457672462,-0.202282385967376
0.108091057281954,-2.6296710175759
NA,NA
-0.324646439719196,-1.41597670177164
0.320370593450338,1.01141192983688
0.576137492375074,-0.202282385967376
-0.0866902229419184,-1.41597670177164
0.324765532019885,1.01141192983688
NA,NA
1.86274590571918,1.01141192983688
-1.4453650187563,1.01141192983688
-1.23541910090608,1.01141192983688
1.06740416899932,-0.202282385967376
-1.45015244871474,1.01141192983688
0.537517672534714,-0.202282385967376
0.886190832641218,-0.202282385967376
-0.0432696209835207,1.01141192983688
1.47330083949867,1.01141192983688
0.897741525547994,-0.202282385967376
0.545510504569364,1.01141192983688
NA,NA
NA,NA
-0.638995926905391,-1.41597670177164
-0.828972412197611,-0.202282385967376
NA,NA
NA,NA
0.0576895688939537,-0.202282385967376
NA,NA
NA,NA
NA,NA
-0.37445651581477,-0.202282385967376
NA,NA
NA,NA
NA,NA
1.43823085490321,-0.202282385967376
0.848635029439728,-0.202282385967376
NA,NA
-0.126482214302414,1.01141192983688
-1.11899357192142,-0.202282385967376
-0.604203638566459,-0.202282385967376
0.0930198608869495,-0.202282385967376
0.0590579622227445,1.01141192983688
NA,NA
0.264761141791272,-0.202282385967376
0.172230030910993,-0.202282385967376
NA,NA
-0.328012067710489,1.01141192983688
-0.502053598476899,-0.202282385967376
-0.719914934499095,-0.202282385967376
NA,NA
NA,NA
-1.73831658339465,-1.41597670177164
0.850104889627089,1.01141192983688
