"PROFICIENCIA_LP_SAEB","TX_RESP_Q21a_num","TX_RESP_Q23a_num"
NA,NA,NA
1.88659863907592,-0.248564292193846,1.58529846588495
NA,NA,NA
-0.568897572815517,-0.248564292193846,1.58529846588495
-0.610767280687038,-1.292534319408,-1.44118042353178
NA,NA,NA
-0.728496594940404,-0.248564292193846,-1.44118042353178
-0.537752378026178,-0.248564292193846,0.0720590211765885
0.597537230729655,-1.292534319408,-1.44118042353178
1.02703568962875,-0.248564292193846,0.0720590211765885
-0.76354490733964,1.83937576223446,-1.44118042353178
NA,NA,NA
-0.256134236415052,-0.248564292193846,0.0720590211765885
-1.39683845037218,-1.292534319408,0.0720590211765885
-0.40382585766977,0.795405735020307,0.0720590211765885
1.1222605933523,-0.248564292193846,0.0720590211765885
-0.757355891962019,-1.292534319408,0.0720590211765885
NA,NA,NA
1.35138712265246,-0.248564292193846,0.0720590211765885
-1.23428174776288,-1.292534319408,-1.44118042353178
-0.964321156011808,-0.248564292193846,0.0720590211765885
0.721622466405206,-0.248564292193846,-1.44118042353178
-1.03616668143034,1.83937576223446,0.0720590211765885
1.44318887184151,1.83937576223446,0.0720590211765885
1.30174431615015,0.795405735020307,0.0720590211765885
-0.224164860706669,-0.248564292193846,0.0720590211765885
1.45349563057246,-0.248564292193846,0.0720590211765885
-1.75811356490735,-1.292534319408,-2.95441986824014
0.505752059243565,0.795405735020307,1.58529846588495
NA,NA,NA
NA,NA,NA
-0.898914496981012,-0.248564292193846,0.0720590211765885
-1.13276104266363,-1.292534319408,0.0720590211765885
NA,NA,NA
NA,NA,NA
0.298076663602365,-0.248564292193846,0.0720590211765885
NA,NA,NA
NA,NA,NA
NA,NA,NA
1.17590916374107,0.795405735020307,0.0720590211765885
NA,NA,NA
NA,NA,NA
NA,NA,NA
1.08002907382071,-0.248564292193846,0.0720590211765885
1.39363834349506,1.83937576223446,0.0720590211765885
NA,NA,NA
0.300451715917907,0.795405735020307,1.58529846588495
-0.955662740302022,-1.292534319408,0.0720590211765885
0.0981401386218229,0.795405735020307,0.0720590211765885
-0.299247968234513,0.795405735020307,1.58529846588495
0.956579323030952,0.795405735020307,1.58529846588495
NA,NA,NA
1.47484931142366,0.795405735020307,0.0720590211765885
-1.00841353681343,-1.292534319408,0.0720590211765885
NA,NA,NA
-0.273681198716813,0.795405735020307,0.0720590211765885
0.152879299825795,-0.248564292193846,0.0720590211765885
-1.05637068635022,-0.248564292193846,-1.44118042353178
NA,NA,NA
NA,NA,NA
-1.27224316337262,-1.292534319408,0.0720590211765885
-0.203219638650215,1.83937576223446,1.58529846588495
