"PROFICIENCIA_LP_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10f_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22f_num","TX_RESP_Q22g_num","TX_RESP_Q22h_num","TX_RESP_Q23b_num","TX_RESP_Q23c_num","TX_RESP_Q23f_num"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.43991774217665,-1.14069489089906,-0.469697896252555,0.959797958537171,1.25315927290401,0.58309518948453,0.409447260124585,1.1496691395505,0.317905378669871,0.287417284887625,-2.01246117974981
1.25797393910606,1.54329308768697,0.872296093040459,-0.239949489634293,-0.139239919211557,-0.58309518948453,-0.955376940290698,-1.72450370932575,0.317905378669871,1.72450370932575,2.45967477524977
0.569672021287086,0.201299098393952,-0.469697896252555,0.959797958537171,-0.139239919211557,-0.58309518948453,0.409447260124585,1.1496691395505,0.317905378669871,-1.1496691395505,0.223606797749979
0.972274768635503,0.201299098393952,0.872296093040459,-0.239949489634293,-0.139239919211557,NA,0.409447260124585,-0.287417284887625,0.317905378669871,0.287417284887625,0.223606797749979
1.17406277427095,0.201299098393952,0.872296093040459,-0.239949489634293,-0.139239919211557,0.58309518948453,-0.955376940290698,-0.287417284887625,-0.953716136009613,0.287417284887625,0.223606797749979
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.16747690169575,-1.14069489089906,0.872296093040459,0.959797958537171,1.25315927290401,1.74928556845359,1.77427146053987,1.1496691395505,0.317905378669871,0.287417284887625,0.223606797749979
0.250518304162236,-1.14069489089906,-1.81169188554557,-1.43969693780576,-1.53163911132712,-0.58309518948453,-0.955376940290698,-0.287417284887625,-0.953716136009613,-1.1496691395505,0.223606797749979
1.1094702215219,-1.14069489089906,0.872296093040459,-2.63944438597722,-1.53163911132712,-0.58309518948453,0.409447260124585,1.1496691395505,-0.953716136009613,-1.1496691395505,-2.01246117974981
-0.57439208335477,0.201299098393952,0.872296093040459,-1.43969693780576,-0.139239919211557,-0.58309518948453,1.77427146053987,1.1496691395505,0.317905378669871,0.287417284887625,0.223606797749979
1.12295494811641,0.201299098393952,0.872296093040459,-0.239949489634293,-0.139239919211557,-1.74928556845359,-0.955376940290698,-0.287417284887625,0.317905378669871,1.72450370932575,0.223606797749979
-0.109547109612582,-1.14069489089906,-0.469697896252555,0.959797958537171,-0.139239919211557,NA,-0.955376940290698,-0.287417284887625,1.58952689334935,0.287417284887625,0.223606797749979
-0.722021733807299,0.201299098393952,-0.469697896252555,-0.239949489634293,1.25315927290401,0.58309518948453,-0.955376940290698,-0.287417284887625,0.317905378669871,-1.1496691395505,0.223606797749979
0.578540083058237,0.201299098393952,-0.469697896252555,0.959797958537171,1.25315927290401,-0.58309518948453,-0.955376940290698,-0.287417284887625,0.317905378669871,0.287417284887625,0.223606797749979
0.430792574193525,0.201299098393952,-0.469697896252555,-0.239949489634293,-1.53163911132712,-0.58309518948453,0.409447260124585,-1.72450370932575,0.317905378669871,0.287417284887625,0.223606797749979
0.822875928696549,1.54329308768697,0.872296093040459,-0.239949489634293,-0.139239919211557,-0.58309518948453,-0.955376940290698,-0.287417284887625,-2.2253376506891,0.287417284887625,0.223606797749979
-1.8878329608228,1.54329308768697,-1.81169188554557,0.959797958537171,-1.53163911132712,1.74928556845359,-0.955376940290698,-0.287417284887625,0.317905378669871,-1.1496691395505,-2.01246117974981
-0.625351696836756,-1.14069489089906,-0.469697896252555,-0.239949489634293,1.25315927290401,-0.58309518948453,0.409447260124585,-0.287417284887625,0.317905378669871,-1.1496691395505,0.223606797749979
-0.758376266762554,-1.14069489089906,-1.81169188554557,-0.239949489634293,-0.139239919211557,0.58309518948453,0.409447260124585,1.1496691395505,0.317905378669871,1.72450370932575,0.223606797749979
-1.41948580868764,0.201299098393952,0.872296093040459,0.959797958537171,1.25315927290401,1.74928556845359,1.77427146053987,1.1496691395505,1.58952689334935,-1.1496691395505,0.223606797749979
0.41526674070834,1.54329308768697,0.872296093040459,0.959797958537171,-0.139239919211557,-0.58309518948453,0.409447260124585,-1.72450370932575,-2.2253376506891,0.287417284887625,0.223606797749979
