"PROFICIENCIA_LP_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10c_num","TX_RESP_Q10e_num","TX_RESP_Q10f_num","TX_RESP_Q21b_num","TX_RESP_Q22b_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22h_num","TX_RESP_Q23c_num","TX_RESP_Q23e_num"
0.822103068817246,2.01099916634961,0.428174419288837,0.288675134594813,-1.6583123951777,1.07345824310078,-0.428174419288838,0.856348838577675,0.232210182006412,0.232210182006412,-0.288675134594813,0.661107356684931
0.723640940192924,0.402199833269922,0.428174419288837,0.288675134594813,0.99498743710662,1.07345824310078,-0.428174419288838,0.856348838577675,0.232210182006412,0.232210182006412,-0.288675134594813,0.661107356684931
-0.641903825238875,-1.20659949980977,0.428174419288837,0.288675134594813,-0.33166247903554,-1.01031364056544,-0.428174419288838,-0.428174419288838,-1.16105091003206,-1.16105091003206,-0.288675134594813,-0.793328828021918
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.248170160805234,0.402199833269922,-2.14087209644419,0.288675134594813,-0.33166247903554,NA,-0.428174419288838,-0.428174419288838,-1.16105091003206,0.232210182006412,-0.288675134594813,0.661107356684931
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.652141405878978,-1.20659949980977,0.428174419288837,0.288675134594813,-0.33166247903554,-1.01031364056544,0.856348838577675,-0.428174419288838,-1.16105091003206,-1.16105091003206,-0.288675134594813,-0.793328828021918
-0.386678171574231,-1.20659949980977,0.428174419288837,0.288675134594813,0.99498743710662,0.378867615212041,-1.71269767715535,-1.71269767715535,-1.16105091003206,-1.16105091003206,-0.288675134594813,0.661107356684931
-1.03065398493372,0.402199833269922,-2.14087209644419,-3.17542648054294,-1.6583123951777,0.378867615212041,-0.428174419288838,0.856348838577675,0.232210182006412,0.232210182006412,-0.288675134594813,-0.793328828021918
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.828245736868752,-1.20659949980977,0.428174419288837,0.288675134594813,-0.33166247903554,-1.01031364056544,-0.428174419288838,-1.71269767715535,0.232210182006412,-1.16105091003206,-0.288675134594813,0.661107356684931
-0.222533988075516,0.402199833269922,0.428174419288837,0.288675134594813,0.99498743710662,1.07345824310078,0.856348838577675,0.856348838577675,1.62547127404488,0.232210182006412,-0.288675134594813,NA
1.81250441541036,0.402199833269922,0.428174419288837,0.288675134594813,0.99498743710662,-1.01031364056544,2.14087209644419,0.856348838577675,1.62547127404488,1.62547127404488,-0.288675134594813,0.661107356684931
-0.988593087111842,0.402199833269922,0.428174419288837,0.288675134594813,-0.33166247903554,-1.01031364056544,-0.428174419288838,-0.428174419288838,0.232210182006412,0.232210182006412,-0.288675134594813,-2.24776501272877
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.64067193606662,0.402199833269922,0.428174419288837,0.288675134594813,0.99498743710662,1.07345824310078,0.856348838577675,0.856348838577675,0.232210182006412,1.62547127404488,3.17542648054294,0.661107356684931
