"PROFICIENCIA_LP_SAEB","TX_RESP_Q21c_num","TX_RESP_Q21e_num","TX_RESP_Q22a_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q22h_num"
NA,NA,NA,NA,NA,NA,NA
-0.397897323901774,NA,NA,0.969265733133737,-0.872382584623627,-0.339243006596808,-1.01835015443463
NA,NA,NA,NA,NA,NA,NA
1.34952098254053,-1.01835015443463,0.144294216172447,-0.339243006596808,-0.872382584623627,-1.64775174632735,-1.01835015443463
1.52918681537572,-0.0363696483726656,0.144294216172447,-0.339243006596808,0.249252167035322,-0.339243006596808,-1.01835015443463
1.57426456522899,0.9456108576893,1.11828017533646,-1.64775174632735,-0.872382584623627,-1.64775174632735,-1.01835015443463
NA,NA,NA,NA,NA,NA,NA
-1.21161942094102,-1.01835015443463,-1.80367770215559,0.969265733133737,1.37088691869427,0.969265733133737,0.9456108576893
-0.864252674516182,-2.0003306604966,-1.80367770215559,0.969265733133737,-0.872382584623627,0.969265733133737,0.9456108576893
NA,NA,NA,NA,NA,NA,NA
0.0233331031099867,-1.01835015443463,0.144294216172447,-0.339243006596808,0.249252167035322,-0.339243006596808,0.9456108576893
0.465606942672011,0.9456108576893,0.144294216172447,0.969265733133737,1.37088691869427,0.969265733133737,0.9456108576893
-0.0367676815304499,-0.0363696483726656,-1.80367770215559,-0.339243006596808,0.249252167035322,-0.339243006596808,-0.0363696483726656
1.27815899052954,0.9456108576893,1.11828017533646,-0.339243006596808,-0.872382584623627,-0.339243006596808,-0.0363696483726656
NA,NA,NA,NA,NA,NA,NA
1.10906493253067,NA,NA,NA,NA,NA,NA
-2.03147200244182,-1.01835015443463,0.144294216172447,0.969265733133737,0.249252167035322,-1.64775174632735,-2.0003306604966
-1.02330420197211,-0.0363696483726656,-0.829691742991569,0.969265733133737,1.37088691869427,0.969265733133737,0.9456108576893
NA,-1.01835015443463,0.144294216172447,-0.339243006596808,0.249252167035322,-0.339243006596808,-0.0363696483726656
0.551119475787413,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
-0.655760824943461,-0.0363696483726656,0.144294216172447,0.969265733133737,1.37088691869427,0.969265733133737,-0.0363696483726656
0.115865827465927,0.9456108576893,-1.80367770215559,NA,NA,NA,NA
0.347739708093389,-0.0363696483726656,1.11828017533646,-0.339243006596808,1.37088691869427,0.969265733133737,-0.0363696483726656
0.271710474611973,NA,NA,-0.339243006596808,-0.872382584623627,-0.339243006596808,0.9456108576893
-0.0880374468227267,-0.0363696483726656,0.144294216172447,0.969265733133737,1.37088691869427,0.969265733133737,0.9456108576893
0.320226793569532,0.9456108576893,0.144294216172447,-0.339243006596808,-0.872382584623627,-1.64775174632735,-0.0363696483726656
0.274887290418949,-2.0003306604966,-0.829691742991569,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
-1.22399343031806,-1.01835015443463,-0.829691742991569,0.969265733133737,1.37088691869427,0.969265733133737,0.9456108576893
0.20273575471379,0.9456108576893,1.11828017533646,-0.339243006596808,-0.872382584623627,-0.339243006596808,-1.01835015443463
0.341600630064937,0.9456108576893,1.11828017533646,-0.339243006596808,-0.872382584623627,0.969265733133737,-1.01835015443463
-0.084192643455089,0.9456108576893,1.11828017533646,-0.339243006596808,-0.872382584623627,-1.64775174632735,-1.01835015443463
0.963215616215752,0.9456108576893,1.11828017533646,0.969265733133737,-0.872382584623627,-0.339243006596808,-2.0003306604966
-1.17598776654845,0.9456108576893,0.144294216172447,0.969265733133737,1.37088691869427,0.969265733133737,0.9456108576893
-1.91382648708151,-1.01835015443463,-0.829691742991569,-0.339243006596808,-0.872382584623627,0.969265733133737,0.9456108576893
1.21263428917069,0.9456108576893,0.144294216172447,-2.9562604860579,-0.872382584623627,-0.339243006596808,0.9456108576893
-1.22376028762714,0.9456108576893,1.11828017533646,-1.64775174632735,-0.872382584623627,0.969265733133737,0.9456108576893
NA,NA,NA,NA,NA,NA,NA
