"PROFICIENCIA_LP_SAEB","TX_RESP_Q10b_num","TX_RESP_Q10f_num","TX_RESP_Q21a_num","TX_RESP_Q21c_num","TX_RESP_Q21d_num","TX_RESP_Q22c_num","TX_RESP_Q22f_num","TX_RESP_Q22g_num","TX_RESP_Q23g_num","TX_RESP_Q23h_num"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.959576308236271,0,0.105091277976944,0.699062073642556,0.298280521814887,-0.699062073642556,-1.24887217024511,1.2152872405004,0.829977936713103,0.594574487851546,1.44115338424578
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.472460036281606,0,0.105091277976944,0.699062073642556,0.298280521814887,-0.699062073642556,-0.0892051550175081,0.227866357593825,-0.248993381013931,0.594574487851546,-0.640512615220348
-0.18355198392337,0,1.36618661370027,-0.815572419249648,1.26769221771327,-0.699062073642556,1.07046186021009,1.2152872405004,0.829977936713103,1.8828192115299,1.44115338424578
1.84129329575823,1.6583123951777,-1.15600405774638,0.699062073642556,0.298280521814887,-0.699062073642556,1.07046186021009,0.227866357593825,0.829977936713103,-0.693670235826803,1.44115338424578
-0.738668733305022,-1.6583123951777,1.36618661370027,-0.815572419249648,-0.671131174083496,1.57288966569575,-0.0892051550175081,-1.74697540821932,-0.248993381013931,0.594574487851546,-0.640512615220348
-1.05337060151992,0,0.105091277976944,-0.815572419249648,-1.64054286998188,1.57288966569575,-0.0892051550175081,0.227866357593825,-0.248993381013931,0.594574487851546,-0.640512615220348
-0.886694713735657,0,0.105091277976944,-0.815572419249648,1.26769221771327,-0.699062073642556,1.07046186021009,0.227866357593825,0.829977936713103,-0.693670235826803,-0.640512615220348
-0.672353607935656,NA,NA,-0.815572419249648,-1.64054286998188,-0.699062073642556,-1.24887217024511,-0.75955452531275,-1.32796469874096,-0.693670235826803,-0.640512615220348
-1.42570081139459,0,1.36618661370027,0.699062073642556,-0.671131174083496,0.815572419249648,-1.24887217024511,-1.74697540821932,-2.406936016468,0.594574487851546,-0.640512615220348
1.45811022001881,1.6583123951777,0.105091277976944,2.21369656653476,-0.671131174083496,-0.699062073642556,1.07046186021009,0.227866357593825,-0.248993381013931,-0.693670235826803,1.44115338424578
0.567003832307909,0,-1.15600405774638,-0.815572419249648,1.26769221771327,-0.699062073642556,1.07046186021009,-0.75955452531275,0.829977936713103,-0.693670235826803,-0.640512615220348
-0.1922466187782,-1.6583123951777,-1.15600405774638,-0.815572419249648,0.298280521814887,0.0582551728035463,-0.0892051550175081,0.227866357593825,-0.248993381013931,0.594574487851546,-0.640512615220348
-0.145856622010407,0,-1.15600405774638,0.699062073642556,0.298280521814887,1.57288966569575,-1.24887217024511,1.2152872405004,0.829977936713103,-1.98191495950515,-0.640512615220348
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
