"PROFICIENCIA_MT_SAEB","TX_RESP_Q22d_num","TX_RESP_Q22g_num","TX_RESP_Q23a_num","TX_RESP_Q23c_num","TX_RESP_Q23e_num","TX_RESP_Q23h_num"
-1.69394139368766,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
-0.607744565626486,NA,-0.903696114115064,-0.542896714030637,-0.632455532033676,0.865359998074374,-3.03826434470579
0.433195056701683,NA,1.03279555898864,0.814345071045956,0.948683298050514,NA,0.559680274024751
NA,NA,NA,NA,NA,NA,NA
0.97754017475419,1.2152872405004,1.03279555898864,0.814345071045956,0.948683298050514,0.865359998074374,0.559680274024751
0.300975833981855,-0.101273936708367,1.03279555898864,-0.542896714030637,-0.632455532033676,-0.34614399922975,0.559680274024751
0.612784159544942,-0.101273936708367,-0.903696114115064,-0.542896714030637,-0.632455532033676,-1.55764799653387,-0.639634598885429
-0.420205850069553,-0.101273936708367,-0.903696114115064,0.814345071045956,0.948683298050514,0.865359998074374,0.559680274024751
0.123747961022937,-1.41783511391713,1.03279555898864,0.814345071045956,-0.632455532033676,-0.34614399922975,0.559680274024751
2.09858155943666,1.2152872405004,1.03279555898864,0.814345071045956,0.948683298050514,0.865359998074374,0.559680274024751
0.415027111909284,-0.101273936708367,-0.903696114115064,-1.90013849910723,-0.632455532033676,0.865359998074374,-0.639634598885429
-0.934264925882276,-1.41783511391713,-0.903696114115064,-1.90013849910723,-2.21359436211787,-1.55764799653387,0.559680274024751
1.46676676375683,-0.101273936708367,-0.903696114115064,0.814345071045956,0.948683298050514,0.865359998074374,0.559680274024751
-0.156374246197884,1.2152872405004,1.03279555898864,0.814345071045956,0.948683298050514,-0.34614399922975,0.559680274024751
NA,NA,NA,NA,NA,NA,NA
-0.99290020293918,-0.101273936708367,-0.903696114115064,-0.542896714030637,-0.632455532033676,-0.34614399922975,-0.639634598885429
-0.937626953534756,-1.41783511391713,-0.903696114115064,-0.542896714030637,-0.632455532033676,-1.55764799653387,-0.639634598885429
-0.685560483170595,1.2152872405004,1.03279555898864,0.814345071045956,0.948683298050514,0.865359998074374,0.559680274024751
