"PROFICIENCIA_MT_SAEB","TX_RESP_Q10e_num","TX_RESP_Q21d_num","TX_RESP_Q22g_num","TX_RESP_Q23f_num","TX_RESP_Q19_num","TX_RESP_Q20_num"
-1.03417096470528,-1.80151451436133,-0.941640469044687,-0.7841599532609,0.258329392100577,1.26276977055654,-0.316623793430652
1.55259831621312,0.529857210106274,-0.941640469044687,0.718813290489158,0.258329392100577,-0.371402873693101,-0.316623793430652
-0.202917603384085,0.529857210106274,-0.201780100509576,-0.7841599532609,-0.731933277618301,-0.371402873693101,NA
-0.334291279823554,0.529857210106274,-0.201780100509576,-0.7841599532609,0.258329392100577,-0.371402873693101,-0.316623793430652
0.557863958090575,0.529857210106274,-0.941640469044687,0.718813290489158,1.24859206181945,-0.371402873693101,-0.316623793430652
-0.659078286926977,0.529857210106274,1.27794063656065,0.718813290489158,-1.72219594733718,-0.371402873693101,-0.316623793430652
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
-0.15606645565589,0.529857210106274,1.27794063656065,-0.7841599532609,0.258329392100577,-0.371402873693101,-0.316623793430652
-0.803375840802896,0.529857210106274,NA,0.718813290489158,-1.72219594733718,NA,NA
-0.614124656500287,-1.80151451436133,0.538080268025535,0.718813290489158,-0.731933277618301,2.89694241480619,3.00792603759119
-0.697823232418417,NA,0.538080268025535,-0.7841599532609,-0.731933277618301,-0.371402873693101,3.00792603759119
-0.423354014536757,0.529857210106274,-0.941640469044687,0.718813290489158,1.24859206181945,-0.371402873693101,-0.316623793430652
-1.9280274168046,-1.80151451436133,-0.941640469044687,-2.28713319701096,1.24859206181945,-0.371402873693101,-0.316623793430652
3.00812199241847,0.529857210106274,-0.941640469044687,0.718813290489158,0.258329392100577,-0.371402873693101,-0.316623793430652
0.124350930921507,0.529857210106274,1.27794063656065,0.718813290489158,0.258329392100577,-0.371402873693101,-0.316623793430652
0.124490283371169,0.529857210106274,1.27794063656065,-2.28713319701096,1.24859206181945,-0.371402873693101,-0.316623793430652
0.593717817188957,0.529857210106274,-0.941640469044687,0.718813290489158,1.24859206181945,-0.371402873693101,-0.316623793430652
0.955626101291298,0.529857210106274,-0.941640469044687,0.718813290489158,0.258329392100577,-0.371402873693101,-0.316623793430652
-0.312039828392173,-1.80151451436133,1.27794063656065,-0.7841599532609,-0.731933277618301,-0.371402873693101,-0.316623793430652
0.929422139184358,0.529857210106274,-0.941640469044687,0.718813290489158,0.258329392100577,-0.371402873693101,-0.316623793430652
0.161761817344045,0.529857210106274,-0.201780100509576,0.718813290489158,1.24859206181945,-0.371402873693101,-0.316623793430652
0.110967849442002,-1.80151451436133,1.27794063656065,0.718813290489158,-1.72219594733718,-0.371402873693101,-0.316623793430652
-0.0345983363570354,0.529857210106274,-0.941640469044687,-0.7841599532609,-0.731933277618301,-0.371402873693101,-0.316623793430652
-0.919053289157538,0.529857210106274,1.27794063656065,0.718813290489158,-0.731933277618301,2.89694241480619,-0.316623793430652
