"PROFICIENCIA_LP_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10b_num","TX_RESP_Q10c_num","TX_RESP_Q10d_num","TX_RESP_Q10e_num","TX_RESP_Q21d_num","TX_RESP_Q22g_num","TX_RESP_Q23c_num","TX_RESP_Q23d_num","TX_RESP_Q23e_num","TX_RESP_Q23f_num","TX_RESP_Q23g_num","TX_RESP_Q23h_num","TX_RESP_Q23i_num","TX_RESP_Q19_num","TX_RESP_Q20_num"
-0.572998348720798,-1.30492103983736,-0.560277539522576,-1.0951258828558,-0.925272762982311,-1.80151451436133,-0.941640469044687,-0.7841599532609,-0.267424090252047,0.228499202019862,0.102524279575778,0.258329392100577,0.273364703042593,-0.397923517443277,-0.397923517443277,1.26276977055654,-0.316623793430652
1.43003641816712,0.36247806662149,-0.560277539522576,0.625786218774744,0.56939862337373,0.529857210106274,-0.941640469044687,0.718813290489158,-0.267424090252047,0.228499202019862,0.102524279575778,0.258329392100577,0.273364703042593,0.909539468441776,0.909539468441776,-0.371402873693101,-0.316623793430652
-0.299992709001168,0.36247806662149,-0.560277539522576,0.625786218774744,0.56939862337373,0.529857210106274,-0.201780100509576,-0.7841599532609,-1.80511260920132,0.228499202019862,-1.07650493554567,-0.731933277618301,0.273364703042593,-0.397923517443277,-0.397923517443277,-0.371402873693101,NA
-0.645881836021203,-1.30492103983736,1.20059472754838,0.625786218774744,0.56939862337373,0.529857210106274,-0.201780100509576,-0.7841599532609,-0.267424090252047,0.228499202019862,0.102524279575778,0.258329392100577,0.273364703042593,-0.397923517443277,-0.397923517443277,-0.371402873693101,-0.316623793430652
0.952600109144496,0.36247806662149,1.20059472754838,0.625786218774744,0.56939862337373,0.529857210106274,-0.941640469044687,0.718813290489158,1.27026442869723,1.27959553131123,1.28155349469722,1.24859206181945,1.53084233703852,0.909539468441776,0.909539468441776,-0.371402873693101,-0.316623793430652
-0.5411692005087,0.36247806662149,-0.560277539522576,-1.0951258828558,-0.925272762982311,0.529857210106274,1.27794063656065,0.718813290489158,-0.267424090252047,-1.87369345656287,0.102524279575778,-1.72219594733718,-2.24159056494926,0.909539468441776,-0.397923517443277,-0.371402873693101,-0.316623793430652
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.433812921102528,2.02987717308034,1.20059472754838,0.625786218774744,0.56939862337373,0.529857210106274,1.27794063656065,-0.7841599532609,-0.267424090252047,0.228499202019862,0.102524279575778,0.258329392100577,0.273364703042593,-0.397923517443277,-0.397923517443277,-0.371402873693101,-0.316623793430652
0.0603186191842769,0.36247806662149,1.20059472754838,0.625786218774744,0.56939862337373,0.529857210106274,NA,0.718813290489158,1.27026442869723,1.27959553131123,1.28155349469722,-1.72219594733718,1.53084233703852,0.909539468441776,0.909539468441776,NA,NA
