"PROFICIENCIA_MT_SAEB","TX_RESP_Q21e_num","TX_RESP_Q22a_num","TX_RESP_Q23a_num","TX_RESP_Q23b_num"
-0.343573235808069,NA,-0.633939964388135,-0.182093093600065,-1.07353387277924
0.054677328341462,NA,-0.633939964388135,-1.69953554026728,-1.07353387277924
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
0.731358713099423,0.881406426898108,-0.633939964388135,-0.182093093600065,-1.07353387277924
-0.863075681598453,0.881406426898108,0.799315607271996,1.33534935306714,1.59720893267155
-1.11303861610773,0.881406426898108,-0.633939964388135,-0.182093093600065,0.261837529946156
0.0994478000123529,NA,-0.633939964388135,-0.182093093600065,-1.07353387277924
-0.0535333364203431,-0.231949059710029,0.799315607271996,1.33534935306714,1.59720893267155
0.177757029676223,-1.34530454631816,-0.633939964388135,-0.182093093600065,0.261837529946156
0.266802268760441,0.881406426898108,0.799315607271996,-0.182093093600065,0.261837529946156
-0.138548367618795,-0.231949059710029,-0.633939964388135,-0.182093093600065,0.261837529946156
0.178085139284673,0.881406426898108,0.799315607271996,-0.182093093600065,0.261837529946156
0.193052737232754,0.881406426898108,0.799315607271996,-0.182093093600065,0.261837529946156
2.45549410789257,0.881406426898108,-2.06719553604827,NA,-1.07353387277924
-0.200300142878931,0.881406426898108,-2.06719553604827,-0.182093093600065,0.261837529946156
-0.0983671725744742,0.881406426898108,0.799315607271996,-0.182093093600065,-1.07353387277924
0.4276143231206,0.881406426898108,-0.633939964388135,-0.182093093600065,-1.07353387277924
2.94104797991089,0.881406426898108,-0.633939964388135,-1.69953554026728,-1.07353387277924
1.80453182519774,0.881406426898108,-0.633939964388135,-0.182093093600065,0.261837529946156
-0.296420133594183,-1.34530454631816,0.799315607271996,-0.182093093600065,0.261837529946156
0.844779651618189,0.881406426898108,0.799315607271996,1.33534935306714,0.261837529946156
-0.940010544438942,-0.231949059710029,0.799315607271996,1.33534935306714,1.59720893267155
0.199112170649023,-0.231949059710029,0.799315607271996,-0.182093093600065,0.261837529946156
0.739505067738687,-1.34530454631816,-0.633939964388135,-1.69953554026728,0.261837529946156
-0.449515326096713,-1.34530454631816,-0.633939964388135,1.33534935306714,1.59720893267155
NA,NA,NA,NA,NA
0.69303209444134,0.881406426898108,-2.06719553604827,-0.182093093600065,-1.07353387277924
-1.51149759019976,-0.231949059710029,0.799315607271996,1.33534935306714,0.261837529946156
0.15696937244916,-0.231949059710029,0.799315607271996,-0.182093093600065,0.261837529946156
-0.922760263027396,-0.231949059710029,0.799315607271996,1.33534935306714,1.59720893267155
NA,NA,NA,NA,NA
0.294212635647043,0.881406426898108,-2.06719553604827,-0.182093093600065,-1.07353387277924
-1.30470965250422,-1.34530454631816,-2.06719553604827,-0.182093093600065,NA
NA,NA,NA,NA,NA
-1.45725706345819,-0.231949059710029,-0.633939964388135,1.33534935306714,-2.40890527550463
-0.608698119606869,0.881406426898108,0.799315607271996,-0.182093093600065,-1.07353387277924
-0.376222044042987,NA,0.799315607271996,NA,1.59720893267155
1.432796009386,-1.34530454631816,0.799315607271996,1.33534935306714,0.261837529946156
-0.753154075010634,-0.231949059710029,0.799315607271996,-0.182093093600065,1.59720893267155
-1.02562404877255,-1.34530454631816,0.799315607271996,-1.69953554026728,-1.07353387277924
-0.207388953111018,-0.231949059710029,0.799315607271996,1.33534935306714,0.261837529946156
-0.685672386841708,-2.4586600329263,0.799315607271996,-3.21697798693449,0.261837529946156
0.786568048777004,-1.34530454631816,0.799315607271996,-0.182093093600065,0.261837529946156
-0.275898632391358,-1.34530454631816,-0.633939964388135,1.33534935306714,0.261837529946156
0.751269043075822,0.881406426898108,0.799315607271996,-0.182093093600065,-1.07353387277924
0.640884132518888,NA,NA,NA,NA
1.05541475824492,-0.231949059710029,-0.633939964388135,-0.182093093600065,0.261837529946156
-1.02856151535925,0.881406426898108,0.799315607271996,-0.182093093600065,0.261837529946156
-0.404350558536072,0.881406426898108,0.799315607271996,-0.182093093600065,0.261837529946156
-0.672507262794239,-0.231949059710029,-0.633939964388135,-0.182093093600065,0.261837529946156
0.0914281743395722,0.881406426898108,0.799315607271996,-0.182093093600065,0.261837529946156
0.272791283198317,0.881406426898108,-0.633939964388135,-0.182093093600065,-1.07353387277924
-0.991640278108595,-0.231949059710029,0.799315607271996,-0.182093093600065,0.261837529946156
-0.577158958264749,-2.4586600329263,0.799315607271996,1.33534935306714,0.261837529946156
-0.497421823198217,0.881406426898108,0.799315607271996,-0.182093093600065,0.261837529946156
2.49362073161309,0.881406426898108,-2.06719553604827,-1.69953554026728,-2.40890527550463
-1.98534664386171,-0.231949059710029,0.799315607271996,1.33534935306714,1.59720893267155
NA,NA,NA,NA,NA
