"PROFICIENCIA_LP_SAEB","TX_RESP_Q21c_num","TX_RESP_Q21e_num","TX_RESP_Q22g_num","TX_RESP_Q23b_num"
0.990545142974124,-0.085530822681059,1.02062072615966,-0.603505686981584,-1.61551543164716
-1.30612130578301,-2.13827056702647,1.02062072615966,0.965609099170535,0.595189895870006
1.77786819307579,0.940839049491647,1.02062072615966,-2.1726204731337,-1.61551543164716
NA,NA,NA,NA,NA
2.31897668386159,-0.085530822681059,1.02062072615966,-0.603505686981584,-1.61551543164716
-0.533801233275421,0.940839049491647,-1.02062072615966,0.965609099170535,0.595189895870006
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
0.673247036252868,-0.085530822681059,1.02062072615966,-0.603505686981584,-1.61551543164716
1.13078052157345,0.940839049491647,1.02062072615966,0.965609099170535,0.595189895870006
0.765953411775983,NA,-1.02062072615966,-0.603505686981584,-1.61551543164716
-1.18564899939929,-0.085530822681059,-2.04124145231932,0.965609099170535,0.595189895870006
NA,NA,NA,NA,NA
-1.23987165051992,0.940839049491647,-1.02062072615966,0.965609099170535,0.595189895870006
-0.889456296810546,-1.11190069485376,-1.02062072615966,-0.603505686981584,0.595189895870006
1.09486889317179,0.940839049491647,0,0.965609099170535,0.595189895870006
-0.353217635396224,0.940839049491647,0,-0.603505686981584,0.595189895870006
-0.141224246754599,0.940839049491647,0,-0.603505686981584,0.595189895870006
0.082612613758764,-0.085530822681059,1.02062072615966,0.965609099170535,0.595189895870006
NA,NA,NA,NA,NA
1.36077183433208,-0.085530822681059,0,-2.1726204731337,0.595189895870006
-0.15194485620932,0.940839049491647,0,-0.603505686981584,0.595189895870006
NA,NA,NA,NA,NA
0.0677496248075103,-1.11190069485376,0,-0.603505686981584,0.595189895870006
NA,NA,NA,NA,NA
-0.500281001686904,-1.11190069485376,1.02062072615966,0.965609099170535,0.595189895870006
-1.16651403027985,-2.13827056702647,0,0.965609099170535,0.595189895870006
-0.415387342010966,-1.11190069485376,-1.02062072615966,-0.603505686981584,0.595189895870006
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-0.61321112589894,-0.085530822681059,-1.02062072615966,0.965609099170535,0.595189895870006
-1.09222180169854,NA,-2.04124145231932,-0.603505686981584,-1.61551543164716
-0.762996037613607,0.940839049491647,1.02062072615966,0.965609099170535,0.595189895870006
-0.322057585196759,-0.085530822681059,0,0.965609099170535,-1.61551543164716
0.410581192949945,0.940839049491647,1.02062072615966,-0.603505686981584,0.595189895870006
