"PROFICIENCIA_LP_SAEB","TX_RESP_Q10b_num","TX_RESP_Q10c_num","TX_RESP_Q10e_num","TX_RESP_Q21b_num","TX_RESP_Q21c_num","TX_RESP_Q21e_num","TX_RESP_Q22a_num","TX_RESP_Q23b_num","TX_RESP_Q23c_num","TX_RESP_Q23d_num","TX_RESP_Q23h_num","TX_RESP_Q23i_num","TX_RESP_Q19_num"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.214336235279622,-1.3958169954352,0.608033510325768,0.456658061755022,-0.291398959711069,-0.775248412452487,1.00580908596221,-1.79284291400159,-2.07205052867767,-1.30384048104053,-1.00272716509857,1.37436854187255,-0.468292905790847,-0.5422277098159
0.0349983075634995,NA,NA,0.456658061755022,NA,NA,-1.11168372658981,0.996023841111995,NA,NA,-1.00272716509857,NA,1.31122013621437,NA
0.719900038452914,-0.126892454130473,-0.836046076697931,0.456658061755022,1.20722426166014,1.21824750528248,-0.0529373203138002,-1.79284291400159,-2.07205052867767,-2.60768096208106,-1.00272716509857,-0.687184270936277,-2.24780594779607,-0.5422277098159
-0.175926371624113,-0.126892454130473,0.608033510325768,0.456658061755022,-1.04071057039667,1.21824750528248,1.00580908596221,0.996023841111995,0.50015012761185,1.30384048104053,-2.27284824089009,1.37436854187255,1.31122013621437,-0.5422277098159
-1.15677067575642,-1.3958169954352,-2.28012566372163,-2.58772901661179,-1.04071057039667,-1.77199637131997,-1.11168372658981,-0.398409536444798,0.50015012761185,1.30384048104053,1.53751498648447,-0.687184270936277,-0.468292905790847,1.17482670460112
-1.76180828199263,-0.126892454130473,0.608033510325768,-1.06553547742839,-1.04071057039667,-1.77199637131997,-2.17043013286581,0.996023841111995,NA,NA,NA,NA,NA,2.89188111901813
0.547725534633949,1.14203208717426,0.608033510325768,0.456658061755022,-1.04071057039667,-0.775248412452487,-0.0529373203138002,0.996023841111995,1.78625045575661,0,0.267393910692952,-0.687184270936277,-0.468292905790847,-0.5422277098159
1.48590633784895,1.14203208717426,0.608033510325768,0.456658061755022,1.20722426166014,0.221499546414996,-0.0529373203138002,-0.398409536444798,-0.785950200532908,0,-1.00272716509857,-0.687184270936277,-0.468292905790847,-0.5422277098159
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.325881147423418,1.14203208717426,0.608033510325768,0.456658061755022,0.457912650974537,0.221499546414996,-0.0529373203138002,0.996023841111995,0.50015012761185,0,0.267393910692952,-0.687184270936277,-0.468292905790847,-0.5422277098159
0.756783583408827,1.14203208717426,-0.836046076697931,0.456658061755022,-1.04071057039667,0.221499546414996,1.00580908596221,-0.398409536444798,-0.785950200532908,0,0.267393910692952,-0.687184270936277,-0.468292905790847,-0.5422277098159
0.778959106956027,-0.126892454130473,-0.836046076697931,-2.58772901661179,-0.291398959711069,0.221499546414996,1.00580908596221,-0.398409536444798,0.50015012761185,0,0.267393910692952,-0.687184270936277,-0.468292905790847,1.17482670460112
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.92582601908128,-1.3958169954352,NA,NA,NA,NA,1.00580908596221,0.996023841111995,NA,NA,NA,NA,NA,1.17482670460112
0.18951481160203,1.14203208717426,0.608033510325768,0.456658061755022,0.457912650974537,1.21824750528248,1.00580908596221,0.996023841111995,0.50015012761185,0,1.53751498648447,1.37436854187255,1.31122013621437,1.17482670460112
0.59430837112547,-0.126892454130473,0.608033510325768,0.456658061755022,NA,NA,NA,-0.398409536444798,0.50015012761185,0,0.267393910692952,-0.687184270936277,-0.468292905790847,NA
1.46151106311291,1.14203208717426,-0.836046076697931,0.456658061755022,1.20722426166014,-0.775248412452487,1.00580908596221,-0.398409536444798,-0.785950200532908,0,0.267393910692952,-0.687184270936277,-0.468292905790847,-0.5422277098159
-0.164387449397802,-0.126892454130473,0.608033510325768,0.456658061755022,-1.04071057039667,1.21824750528248,-1.11168372658981,0.996023841111995,0.50015012761185,1.30384048104053,1.53751498648447,1.37436854187255,1.31122013621437,-0.5422277098159
1.12635416258859,-0.126892454130473,-2.28012566372163,0.456658061755022,1.20722426166014,1.21824750528248,-0.0529373203138002,-0.398409536444798,0.50015012761185,0,-1.00272716509857,-0.687184270936277,-0.468292905790847,-0.5422277098159
-0.240419283982795,-1.3958169954352,0.608033510325768,-1.06553547742839,-1.04071057039667,-0.775248412452487,-1.11168372658981,-0.398409536444798,0.50015012761185,-1.30384048104053,0.267393910692952,-0.687184270936277,1.31122013621437,-0.5422277098159
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.0297837215227616,1.14203208717426,0.608033510325768,0.456658061755022,1.20722426166014,0.221499546414996,1.00580908596221,-1.79284291400159,-0.785950200532908,0,0.267393910692952,1.37436854187255,-0.468292905790847,-0.5422277098159
-2.07071925568384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.495428953151878,-1.3958169954352,0.608033510325768,0.456658061755022,-0.291398959711069,-0.775248412452487,-0.0529373203138002,0.996023841111995,0.50015012761185,0,0.267393910692952,-0.687184270936277,-0.468292905790847,-0.5422277098159
-0.21510868780268,-0.126892454130473,0.608033510325768,0.456658061755022,1.20722426166014,0.221499546414996,-1.11168372658981,-0.398409536444798,0.50015012761185,1.30384048104053,0.267393910692952,1.37436854187255,1.31122013621437,-0.5422277098159
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
